DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-08-08 00:00:00;14;7;0;2;2;6;0;1;1;0;0;0;0;0;0
2020-08-08 00:15:00;23;17;0;12;13;4;0;1;1;0;0;0;0;0;0
2020-08-08 00:30:00;10;6;0;3;3;3;0;3;3;0;0;0;0;0;0
2020-08-08 00:45:00;10;5;0;2;2;10;0;1;1;0;0;0;0;0;0
2020-08-08 01:00:00;5;2;0;2;2;2;0;3;3;0;0;0;0;0;0
2020-08-08 01:15:00;3;3;0;3;3;0;0;1;1;0;0;0;0;0;0
2020-08-08 01:30:00;10;6;0;5;5;3;0;1;1;0;0;0;0;0;0
2020-08-08 01:45:00;5;5;0;3;3;3;0;3;3;0;0;0;0;0;0
2020-08-08 02:00:00;4;4;0;3;3;0;0;3;2;0;0;0;0;0;0
2020-08-08 02:15:00;7;4;0;3;3;2;0;3;3;0;0;0;0;0;0
2020-08-08 02:30:00;7;4;0;1;2;3;0;1;1;0;0;0;0;0;0
2020-08-08 02:45:00;3;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-08-08 03:00:00;5;3;0;1;1;2;0;1;0;0;0;0;0;0;0
2020-08-08 03:15:00;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-08-08 03:30:00;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-08-08 03:45:00;4;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-08 04:00:00;3;2;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-08-08 04:15:00;2;3;0;2;2;0;0;1;1;0;0;0;0;0;0
2020-08-08 04:30:00;3;1;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-08-08 04:45:00;3;1;0;1;1;2;0;1;1;0;0;0;0;0;0
2020-08-08 05:00:00;2;3;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-08-08 05:15:00;10;0;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-08-08 05:30:00;7;6;0;5;5;3;0;5;4;0;0;0;0;0;0
2020-08-08 05:45:00;18;10;0;7;7;3;0;2;2;0;0;0;0;0;0
2020-08-08 06:00:00;5;5;0;4;4;3;0;4;4;0;0;0;0;0;0
2020-08-08 06:15:00;18;14;0;11;11;14;0;3;4;0;0;0;0;0;0
2020-08-08 06:30:00;16;8;0;6;7;4;0;4;5;0;0;0;0;0;0
2020-08-08 06:45:00;19;14;0;12;10;9;0;8;8;0;0;0;0;0;0
2020-08-08 07:00:00;20;10;0;9;17;8;0;10;8;0;0;0;0;0;0
2020-08-08 07:15:00;18;8;0;8;8;7;0;4;4;1;1;0;0;0;0
2020-08-08 07:30:00;19;18;1;15;15;12;0;11;10;1;0;0;0;0;0
2020-08-08 07:45:00;19;7;1;7;7;13;0;12;11;0;0;0;0;0;0
2020-08-08 08:00:00;24;16;0;15;12;13;0;13;10;0;0;0;0;0;0
2020-08-08 08:15:00;23;18;1;16;14;11;0;15;15;0;0;0;0;0;0
2020-08-08 08:30:00;25;26;0;28;21;23;0;14;15;0;0;0;1;0;0
2020-08-08 08:45:00;33;24;2;18;21;18;0;18;16;0;0;0;0;0;0
2020-08-08 09:00:00;30;23;3;22;20;23;0;16;14;1;0;0;0;0;0
2020-08-08 09:15:00;37;30;1;28;24;19;0;17;17;3;0;0;0;0;0
2020-08-08 09:30:00;48;39;2;34;31;14;0;21;19;0;1;0;0;0;0
2020-08-08 09:45:00;39;32;2;27;29;37;0;16;16;1;0;0;0;0;0
2020-08-08 10:00:00;52;31;3;30;27;30;0;25;21;1;0;1;0;0;0
2020-08-08 10:15:00;45;26;5;29;24;23;0;16;22;0;1;0;0;0;0
2020-08-08 10:30:00;59;27;5;28;22;23;0;19;20;1;0;0;0;0;0
