DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-07-09 00:00:00;0;1;1;0;0;0;0;0
2020-07-09 00:15:00;0;2;2;0;0;0;0;0
2020-07-09 00:30:00;0;1;3;1;0;0;0;0
2020-07-09 00:45:00;0;0;0;0;0;0;0;0
2020-07-09 01:00:00;0;2;1;0;0;0;0;0
2020-07-09 01:15:00;0;2;0;0;0;0;0;0
2020-07-09 01:30:00;0;1;0;0;0;0;0;0
2020-07-09 01:45:00;0;0;0;0;0;0;0;0
2020-07-09 02:00:00;0;1;0;0;0;0;0;0
2020-07-09 02:15:00;0;0;0;0;0;0;0;0
2020-07-09 02:30:00;0;0;0;0;0;0;0;0
2020-07-09 02:45:00;0;1;0;0;0;0;0;0
2020-07-09 03:00:00;0;0;1;0;0;0;0;0
2020-07-09 03:15:00;0;0;1;0;0;0;0;0
2020-07-09 03:30:00;0;0;0;0;0;0;0;0
2020-07-09 03:45:00;0;1;0;0;0;0;0;0
2020-07-09 04:00:00;0;0;2;0;0;0;0;0
2020-07-09 04:15:00;0;0;1;0;0;0;0;0
2020-07-09 04:30:00;0;2;2;0;0;0;0;0
2020-07-09 04:45:00;1;6;6;4;1;0;0;0
2020-07-09 05:00:00;2;2;10;1;0;0;0;0
2020-07-09 05:15:00;2;12;26;9;0;0;0;0
2020-07-09 05:30:00;5;15;23;7;4;0;0;0
2020-07-09 05:45:00;4;17;36;5;11;0;0;0
2020-07-09 06:00:00;0;8;15;0;5;0;0;0
2020-07-09 06:15:00;4;12;58;2;6;0;0;0
2020-07-09 06:30:00;1;20;104;8;9;0;3;0
2020-07-09 06:45:00;2;24;81;6;7;0;0;0
2020-07-09 07:00:00;4;18;60;9;10;0;0;0
2020-07-09 07:15:00;4;12;55;16;12;0;0;0
2020-07-09 07:30:00;7;22;39;5;17;0;6;0
2020-07-09 07:45:00;4;23;85;13;9;0;0;1
2020-07-09 08:00:00;1;18;63;9;8;0;0;0
2020-07-09 08:15:00;3;18;44;4;6;0;0;0
2020-07-09 08:30:00;1;15;32;7;7;0;0;0
2020-07-09 08:45:00;1;12;29;4;7;0;0;0
2020-07-09 09:00:00;2;15;21;3;5;0;0;0
2020-07-09 09:15:00;2;17;16;4;7;0;0;0
2020-07-09 09:30:00;2;10;15;8;18;0;0;0
2020-07-09 09:45:00;1;12;17;4;8;0;0;0
2020-07-09 10:00:00;5;18;9;2;263;0;0;0
2020-07-09 10:15:00;4;23;15;4;7;0;0;0
2020-07-09 10:30:00;1;15;10;6;11;0;0;0
2020-07-09 10:45:00;1;16;6;4;10;0;2;0
2020-07-09 11:00:00;4;18;13;3;7;0;1;0
2020-07-09 11:15:00;1;20;19;2;3;0;0;0
2020-07-09 11:30:00;1;29;15;2;11;0;1;0
2020-07-09 11:45:00;7;32;18;7;265;0;0;0
2020-07-09 12:00:00;6;32;13;2;12;0;0;0
2020-07-09 12:15:00;2;19;13;5;7;0;0;0
2020-07-09 12:30:00;5;21;9;2;8;0;2;0
2020-07-09 12:45:00;7;34;11;6;16;0;4;0
2020-07-09 13:00:00;11;142;11;13;17;0;0;1
2020-07-09 13:15:00;13;83;13;5;12;0;0;0
2020-07-09 13:30:00;8;56;23;12;5;0;0;4
2020-07-09 13:45:00;13;40;20;14;11;0;1;0
2020-07-09 14:00:00;4;41;19;5;15;0;0;0
2020-07-09 14:15:00;6;54;24;3;19;0;0;0
2020-07-09 14:30:00;12;41;279;263;14;0;0;0
2020-07-09 14:45:00;1;47;10;4;8;0;1;0
2020-07-09 15:00:00;5;47;19;4;15;0;0;0
2020-07-09 15:15:00;2;46;13;2;6;0;0;0
2020-07-09 15:30:00;1;52;16;4;11;0;0;0
