DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-08-04 00:00:00;6;0;1;4;0;0;0;0
2020-08-04 00:15:00;1;0;1;6;0;0;0;0
2020-08-04 00:30:00;3;1;0;7;0;0;0;0
2020-08-04 00:45:00;0;0;0;2;1;0;0;0
2020-08-04 01:00:00;1;0;0;4;0;0;0;0
2020-08-04 01:15:00;3;0;0;1;0;0;0;0
2020-08-04 01:30:00;3;1;0;5;0;0;0;0
2020-08-04 01:45:00;1;1;0;3;0;0;0;0
2020-08-04 02:00:00;3;2;0;2;1;0;0;0
2020-08-04 02:15:00;0;1;1;2;0;0;0;0
2020-08-04 02:30:00;1;0;0;1;0;0;0;0
2020-08-04 02:45:00;0;0;0;2;3;0;0;0
2020-08-04 03:00:00;1;1;0;1;1;0;0;0
2020-08-04 03:15:00;2;1;0;2;2;0;0;0
2020-08-04 03:30:00;0;0;0;0;0;0;0;0
2020-08-04 03:45:00;2;2;0;1;0;0;0;0
2020-08-04 04:00:00;2;0;1;3;0;0;0;0
2020-08-04 04:15:00;11;2;0;4;0;0;0;0
2020-08-04 04:30:00;5;0;0;2;1;0;0;0
2020-08-04 04:45:00;8;0;0;8;0;0;0;0
2020-08-04 05:00:00;8;3;1;5;0;0;0;0
2020-08-04 05:15:00;19;7;4;11;1;0;0;0
2020-08-04 05:30:00;33;9;5;24;5;0;0;0
2020-08-04 05:45:00;50;7;2;31;5;0;0;0
2020-08-04 06:00:00;50;3;7;18;0;0;0;0
2020-08-04 06:15:00;65;8;4;31;2;0;0;0
2020-08-04 06:30:00;92;5;9;46;1;0;0;0
2020-08-04 06:45:00;87;4;5;74;9;1;0;0
2020-08-04 07:00:00;127;8;12;61;5;4;0;0
2020-08-04 07:15:00;114;8;11;69;8;2;0;0
2020-08-04 07:30:00;125;11;7;88;13;5;0;0
2020-08-04 07:45:00;148;13;20;74;24;4;0;1
2020-08-04 08:00:00;86;10;25;74;12;0;0;0
2020-08-04 08:15:00;124;8;22;61;21;5;0;0
2020-08-04 08:30:00;101;16;20;64;22;0;0;0
2020-08-04 08:45:00;94;11;22;76;16;4;0;0
2020-08-04 09:00:00;78;15;21;69;12;2;0;0
2020-08-04 09:15:00;86;11;23;68;17;7;0;0
2020-08-04 09:30:00;110;17;21;69;18;2;0;0
2020-08-04 09:45:00;74;14;24;70;21;4;0;0
2020-08-04 10:00:00;85;12;31;73;17;5;0;0
2020-08-04 10:15:00;90;16;36;82;12;1;0;0
2020-08-04 10:30:00;88;18;39;79;21;4;0;0
2020-08-04 10:45:00;78;11;36;72;21;15;0;0
2020-08-04 11:00:00;85;13;37;75;14;3;0;0
2020-08-04 11:15:00;67;10;34;88;20;0;0;0
2020-08-04 11:30:00;68;11;36;90;12;2;0;0
2020-08-04 11:45:00;66;15;39;92;16;2;0;0
2020-08-04 12:00:00;74;14;43;94;20;6;0;0
2020-08-04 12:15:00;78;7;40;99;12;2;0;0
2020-08-04 12:30:00;92;14;35;95;19;17;0;1
2020-08-04 12:45:00;78;16;43;67;15;3;0;0
2020-08-04 13:00:00;85;18;36;69;13;2;0;0
2020-08-04 13:15:00;82;9;39;83;15;5;0;0
2020-08-04 13:30:00;89;16;29;83;21;9;0;0
2020-08-04 13:45:00;95;12;34;103;13;1;0;0
2020-08-04 14:00:00;91;11;44;100;25;9;0;0
2020-08-04 14:15:00;122;7;41;110;18;15;0;0
2020-08-04 14:30:00;100;11;34;110;19;16;0;0
2020-08-04 14:45:00;103;13;42;92;24;1;0;0
2020-08-04 15:00:00;101;12;44;96;23;2;0;0
2020-08-04 15:15:00;82;16;50;120;20;4;0;0
2020-08-04 15:30:00;101;18;44;109;17;6;0;0
2020-08-04 15:45:00;122;13;54;130;16;10;0;0
2020-08-04 16:00:00;136;13;50;166;29;2;0;0
2020-08-04 16:15:00;123;18;52;163;33;11;0;0
2020-08-04 16:30:00;114;16;49;158;22;8;0;0
2020-08-04 16:45:00;120;15;47;136;25;1;0;0
2020-08-04 17:00:00;102;22;64;129;19;8;0;0
2020-08-04 17:15:00;111;21;51;175;25;2;0;0
2020-08-04 17:30:00;112;11;50;137;17;4;0;1
2020-08-04 17:45:00;87;19;43;96;23;14;0;0
2020-08-04 18:00:00;71;12;55;116;20;7;0;0
2020-08-04 18:15:00;71;5;36;121;19;10;0;0
2020-08-04 18:30:00;70;14;30;94;18;3;0;1
2020-08-04 18:45:00;68;6;30;86;16;2;0;0
2020-08-04 19:00:00;60;12;31;69;17;1;0;0
2020-08-04 19:15:00;52;12;24;64;16;5;0;0
2020-08-04 19:30:00;38;10;26;54;14;6;1;1
2020-08-04 19:45:00;27;12;22;58;11;1;0;0
2020-08-04 20:00:00;47;7;20;55;14;7;0;0
2020-08-04 20:15:00;33;5;17;51;11;6;0;1
2020-08-04 20:30:00;40;8;10;54;8;6;0;0
2020-08-04 20:45:00;28;5;10;27;7;4;0;1
2020-08-04 21:00:00;29;5;8;35;7;3;0;0
2020-08-04 21:15:00;32;7;5;32;6;0;0;0
2020-08-04 21:30:00;24;3;7;35;3;0;0;0
2020-08-04 21:45:00;33;4;5;32;6;0;0;0
2020-08-04 22:00:00;23;1;3;22;5;0;0;0
2020-08-04 22:15:00;13;3;3;30;1;0;0;0
2020-08-04 22:30:00;16;2;3;20;0;0;0;0
2020-08-04 22:45:00;16;3;1;24;4;0;0;0
2020-08-04 23:00:00;10;1;1;17;0;0;0;0
2020-08-04 23:15:00;6;1;4;10;2;0;0;0
2020-08-04 23:30:00;7;2;1;7;2;0;0;0
