DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-08-25 00:00:00;3;0;1;3;2;0;0;0
2020-08-25 00:15:00;4;0;1;4;1;0;0;0
2020-08-25 00:30:00;3;0;0;8;0;0;0;0
2020-08-25 00:45:00;4;0;1;7;1;0;0;0
2020-08-25 01:00:00;2;0;0;3;0;0;0;0
2020-08-25 01:15:00;2;2;0;2;1;0;0;0
2020-08-25 01:30:00;4;1;0;3;0;0;0;0
2020-08-25 01:45:00;2;2;1;2;0;0;0;0
2020-08-25 02:00:00;0;0;0;3;0;0;0;0
2020-08-25 02:15:00;1;1;0;3;0;0;0;0
2020-08-25 02:30:00;2;0;0;1;0;0;0;0
2020-08-25 02:45:00;1;0;1;4;0;0;0;0
2020-08-25 03:00:00;1;0;0;1;1;0;0;0
2020-08-25 03:15:00;1;0;0;0;0;0;0;0
2020-08-25 03:30:00;1;0;0;0;1;0;0;0
2020-08-25 03:45:00;2;0;0;1;0;0;0;0
2020-08-25 04:00:00;8;1;1;1;1;0;0;0
2020-08-25 04:15:00;7;1;0;3;0;0;0;0
2020-08-25 04:30:00;8;0;1;3;2;0;0;0
2020-08-25 04:45:00;11;2;1;2;0;0;0;0
2020-08-25 05:00:00;15;1;2;6;0;0;0;0
2020-08-25 05:15:00;19;6;3;7;4;0;0;0
2020-08-25 05:30:00;54;11;3;35;1;0;0;0
2020-08-25 05:45:00;39;2;3;22;4;0;0;0
2020-08-25 06:00:00;57;4;10;29;5;0;0;0
2020-08-25 06:15:00;61;3;4;26;2;0;0;0
2020-08-25 06:30:00;85;6;6;45;2;3;0;1
2020-08-25 06:45:00;88;8;10;65;9;37;0;0
2020-08-25 07:00:00;114;10;6;61;9;24;0;3
2020-08-25 07:15:00;124;10;13;66;7;27;0;0
2020-08-25 07:30:00;120;15;11;79;11;18;0;1
2020-08-25 07:45:00;102;10;20;77;15;10;0;0
2020-08-25 08:00:00;103;9;16;53;13;7;0;0
2020-08-25 08:15:00;84;14;25;64;19;16;0;0
2020-08-25 08:30:00;90;7;22;64;11;19;0;0
2020-08-25 08:45:00;84;20;17;80;15;10;0;2
2020-08-25 09:00:00;82;9;27;76;15;14;0;0
2020-08-25 09:15:00;85;15;29;71;22;6;0;0
2020-08-25 09:30:00;70;13;29;64;28;4;0;0
2020-08-25 09:45:00;75;11;27;57;23;12;0;0
2020-08-25 10:00:00;81;14;36;78;20;2;0;0
2020-08-25 10:15:00;83;14;33;67;25;3;0;0
2020-08-25 10:30:00;100;15;43;80;23;9;0;0
2020-08-25 10:45:00;93;13;33;80;27;8;0;0
2020-08-25 11:00:00;86;16;38;91;16;2;0;0
2020-08-25 11:15:00;72;21;36;69;25;5;0;0
2020-08-25 11:30:00;93;15;26;84;10;5;0;0
2020-08-25 11:45:00;85;16;34;86;28;20;0;0
2020-08-25 12:00:00;71;9;45;85;22;37;0;0
2020-08-25 12:15:00;82;10;36;60;16;9;0;0
2020-08-25 12:30:00;81;16;30;73;22;26;0;0
2020-08-25 12:45:00;83;10;32;95;10;7;0;0
2020-08-25 13:00:00;90;8;35;83;13;32;0;0
2020-08-25 13:15:00;54;13;34;74;16;5;0;0
2020-08-25 13:30:00;76;18;41;80;22;5;0;0
2020-08-25 13:45:00;88;19;38;99;19;38;0;0
2020-08-25 14:00:00;98;15;41;94;13;14;0;0
2020-08-25 14:15:00;101;11;47;70;14;16;0;0
2020-08-25 14:30:00;82;11;46;92;16;6;0;1
2020-08-25 14:45:00;83;12;55;103;24;6;0;0
2020-08-25 15:00:00;90;18;43;116;13;13;0;1
2020-08-25 15:15:00;97;13;52;103;19;8;0;1
2020-08-25 15:30:00;97;5;45;105;20;20;0;0
2020-08-25 15:45:00;99;16;47;112;23;11;0;0
2020-08-25 16:00:00;110;8;46;134;22;18;0;0
2020-08-25 16:15:00;114;17;38;128;22;6;0;2
2020-08-25 16:30:00;112;12;59;111;32;5;0;0
2020-08-25 16:45:00;132;10;60;135;17;11;0;0
2020-08-25 17:00:00;138;24;57;116;23;15;0;0
2020-08-25 17:15:00;86;22;46;146;30;17;0;1
2020-08-25 17:30:00;98;13;61;135;31;19;0;17
2020-08-25 17:45:00;82;9;60;124;28;16;0;0
2020-08-25 18:00:00;100;16;55;111;30;12;0;0
2020-08-25 18:15:00;89;7;36;123;38;17;0;0
2020-08-25 18:30:00;52;17;33;99;30;28;0;4
2020-08-25 18:45:00;72;10;40;66;24;7;0;0
2020-08-25 19:00:00;64;13;30;65;24;15;2;0
2020-08-25 19:15:00;67;12;20;77;30;7;0;0
2020-08-25 19:30:00;53;15;21;81;24;14;0;0
2020-08-25 19:45:00;47;8;12;73;29;11;0;0
2020-08-25 20:00:00;41;9;20;52;18;15;0;0
2020-08-25 20:15:00;41;10;16;37;18;3;0;0
2020-08-25 20:30:00;29;7;9;45;22;10;0;0
2020-08-25 20:45:00;38;9;8;54;22;6;0;1
2020-08-25 21:00:00;35;4;9;39;6;2;0;0
2020-08-25 21:15:00;22;6;6;29;6;0;0;0
2020-08-25 21:30:00;33;4;4;36;4;0;0;0
2020-08-25 21:45:00;16;2;7;14;6;0;0;0
2020-08-25 22:00:00;26;6;12;25;6;0;0;0
2020-08-25 22:15:00;24;2;6;19;4;0;0;0
2020-08-25 22:30:00;12;2;4;38;10;0;0;0
2020-08-25 22:45:00;24;1;3;15;2;0;0;0
2020-08-25 23:00:00;9;2;1;18;0;0;0;0
2020-08-25 23:15:00;3;0;0;8;0;0;0;0
