DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-09-16 00:00:00;6;5;0;0;11;2;0;0;0;0;5;5;2;12;2;0;0
2019-09-16 00:15:00;6;4;0;0;13;4;2;2;0;0;6;3;4;17;4;0;0
2019-09-16 00:30:00;8;9;0;0;13;12;2;2;0;0;7;11;12;24;12;0;0
2019-09-16 00:45:00;4;5;0;0;12;6;0;0;0;0;4;5;6;17;6;0;0
2019-09-16 01:00:00;2;1;0;0;11;5;0;0;0;0;2;1;6;16;6;0;0
2019-09-16 01:15:00;3;3;0;0;7;2;0;0;0;0;2;3;3;9;3;0;0
2019-09-16 01:30:00;8;3;0;0;6;2;0;0;0;0;8;3;2;8;2;0;0
2019-09-16 01:45:00;5;0;0;0;2;1;0;0;0;0;5;0;1;3;1;0;0
2019-09-16 02:00:00;4;0;0;0;5;1;1;1;0;0;5;0;1;6;1;0;0
2019-09-16 02:15:00;6;3;0;0;5;0;1;1;2;0;6;3;0;5;0;0;0
2019-09-16 02:30:00;5;1;0;0;5;1;1;1;1;0;5;1;1;6;1;0;0
2019-09-16 02:45:00;10;2;0;0;8;6;3;3;2;0;8;2;7;12;6;0;0
2019-09-16 03:00:00;6;2;0;0;3;1;2;2;3;0;6;2;1;4;1;0;0
2019-09-16 03:15:00;5;0;0;0;6;5;0;0;0;0;5;0;5;9;5;0;0
2019-09-16 03:30:00;9;2;2;0;4;1;0;0;0;0;9;2;2;5;2;0;0
2019-09-16 03:45:00;8;3;0;0;6;0;0;0;0;0;7;3;0;6;0;0;0
2019-09-16 04:00:00;9;1;1;0;7;3;0;0;0;0;8;2;3;11;3;0;0
2019-09-16 04:15:00;14;0;1;1;10;5;0;0;0;0;13;0;5;12;5;0;0
2019-09-16 04:30:00;14;3;0;1;13;5;0;0;0;0;15;3;5;14;5;0;0
2019-09-16 04:45:00;24;9;0;1;14;2;0;0;0;3;21;9;2;15;2;0;0
2019-09-16 05:00:00;31;15;4;0;29;14;2;2;2;2;29;15;14;44;15;0;0
2019-09-16 05:15:00;39;21;2;0;35;24;3;3;1;3;36;20;23;53;23;0;0
2019-09-16 05:30:00;55;35;2;0;38;20;4;4;3;3;51;36;22;56;22;0;0
2019-09-16 05:45:00;68;45;3;0;57;33;3;3;4;6;61;45;32;80;35;0;0
2019-09-16 06:00:00;58;33;2;1;67;38;3;3;2;3;52;33;37;102;36;0;0
2019-09-16 06:15:00;73;72;1;0;69;54;6;7;4;1;65;74;57;111;54;0;0
2019-09-16 06:30:00;89;100;2;1;74;60;6;10;5;0;73;104;60;116;59;0;19
2019-09-16 06:45:00;140;163;4;1;87;88;11;11;5;1;119;169;86;150;84;0;2
2019-09-16 07:00:00;98;114;1;1;77;83;12;12;7;3;85;120;85;142;87;0;1
2019-09-16 07:15:00;127;150;1;2;98;111;6;6;5;5;112;151;109;186;108;0;2
2019-09-16 07:30:00;120;167;1;1;103;110;4;4;1;6;98;170;111;184;110;0;19
2019-09-16 07:45:00;141;234;0;1;83;80;18;17;4;4;124;236;81;143;79;0;4
2019-09-16 08:00:00;126;191;1;2;89;75;14;14;3;10;108;186;74;135;73;0;0
2019-09-16 08:15:00;123;175;2;0;78;82;12;13;7;8;107;182;87;143;85;0;0
2019-09-16 08:30:00;122;198;2;3;64;76;17;18;12;10;117;205;76;128;73;0;0
2019-09-16 08:45:00;121;149;5;3;76;67;11;11;5;3;106;158;72;138;73;0;1
2019-09-16 09:00:00;117;133;4;2;86;57;13;12;7;0;108;139;56;125;57;0;0
2019-09-16 09:15:00;107;122;1;2;75;67;9;10;1;8;90;121;65;125;68;0;0
2019-09-16 09:30:00;97;105;1;2;81;73;18;14;8;3;87;107;84;140;77;1;1
2019-09-16 09:45:00;110;118;4;0;93;83;10;10;8;4;102;124;82;153;88;0;1
2019-09-16 10:00:00;111;95;3;0;87;99;12;12;12;3;96;102;98;158;96;0;0
2019-09-16 10:15:00;118;118;0;0;101;98;15;15;9;2;105;122;101;181;102;0;3
2019-09-16 10:30:00;118;117;3;2;116;90;16;17;10;3;109;115;94;184;90;0;3
2019-09-16 10:45:00;104;117;2;1;112;97;19;19;9;1;98;121;105;186;103;1;0
2019-09-16 11:00:00;112;121;4;0;94;70;16;14;9;1;100;128;77;151;77;0;0
2019-09-16 11:15:00;110;97;2;1;97;86;12;12;10;3;97;105;93;159;90;0;3
2019-09-16 11:30:00;100;112;1;0;89;87;14;16;13;3;91;122;79;147;84;0;0
2019-09-16 11:45:00;113;115;5;3;111;94;19;18;14;1;106;118;101;179;100;0;16
