DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-11-23 00:00:00;2;0;0;2;2
2020-11-23 00:15:00;5;3;0;1;8
2020-11-23 00:30:00;3;2;1;7;4
2020-11-23 00:45:00;3;2;0;0;1
2020-11-23 01:00:00;3;4;1;3;4
2020-11-23 01:15:00;3;3;1;2;2
2020-11-23 01:30:00;2;2;0;0;2
2020-11-23 01:45:00;0;1;0;1;3
2020-11-23 02:00:00;0;3;0;1;3
2020-11-23 02:15:00;2;0;1;1;3
2020-11-23 02:30:00;4;6;2;5;2
2020-11-23 02:45:00;3;4;0;1;1
2020-11-23 03:00:00;1;1;0;1;1
2020-11-23 03:15:00;1;3;0;0;2
2020-11-23 03:30:00;3;4;1;1;1
2020-11-23 03:45:00;2;4;0;1;3
2020-11-23 04:00:00;5;8;0;0;8
2020-11-23 04:15:00;6;4;0;1;2
2020-11-23 04:30:00;4;5;2;3;5
2020-11-23 04:45:00;9;11;2;11;29
2020-11-23 05:00:00;9;25;4;8;82
2020-11-23 05:15:00;11;37;4;19;140
2020-11-23 05:30:00;32;45;2;24;163
2020-11-23 05:45:00;29;33;5;15;124
2020-11-23 06:00:00;35;25;4;13;108
2020-11-23 06:15:00;46;37;7;22;107
2020-11-23 06:30:00;57;47;4;17;136
2020-11-23 06:45:00;81;39;7;11;115
2020-11-23 07:00:00;82;38;8;23;109
2020-11-23 07:15:00;90;33;1;14;104
2020-11-23 07:30:00;106;57;8;21;125
2020-11-23 07:45:00;108;54;13;18;135
2020-11-23 08:00:00;96;54;8;19;105
2020-11-23 08:15:00;78;48;6;11;99
2020-11-23 08:30:00;77;46;8;16;73
2020-11-23 08:45:00;81;39;12;13;73
2020-11-23 09:00:00;104;45;11;20;53
2020-11-23 09:15:00;114;46;10;21;71
2020-11-23 09:30:00;111;35;8;16;71
2020-11-23 09:45:00;105;39;9;8;88
2020-11-23 10:00:00;99;50;12;14;89
2020-11-23 10:15:00;81;43;5;12;82
2020-11-23 10:30:00;98;28;6;11;95
2020-11-23 10:45:00;91;43;10;19;108
2020-11-23 11:00:00;97;36;6;13;122
2020-11-23 11:15:00;95;47;14;19;114
2020-11-23 11:30:00;90;44;10;20;134
2020-11-23 11:45:00;76;34;2;24;114
2020-11-23 12:00:00;73;34;11;23;95
2020-11-23 12:15:00;89;41;14;22;104
2020-11-23 12:30:00;85;38;10;20;103
2020-11-23 12:45:00;89;45;10;13;125
2020-11-23 13:00:00;86;44;6;17;139
2020-11-23 13:15:00;81;43;13;21;171
2020-11-23 13:30:00;86;49;14;19;211
2020-11-23 13:45:00;121;48;16;19;161
2020-11-23 14:00:00;179;50;41;52;132
2020-11-23 14:15:00;181;41;26;59;99
2020-11-23 14:30:00;133;39;16;44;105
2020-11-23 14:45:00;126;34;18;25;107
2020-11-23 15:00:00;185;43;14;25;102
2020-11-23 15:15:00;156;38;14;33;90
2020-11-23 15:30:00;117;34;13;27;127
2020-11-23 15:45:00;140;34;13;24;121
2020-11-23 16:00:00;136;39;15;20;130
2020-11-23 16:15:00;134;40;9;17;137
2020-11-23 16:30:00;116;32;22;25;129
2020-11-23 16:45:00;147;35;16;17;112
2020-11-23 17:00:00;103;35;18;23;142
2020-11-23 17:15:00;99;34;16;17;113
2020-11-23 17:30:00;106;24;5;18;93
2020-11-23 17:45:00;101;25;15;18;87
2020-11-23 18:00:00;82;31;8;15;122
2020-11-23 18:15:00;87;37;11;15;96
2020-11-23 18:30:00;63;30;8;15;75
2020-11-23 18:45:00;49;27;5;11;71
2020-11-23 19:00:00;39;15;3;8;63
2020-11-23 19:15:00;57;27;3;11;69
2020-11-23 19:30:00;30;23;6;9;41
2020-11-23 19:45:00;29;24;3;11;47
2020-11-23 20:00:00;20;19;9;11;47
2020-11-23 20:15:00;19;22;9;11;39
2020-11-23 20:30:00;24;15;5;9;33
2020-11-23 20:45:00;28;21;6;13;63
2020-11-23 21:00:00;21;26;7;14;125
2020-11-23 21:15:00;20;51;14;22;122
2020-11-23 21:30:00;58;37;14;26;89
2020-11-23 21:45:00;137;32;29;34;48
2020-11-23 22:00:00;116;17;31;65;39
2020-11-23 22:15:00;29;18;12;29;29
2020-11-23 22:30:00;12;15;4;10;21
2020-11-23 22:45:00;6;15;4;8;14
2020-11-23 23:00:00;6;13;5;9;21
2020-11-23 23:15:00;7;12;3;9;11
2020-11-23 23:30:00;3;10;3;6;5
2020-11-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
