DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-08-15 00:00:00;5;8;4;4;2;6;0;3;7;8;0;0;8;5;3;0;0;0;0;0;0
2019-08-15 00:15:00;4;11;7;2;4;4;2;0;11;14;2;0;1;5;1;0;0;0;0;0;0
2019-08-15 00:30:00;1;8;4;0;1;4;1;3;7;5;3;2;4;0;0;0;0;0;0;0;0
2019-08-15 00:45:00;2;13;4;3;1;7;1;0;13;8;5;0;4;1;0;0;1;0;0;0;0
2019-08-15 01:00:00;3;7;8;2;4;3;1;0;8;5;1;0;1;1;1;0;0;0;0;0;0
2019-08-15 01:15:00;1;13;3;1;1;1;0;0;5;5;0;1;0;2;0;0;0;0;0;0;0
2019-08-15 01:30:00;1;11;5;5;0;3;0;0;7;9;2;0;3;2;0;0;0;0;0;0;0
2019-08-15 01:45:00;3;5;4;1;2;9;3;0;6;4;2;0;5;2;0;0;0;0;0;0;0
2019-08-15 02:00:00;2;8;1;0;2;16;0;0;4;8;1;0;2;1;1;0;0;0;0;0;0
2019-08-15 02:15:00;1;5;5;1;1;0;0;0;5;4;0;0;0;2;0;0;0;0;0;0;0
2019-08-15 02:30:00;3;3;4;1;2;1;0;0;1;4;0;0;1;1;2;0;0;0;0;0;0
2019-08-15 02:45:00;0;4;0;1;3;1;0;0;2;8;0;0;3;0;0;0;0;0;0;0;0
2019-08-15 03:00:00;1;2;2;0;0;3;0;0;9;3;0;0;1;2;0;0;0;0;0;0;0
2019-08-15 03:15:00;1;4;2;0;0;2;1;0;4;3;2;1;1;1;1;0;0;0;0;0;0
2019-08-15 03:30:00;1;4;0;1;0;2;0;0;1;2;2;1;2;1;0;0;0;0;0;0;0
2019-08-15 03:45:00;0;9;4;0;2;0;0;0;4;2;0;0;1;2;1;0;0;0;0;0;0
2019-08-15 04:00:00;0;3;1;1;1;2;1;0;3;0;0;0;2;2;0;0;0;0;0;0;0
2019-08-15 04:15:00;0;7;3;3;0;0;0;0;2;3;0;0;3;1;2;0;0;0;0;0;0
2019-08-15 04:30:00;1;3;1;0;2;0;0;0;4;5;0;1;1;0;2;0;0;0;0;0;0
2019-08-15 04:45:00;1;6;1;1;2;7;2;0;3;2;1;0;0;1;0;0;0;0;0;0;0
2019-08-15 05:00:00;1;2;1;0;1;6;0;0;3;3;1;0;4;3;1;0;0;0;0;0;0
2019-08-15 05:15:00;0;7;1;1;1;2;0;0;4;7;0;0;3;0;1;0;0;0;0;0;0
2019-08-15 05:30:00;0;7;4;0;0;1;0;0;5;5;1;0;5;1;0;0;0;0;0;0;0
2019-08-15 05:45:00;0;11;4;0;2;3;0;1;13;6;1;1;0;4;1;0;0;0;0;0;0
2019-08-15 06:00:00;0;16;5;2;4;8;2;0;9;7;3;4;4;3;1;0;0;0;0;0;0
2019-08-15 06:15:00;2;14;4;2;3;2;1;3;11;7;1;0;2;2;0;0;0;0;0;0;0
2019-08-15 06:30:00;3;11;2;1;2;4;1;0;17;7;6;4;2;2;1;0;0;0;0;0;0
2019-08-15 06:45:00;9;12;3;2;1;6;2;1;9;12;1;2;1;3;1;0;0;0;2;0;0
2019-08-15 07:00:00;1;10;2;5;2;2;1;1;12;5;2;0;2;1;2;0;0;0;0;0;0
2019-08-15 07:15:00;0;10;6;2;2;3;3;0;11;7;2;1;4;5;3;0;0;0;0;0;0
2019-08-15 07:30:00;1;10;5;1;5;1;2;0;10;7;3;1;13;3;4;0;0;0;0;0;0
2019-08-15 07:45:00;4;18;4;4;6;6;2;3;6;11;1;1;4;0;1;0;0;0;0;0;0
2019-08-15 08:00:00;1;15;3;5;7;8;3;0;13;8;2;1;2;5;1;0;0;0;0;0;0
2019-08-15 08:15:00;2;18;10;7;5;5;1;1;19;10;0;1;7;4;4;0;0;0;0;0;0
2019-08-15 08:30:00;1;19;9;4;6;6;5;0;18;20;1;1;12;3;2;0;0;0;0;0;0
2019-08-15 08:45:00;3;22;6;6;4;2;2;4;11;18;1;4;21;5;1;0;0;0;0;0;0
2019-08-15 09:00:00;7;31;14;10;8;12;4;3;23;12;3;2;17;8;1;0;0;0;0;0;0
2019-08-15 09:15:00;7;19;16;5;9;11;2;1;16;16;6;3;19;10;5;0;0;3;0;0;0
2019-08-15 09:30:00;5;26;9;9;9;6;4;0;18;17;4;5;16;5;6;0;0;0;0;0;0
2019-08-15 09:45:00;13;37;26;11;9;11;6;0;31;22;4;8;26;7;0;6;0;1;0;0;0
2019-08-15 10:00:00;13;40;18;7;9;29;3;1;19;14;5;2;17;9;2;0;0;0;0;0;0
2019-08-15 10:15:00;7;35;20;10;7;15;5;2;28;21;5;4;14;7;5;0;0;5;0;0;0
2019-08-15 10:30:00;7;27;12;8;12;15;5;2;18;23;4;2;14;6;1;0;0;0;0;0;0
2019-08-15 10:45:00;11;39;16;9;10;18;2;1;30;25;5;3;23;12;5;2;0;0;0;0;0
2019-08-15 11:00:00;10;44;18;9;16;21;8;0;24;23;4;2;18;13;5;0;0;0;0;0;0
2019-08-15 11:15:00;8;31;17;7;12;16;5;2;29;19;4;8;15;16;5;0;0;6;0;0;0
2019-08-15 11:30:00;7;45;20;6;8;14;2;4;22;18;8;6;19;8;6;0;4;0;0;0;0
2019-08-15 11:45:00;14;32;21;12;18;17;4;3;33;20;7;5;21;18;6;0;0;0;0;0;0
2019-08-15 12:00:00;4;34;21;7;18;29;7;4;26;26;3;11;24;6;5;0;0;0;0;0;0
2019-08-15 12:15:00;7;48;17;6;14;30;7;2;33;27;8;2;11;9;9;0;0;0;0;0;0
2019-08-15 12:30:00;14;40;24;6;12;16;4;2;29;30;8;4;15;8;7;0;0;0;0;0;0
2019-08-15 12:45:00;7;44;33;8;13;17;9;2;28;27;6;4;9;6;2;0;0;3;0;0;0
2019-08-15 13:00:00;11;37;33;7;8;16;8;3;42;29;8;6;5;6;2;0;0;0;0;0;0
2019-08-15 13:15:00;9;51;33;6;7;12;5;1;33;32;6;5;20;16;10;0;0;1;0;0;0
2019-08-15 13:30:00;7;54;19;10;8;6;13;5;20;27;13;7;10;3;5;4;0;0;0;0;0
2019-08-15 13:45:00;15;57;28;7;9;13;8;4;47;44;4;11;24;9;7;0;0;2;0;0;0
2019-08-15 14:00:00;12;40;18;4;12;13;6;1;23;25;0;7;19;10;1;0;0;2;0;0;11
2019-08-15 14:15:00;12;33;19;12;11;8;13;2;30;25;4;5;22;9;4;0;0;0;0;0;10
2019-08-15 14:30:00;7;43;23;4;11;19;6;8;29;24;6;3;26;13;8;0;0;0;0;0;0
2019-08-15 14:45:00;17;42;23;8;7;22;7;2;30;32;7;6;17;10;12;0;0;0;0;0;0
2019-08-15 15:00:00;10;39;18;12;16;23;3;2;31;31;8;10;32;9;2;0;0;0;0;0;0
2019-08-15 15:15:00;8;44;26;5;8;7;1;1;36;30;7;3;21;16;10;0;1;0;0;0;0
2019-08-15 15:30:00;8;44;22;4;4;8;3;1;24;24;4;2;15;16;8;0;0;0;0;0;0
2019-08-15 15:45:00;11;45;28;12;13;12;5;1;27;20;6;1;23;12;3;0;0;0;0;0;0
2019-08-15 16:00:00;6;36;28;7;12;16;5;1;25;26;4;4;23;8;4;0;0;1;0;0;0
2019-08-15 16:15:00;13;37;16;8;11;23;5;7;28;34;7;6;16;9;3;11;0;0;0;24;2
2019-08-15 16:30:00;15;54;30;10;12;17;4;5;33;25;5;3;23;11;11;0;0;1;0;0;0
2019-08-15 16:45:00;14;51;23;11;23;27;9;4;33;29;6;13;21;12;4;1;0;4;0;0;0
2019-08-15 17:00:00;8;47;26;19;27;23;11;4;37;36;9;7;21;9;7;2;0;0;0;0;0
2019-08-15 17:15:00;12;45;26;16;20;20;4;3;37;36;3;5;22;14;9;0;0;0;0;0;1
2019-08-15 17:30:00;7;53;37;9;7;24;5;3;29;32;7;7;33;11;8;0;0;3;0;5;0
2019-08-15 17:45:00;17;46;24;14;9;19;12;3;48;33;3;10;18;9;6;0;0;1;0;0;0
2019-08-15 18:00:00;10;36;19;9;13;15;3;3;31;24;7;5;18;12;7;0;0;0;0;0;0
2019-08-15 18:15:00;11;54;26;16;19;24;8;2;21;30;7;1;18;12;7;1;0;3;0;0;0
2019-08-15 18:30:00;13;42;32;14;12;17;13;4;28;28;6;3;27;13;8;0;0;0;0;0;0
2019-08-15 18:45:00;11;48;24;6;12;10;5;3;30;38;7;9;31;11;8;1;0;0;0;0;0
2019-08-15 19:00:00;2;47;24;10;7;25;7;3;35;31;6;7;26;12;5;0;0;0;0;0;0
2019-08-15 19:15:00;10;40;26;11;5;12;9;3;41;32;4;5;15;7;3;0;0;0;0;1;0
2019-08-15 19:30:00;10;44;22;7;18;12;3;3;32;35;5;4;24;9;4;0;0;0;0;0;0
2019-08-15 19:45:00;5;42;23;5;9;17;3;4;27;24;5;10;20;9;2;0;0;2;0;5;1
2019-08-15 20:00:00;9;41;19;11;25;19;7;3;28;32;7;1;15;11;9;1;0;0;0;0;0
2019-08-15 20:15:00;12;27;13;11;14;19;9;4;26;24;4;6;48;10;4;0;0;1;0;0;3
2019-08-15 20:30:00;6;35;19;11;5;14;7;6;18;29;2;7;20;6;2;0;0;1;0;0;0
2019-08-15 20:45:00;6;29;17;4;15;20;6;2;23;26;2;2;17;14;4;0;0;0;0;0;0
2019-08-15 21:00:00;6;24;18;3;14;11;8;4;28;38;5;0;10;6;4;0;0;1;0;0;0
2019-08-15 21:15:00;5;33;18;12;12;10;2;2;27;28;5;3;12;6;10;6;0;0;0;0;0
2019-08-15 21:30:00;7;26;20;6;10;7;4;6;24;23;2;2;8;7;6;0;0;0;0;0;0
2019-08-15 21:45:00;4;21;10;2;7;14;6;4;21;24;5;0;6;6;3;0;0;0;0;0;0
2019-08-15 22:00:00;7;19;13;3;10;13;5;1;21;16;1;5;8;5;4;0;0;0;0;0;0
2019-08-15 22:15:00;5;32;8;9;11;11;14;2;17;10;1;1;9;2;0;0;0;0;0;0;0
2019-08-15 22:30:00;3;18;11;4;5;6;2;3;24;24;5;5;3;1;6;0;0;0;0;0;0
2019-08-15 22:45:00;8;15;10;4;11;17;7;0;14;12;2;2;5;2;0;0;0;0;0;0;0
2019-08-15 23:00:00;2;22;11;3;8;15;9;0;14;15;2;1;3;4;1;0;0;0;0;0;0
2019-08-15 23:15:00;1;13;2;2;4;4;2;4;13;5;1;0;2;3;0;0;0;0;0;0;0
2019-08-15 23:30:00;4;10;1;4;1;7;2;4;21;15;1;0;5;2;2;0;0;0;0;0;0
2019-08-15 23:45:00;1;17;5;7;6;8;2;1;4;6;0;1;6;1;0;0;0;0;0;0;0
