DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-02-28 00:00:00;7;6;3;3;4;3;0;1
2020-02-28 00:15:00;6;4;2;1;2;4;0;3
2020-02-28 00:30:00;2;0;2;6;3;0;0;7
2020-02-28 00:45:00;3;4;3;2;1;2;0;3
2020-02-28 01:00:00;3;1;1;0;1;2;0;4
2020-02-28 01:15:00;2;2;2;1;2;1;0;1
2020-02-28 01:30:00;2;3;1;0;0;3;0;2
2020-02-28 01:45:00;0;6;1;1;2;0;0;2
2020-02-28 02:00:00;2;2;0;2;2;0;0;0
2020-02-28 02:15:00;3;2;0;0;0;0;0;3
2020-02-28 02:30:00;3;0;1;1;1;1;0;0
2020-02-28 02:45:00;3;2;3;1;0;1;0;1
2020-02-28 03:00:00;2;2;0;1;3;4;0;0
2020-02-28 03:15:00;2;1;2;0;1;0;0;0
2020-02-28 03:30:00;4;2;2;6;4;5;0;2
2020-02-28 03:45:00;0;2;2;4;6;3;0;3
2020-02-28 04:00:00;6;4;2;3;3;0;0;0
2020-02-28 04:15:00;5;4;2;1;2;2;0;2
2020-02-28 04:30:00;4;7;3;2;3;6;0;3
2020-02-28 04:45:00;7;10;7;2;3;2;0;4
2020-02-28 05:00:00;11;24;19;12;9;10;0;2
2020-02-28 05:15:00;18;23;52;5;4;21;0;7
2020-02-28 05:30:00;41;35;81;18;15;29;0;23
2020-02-28 05:45:00;41;27;65;38;19;23;0;20
2020-02-28 06:00:00;36;32;61;30;24;14;0;12
2020-02-28 06:15:00;25;32;77;27;20;19;0;17
2020-02-28 06:30:00;62;43;74;20;19;29;0;18
2020-02-28 06:45:00;64;54;109;13;23;34;0;32
2020-02-28 07:00:00;66;45;90;15;44;29;0;37
2020-02-28 07:15:00;48;42;111;17;27;42;0;34
2020-02-28 07:30:00;46;59;104;26;29;53;0;58
2020-02-28 07:45:00;82;68;78;33;23;40;0;50
2020-02-28 08:00:00;61;46;75;25;46;36;0;40
2020-02-28 08:15:00;65;55;61;28;86;37;0;48
2020-02-28 08:30:00;67;50;72;28;42;32;0;61
2020-02-28 08:45:00;53;40;46;25;40;30;0;36
2020-02-28 09:00:00;49;33;33;27;29;21;0;34
2020-02-28 09:15:00;50;38;23;19;45;29;0;18
2020-02-28 09:30:00;54;37;20;28;41;35;0;35
2020-02-28 09:45:00;64;40;26;29;66;29;0;43
2020-02-28 10:00:00;64;33;21;27;75;32;0;39
2020-02-28 10:15:00;52;41;26;34;40;19;0;45
2020-02-28 10:30:00;59;38;28;40;42;39;0;38
2020-02-28 10:45:00;65;41;29;34;48;42;0;60
2020-02-28 11:00:00;57;32;24;25;29;37;0;35
2020-02-28 11:15:00;75;41;30;26;38;36;0;45
2020-02-28 11:30:00;80;60;32;46;37;34;0;36
2020-02-28 11:45:00;88;46;29;37;31;49;0;58
2020-02-28 12:00:00;51;46;42;46;29;34;0;53
2020-02-28 12:15:00;63;65;35;33;41;31;0;63
2020-02-28 12:30:00;78;46;41;47;48;39;0;59
2020-02-28 12:45:00;63;43;33;46;45;34;0;52
2020-02-28 13:00:00;53;52;38;42;49;32;0;48
2020-02-28 13:15:00;61;63;45;37;48;46;0;62
2020-02-28 13:30:00;63;58;42;46;62;57;0;52
2020-02-28 13:45:00;71;66;53;62;48;47;0;52
2020-02-28 14:00:00;59;65;32;70;52;41;0;61
2020-02-28 14:15:00;63;62;36;75;63;36;0;54
2020-02-28 14:30:00;72;61;19;72;63;30;0;43
2020-02-28 14:45:00;76;51;31;45;60;32;0;46
2020-02-28 15:00:00;69;48;23;76;43;31;0;56
2020-02-28 15:15:00;64;53;32;77;61;32;0;58
2020-02-28 15:30:00;80;48;27;73;63;30;0;45
2020-02-28 15:45:00;57;58;29;59;63;32;0;38
2020-02-28 16:00:00;56;48;30;46;52;27;0;55
2020-02-28 16:15:00;52;44;19;69;43;28;0;34
2020-02-28 16:30:00;68;52;27;53;54;33;0;47
2020-02-28 16:45:00;76;62;27;35;62;26;0;43
2020-02-28 17:00:00;72;55;23;39;37;36;0;43
2020-02-28 17:15:00;46;46;23;40;42;31;0;45
2020-02-28 17:30:00;51;44;27;52;47;41;0;45
2020-02-28 17:45:00;56;42;27;40;31;31;0;34
2020-02-28 18:00:00;60;41;25;30;29;31;0;33
2020-02-28 18:15:00;62;43;32;39;31;36;0;48
2020-02-28 18:30:00;56;40;19;47;29;38;0;50
2020-02-28 18:45:00;57;35;20;37;29;34;0;36
2020-02-28 19:00:00;47;24;27;25;24;27;0;37
2020-02-28 19:15:00;42;25;20;21;28;25;0;34
2020-02-28 19:30:00;53;34;24;26;56;23;0;29
2020-02-28 19:45:00;38;19;24;28;29;23;0;20
2020-02-28 20:00:00;39;26;14;22;20;20;0;37
2020-02-28 20:15:00;41;12;16;13;27;21;0;30
2020-02-28 20:30:00;24;26;14;15;17;27;0;26
2020-02-28 20:45:00;26;15;23;13;14;18;0;23
2020-02-28 21:00:00;34;18;30;9;15;22;0;31
2020-02-28 21:15:00;28;22;31;21;11;23;0;20
2020-02-28 21:30:00;23;20;20;23;14;30;0;21
2020-02-28 21:45:00;19;19;12;40;26;14;0;7
2020-02-28 22:00:00;27;17;18;40;18;15;0;25
