DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-06-05 00:00:00;14;4;15;0;0;0;0;0;0
2020-06-05 00:15:00;10;5;19;1;1;0;0;0;0
2020-06-05 00:30:00;3;4;16;1;1;0;0;0;0
2020-06-05 00:45:00;6;3;8;0;0;0;0;0;0
2020-06-05 01:00:00;5;3;15;0;0;0;0;0;0
2020-06-05 01:15:00;7;6;13;0;0;0;0;0;0
2020-06-05 01:30:00;5;4;8;0;0;0;0;0;0
2020-06-05 01:45:00;7;5;3;0;0;0;0;0;0
2020-06-05 02:00:00;3;3;8;0;0;0;0;0;0
2020-06-05 02:15:00;7;4;9;0;0;0;0;0;0
2020-06-05 02:30:00;2;0;6;0;0;0;0;0;0
2020-06-05 02:45:00;5;1;10;1;1;0;0;0;0
2020-06-05 03:00:00;5;1;1;0;0;0;0;0;0
2020-06-05 03:15:00;6;8;11;1;1;0;0;0;0
2020-06-05 03:30:00;3;1;5;0;0;0;0;0;0
2020-06-05 03:45:00;4;3;9;0;0;0;0;0;0
2020-06-05 04:00:00;8;4;11;0;0;0;0;0;0
2020-06-05 04:15:00;11;4;11;0;0;0;0;0;0
2020-06-05 04:30:00;6;3;18;0;0;0;0;0;0
2020-06-05 04:45:00;19;8;34;0;0;0;0;0;0
2020-06-05 05:00:00;43;10;86;0;0;0;0;0;0
2020-06-05 05:15:00;47;15;113;0;0;0;0;0;0
2020-06-05 05:30:00;49;16;107;2;2;0;0;0;0
2020-06-05 05:45:00;62;11;100;1;0;0;0;0;0
2020-06-05 06:00:00;101;26;94;1;1;0;0;0;0
2020-06-05 06:15:00;105;33;136;1;2;0;0;0;0
2020-06-05 06:30:00;81;35;138;1;1;0;0;0;0
2020-06-05 06:45:00;91;44;145;1;1;0;0;0;0
2020-06-05 07:00:00;63;35;150;1;1;0;0;0;0
2020-06-05 07:15:00;75;49;161;1;1;0;0;0;0
2020-06-05 07:30:00;79;53;168;1;1;0;0;0;0
2020-06-05 07:45:00;86;55;190;3;3;1;0;0;0
2020-06-05 08:00:00;87;35;165;1;1;0;0;0;0
2020-06-05 08:15:00;79;39;181;1;2;1;0;0;0
2020-06-05 08:30:00;106;61;152;1;1;1;0;0;0
2020-06-05 08:45:00;84;56;200;1;1;0;0;0;0
2020-06-05 09:00:00;94;48;178;3;3;0;0;0;0
2020-06-05 09:15:00;100;43;172;2;2;0;0;0;0
2020-06-05 09:30:00;108;51;197;2;2;0;0;0;0
2020-06-05 09:45:00;124;64;187;1;1;0;0;0;0
2020-06-05 10:00:00;128;64;175;1;1;0;0;0;0
2020-06-05 10:15:00;139;63;200;1;2;2;0;0;0
2020-06-05 10:30:00;154;82;233;1;1;3;0;0;0
2020-06-05 10:45:00;142;76;226;2;2;0;0;0;0
2020-06-05 11:00:00;118;66;191;1;1;1;0;0;0
2020-06-05 11:15:00;118;61;213;0;0;3;0;0;0
2020-06-05 11:45:00;143;72;194;1;1;0;0;0;0
2020-06-05 12:00:00;147;74;193;1;1;1;0;0;0
2020-06-05 12:15:00;167;114;221;2;1;4;0;0;0
2020-06-05 12:30:00;156;66;242;1;1;7;0;0;0
2020-06-05 12:45:00;172;85;231;1;1;2;0;0;0
2020-06-05 13:00:00;162;83;230;1;1;2;0;0;0
2020-06-05 13:15:00;177;72;246;1;2;1;0;0;0
2020-06-05 13:30:00;155;56;244;2;2;3;0;0;0
2020-06-05 13:45:00;170;75;250;2;2;1;0;0;0
2020-06-05 14:00:00;169;78;214;2;2;0;0;0;0
