DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-06-04 00:00:00;11;7;2;3;0;10;1;0;0;0;0
2020-06-04 00:15:00;12;5;1;2;0;8;3;0;0;0;0
2020-06-04 00:30:00;5;2;2;2;0;3;0;0;0;0;0
2020-06-04 00:45:00;5;3;0;1;0;2;1;0;0;0;0
2020-06-04 01:00:00;4;6;0;0;0;8;0;0;0;0;0
2020-06-04 01:15:00;7;4;1;2;0;2;1;0;0;0;0
2020-06-04 01:30:00;7;4;0;2;0;7;0;0;0;0;0
2020-06-04 01:45:00;12;3;0;2;0;4;1;0;0;0;0
2020-06-04 02:00:00;7;2;2;1;0;3;2;0;0;0;0
2020-06-04 02:15:00;3;4;0;0;0;1;0;0;0;0;0
2020-06-04 02:30:00;8;5;0;0;0;5;0;0;0;0;0
2020-06-04 02:45:00;3;1;0;0;0;3;0;0;0;0;0
2020-06-04 03:00:00;7;0;0;0;0;3;1;0;0;0;0
2020-06-04 03:15:00;5;0;0;2;0;3;1;0;0;0;0
2020-06-04 03:30:00;4;1;1;0;0;1;0;0;0;0;0
2020-06-04 03:45:00;8;3;0;2;0;3;1;0;0;0;0
2020-06-04 04:00:00;5;1;1;0;0;0;1;0;0;0;0
2020-06-04 04:15:00;4;6;0;2;0;4;1;0;0;0;0
2020-06-04 04:30:00;5;5;1;2;0;10;2;0;0;0;0
2020-06-04 04:45:00;19;10;4;4;0;22;4;0;0;0;0
2020-06-04 05:00:00;29;9;0;6;0;61;9;0;0;0;0
2020-06-04 05:15:00;31;28;2;14;0;124;13;0;0;0;0
2020-06-04 05:30:00;47;40;5;14;0;114;10;0;0;0;0
2020-06-04 05:45:00;94;89;13;50;0;91;6;4;0;0;0
2020-06-04 06:00:00;59;63;6;16;0;31;5;0;0;0;0
2020-06-04 06:15:00;
2020-06-04 06:30:00;74;79;8;23;0;125;20;0;0;0;0
2020-06-04 06:45:00;57;59;4;22;0;111;12;0;9;0;0
2020-06-04 07:00:00;53;51;6;19;0;100;18;0;0;0;0
2020-06-04 07:15:00;58;58;9;26;0;89;11;0;0;0;0
2020-06-04 07:30:00;62;52;8;43;0;114;20;0;0;0;0
2020-06-04 07:45:00;68;65;10;36;0;93;16;0;0;0;0
2020-06-04 08:00:00;67;55;18;31;0;75;19;0;0;0;0
2020-06-04 08:30:00;70;50;10;28;0;68;25;0;0;0;0
2020-06-04 08:45:00;63;53;8;32;0;83;21;5;0;0;0
2020-06-04 09:00:00;71;64;14;35;0;95;26;0;0;0;0
2020-06-04 09:15:00;70;60;16;30;0;82;10;0;0;0;0
2020-06-04 09:30:00;70;63;10;35;0;82;27;0;0;0;0
2020-06-04 09:45:00;78;85;20;32;0;95;33;0;0;0;0
2020-06-04 10:00:00;79;66;16;36;0;72;23;0;0;2;0
2020-06-04 10:15:00;87;64;28;41;0;94;22;9;0;1;0
2020-06-04 10:30:00;82;80;16;38;0;83;22;0;0;0;0
2020-06-04 10:45:00;92;84;19;49;0;74;23;0;0;0;2
2020-06-04 11:00:00;70;51;22;41;0;78;24;0;2;0;0
2020-06-04 11:15:00;79;88;24;42;0;76;34;0;1;0;0
2020-06-04 11:30:00;95;80;23;42;0;90;34;9;0;0;1
2020-06-04 11:45:00;87;82;23;44;0;87;31;1;0;0;0
2020-06-04 12:00:00;89;79;28;40;0;73;38;0;0;0;0
2020-06-04 12:15:00;93;75;17;30;0;78;22;0;0;0;0
2020-06-04 12:30:00;97;92;19;35;0;81;33;1;1;0;0
2020-06-04 12:45:00;73;85;19;47;0;75;22;0;0;0;0
2020-06-04 13:00:00;96;102;25;46;0;95;26;1;1;0;0
2020-06-04 13:15:00;96;108;21;38;0;127;42;0;0;0;1
2020-06-04 13:30:00;94;91;21;43;0;132;27;0;0;0;0
2020-06-04 13:45:00;106;90;16;43;0;136;32;0;0;0;0
2020-06-04 14:00:00;123;118;22;55;0;96;27;4;0;0;0
2020-06-04 14:15:00;142;166;33;63;0;107;34;0;0;1;0
2020-06-04 14:30:00;170;167;35;53;0;85;27;0;0;0;0
2020-06-04 14:45:00;171;187;27;64;0;96;22;0;0;0;0
2020-06-04 15:00:00;144;161;23;62;0;81;25;1;0;0;0
2020-06-04 15:15:00;136;151;33;45;0;86;18;0;0;0;0
2020-06-04 15:30:00;155;157;29;51;0;84;34;0;0;0;0
2020-06-04 15:45:00;141;150;31;68;0;92;18;0;3;0;0
2020-06-04 16:00:00;142;139;32;50;0;103;35;0;0;0;0
2020-06-04 16:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 16:30:00;141;142;29;53;0;100;32;0;0;0;0
2020-06-04 16:45:00;123;155;31;50;0;106;28;0;0;0;0
2020-06-04 17:00:00;139;137;33;50;0;96;21;0;3;0;0
2020-06-04 17:15:00;142;139;36;42;0;103;21;0;0;0;0
2020-06-04 17:30:00;121;121;23;52;0;88;29;0;0;0;0
2020-06-04 17:45:00;103;111;24;54;0;73;32;0;0;0;0
2020-06-04 18:00:00;94;95;27;53;0;81;29;0;0;0;0
2020-06-04 18:15:00;106;88;25;46;0;92;25;1;1;4;0
2020-06-04 18:30:00;97;76;27;41;0;69;16;0;0;0;0
2020-06-04 18:45:00;84;73;26;35;0;53;44;0;0;0;0
