DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-04-02 00:00:00;10;2;3;0;7;0;2
2020-04-02 00:15:00;11;0;7;3;2;5;6
2020-04-02 00:30:00;17;5;8;1;2;5;4
2020-04-02 00:45:00;1;1;8;2;7;3;5
2020-04-02 01:00:00;4;0;1;1;0;0;3
2020-04-02 01:15:00;14;5;1;0;3;3;2
2020-04-02 01:30:00;2;0;9;4;5;0;5
2020-04-02 01:45:00;1;2;7;0;6;7;1
2020-04-02 02:00:00;2;1;6;0;2;3;1
2020-04-02 02:15:00;4;0;7;1;1;2;3
2020-04-02 02:30:00;4;2;3;3;2;3;5
2020-04-02 02:45:00;13;1;4;1;3;5;6
2020-04-02 03:00:00;3;2;2;0;3;8;4
2020-04-02 03:15:00;9;2;5;1;2;3;1
2020-04-02 03:30:00;4;1;1;2;3;3;0
2020-04-02 03:45:00;10;3;10;0;3;9;2
2020-04-02 04:00:00;5;4;3;1;3;2;10
2020-04-02 04:15:00;5;1;18;3;1;1;2
2020-04-02 04:30:00;8;2;10;3;2;0;2
2020-04-02 04:45:00;5;11;25;5;1;2;0
2020-04-02 05:00:00;21;11;29;2;0;0;0
2020-04-02 05:15:00;23;16;39;9;2;0;1
2020-04-02 05:30:00;36;11;72;23;0;0;0
2020-04-02 05:45:00;32;20;83;47;2;1;3
2020-04-02 06:00:00;37;24;46;31;1;0;0
2020-04-02 06:15:00;63;33;80;34;5;1;1
2020-04-02 06:30:00;67;35;111;54;3;0;0
2020-04-02 06:45:00;96;47;114;64;8;1;1
2020-04-02 07:00:00;91;40;105;51;8;0;3
2020-04-02 07:15:00;110;50;104;48;3;2;0
2020-04-02 07:30:00;122;70;120;58;6;0;0
2020-04-02 07:45:00;96;72;120;60;10;1;2
2020-04-02 08:00:00;104;52;90;34;2;0;0
2020-04-02 08:15:00;72;44;98;41;6;0;1
2020-04-02 08:30:00;87;51;84;42;5;2;0
2020-04-02 08:45:00;86;53;90;37;8;1;0
2020-04-02 09:00:00;76;40;104;47;5;0;0
2020-04-02 09:15:00;86;46;90;24;4;2;2
2020-04-02 09:30:00;87;60;99;38;6;1;0
2020-04-02 09:45:00;94;75;90;47;12;1;1
2020-04-02 10:00:00;85;71;110;43;3;1;1
2020-04-02 10:15:00;81;70;90;40;6;1;2
2020-04-02 10:30:00;95;68;113;45;5;1;2
2020-04-02 10:45:00;102;76;101;38;7;2;3
2020-04-02 11:00:00;77;56;107;46;8;1;0
2020-04-02 11:15:00;85;64;110;59;8;4;0
2020-04-02 11:30:00;96;70;113;46;9;1;0
2020-04-02 11:45:00;87;74;112;53;3;1;0
2020-04-02 12:00:00;102;65;119;54;6;2;4
2020-04-02 12:15:00;73;62;126;56;7;0;1
2020-04-02 12:30:00;89;55;103;45;4;0;2
2020-04-02 12:45:00;73;61;98;46;6;2;1
2020-04-02 13:00:00;93;70;109;53;3;3;5
2020-04-02 13:15:00;100;72;111;46;4;2;1
2020-04-02 13:30:00;92;57;111;48;7;1;1
2020-04-02 13:45:00;85;71;94;39;4;2;0
2020-04-02 14:00:00;113;72;114;63;12;2;2
2020-04-02 14:15:00;114;88;117;54;7;0;1
2020-04-02 14:30:00;102;82;113;64;11;2;1
2020-04-02 14:45:00;112;77;109;51;12;0;1
2020-04-02 15:00:00;99;69;119;59;5;3;2
2020-04-02 15:15:00;88;67;138;59;4;5;2
2020-04-02 15:30:00;106;84;137;63;8;3;4
2020-04-02 15:45:00;109;72;132;60;2;1;1
2020-04-02 16:00:00;121;82;117;58;3;3;2
2020-04-02 16:15:00;111;94;125;53;5;7;2
2020-04-02 16:30:00;125;76;131;53;4;4;3
2020-04-02 16:45:00;116;84;125;65;4;1;5
2020-04-02 17:00:00;127;80;118;62;6;8;4
2020-04-02 17:15:00;119;80;121;61;4;1;1
2020-04-02 17:30:00;109;78;118;47;4;1;0
2020-04-02 17:45:00;100;70;109;47;2;2;3
2020-04-02 18:00:00;93;79;105;46;8;5;2
2020-04-02 18:15:00;77;61;101;44;3;4;1
2020-04-02 18:30:00;64;56;73;33;5;1;0
2020-04-02 18:45:00;67;42;90;40;2;0;0
2020-04-02 19:00:00;59;39;64;21;2;1;1
2020-04-02 19:15:00;66;38;72;24;4;0;0
2020-04-02 19:30:00;55;46;50;18;5;1;1
2020-04-02 19:45:00;50;32;54;20;4;0;0
2020-04-02 20:00:00;32;34;51;14;4;1;0
2020-04-02 20:15:00;44;26;46;19;1;0;0
2020-04-02 20:30:00;36;23;36;15;1;0;1
2020-04-02 20:45:00;31;24;50;12;4;1;0
2020-04-02 21:00:00;26;14;37;7;1;0;0
2020-04-02 21:15:00;20;16;28;7;4;0;2
2020-04-02 21:30:00;18;10;19;5;0;0;0
2020-04-02 21:45:00;18;13;21;7;3;0;1
2020-04-02 22:00:00;17;15;15;7;1;0;6
2020-04-02 22:15:00;30;14;22;5;1;0;1
2020-04-02 22:30:00;16;7;23;7;0;2;1
2020-04-02 22:45:00;14;14;13;3;1;0;0
2020-04-02 23:00:00;14;6;10;5;0;1;5
2020-04-02 23:15:00;13;6;10;1;2;2;1
2020-04-02 23:30:00;9;3;4;0;4;1;0
2020-04-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
