DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-04-16 00:00:00;6;2;5;2;4;0;0
2020-04-16 00:15:00;11;1;8;2;2;6;2
2020-04-16 00:30:00;13;4;3;3;2;4;4
2020-04-16 00:45:00;9;2;5;0;3;2;5
2020-04-16 01:00:00;8;2;2;0;2;1;4
2020-04-16 01:15:00;4;0;4;1;4;0;5
2020-04-16 01:30:00;5;3;5;5;5;6;2
2020-04-16 01:45:00;2;0;9;1;3;4;1
2020-04-16 02:00:00;5;2;3;2;4;7;3
2020-04-16 02:15:00;10;3;7;3;2;1;2
2020-04-16 02:30:00;8;4;2;1;2;3;2
2020-04-16 02:45:00;8;2;5;1;5;7;5
2020-04-16 03:00:00;6;3;3;0;3;5;5
2020-04-16 03:15:00;9;2;6;1;2;7;5
2020-04-16 03:30:00;2;0;5;1;2;3;2
2020-04-16 03:45:00;10;1;10;3;3;1;1
2020-04-16 04:00:00;6;2;4;0;3;9;9
2020-04-16 04:15:00;1;2;13;3;1;1;1
2020-04-16 04:30:00;7;3;12;5;3;3;0
2020-04-16 04:45:00;8;8;21;6;2;1;1
2020-04-16 05:00:00;14;8;25;0;0;1;0
2020-04-16 05:15:00;15;11;46;9;2;0;2
2020-04-16 05:30:00;34;17;64;24;1;0;0
2020-04-16 05:45:00;32;17;90;46;2;0;0
2020-04-16 06:00:00;46;17;62;33;2;0;0
2020-04-16 06:15:00;55;30;95;34;4;0;0
2020-04-16 06:30:00;78;29;122;53;2;1;1
2020-04-16 06:45:00;84;38;121;55;8;0;3
2020-04-16 07:00:00;91;44;107;47;6;2;0
2020-04-16 07:15:00;104;57;108;55;5;0;1
2020-04-16 07:30:00;97;56;121;59;4;0;0
2020-04-16 07:45:00;114;72;124;55;8;0;1
2020-04-16 08:00:00;88;67;97;43;6;0;0
2020-04-16 08:15:00;75;50;81;39;7;2;0
2020-04-16 08:30:00;73;51;101;41;3;0;1
2020-04-16 08:45:00;89;50;104;51;8;2;2
2020-04-16 09:00:00;65;39;83;33;5;2;0
2020-04-16 09:15:00;80;55;85;34;8;2;1
2020-04-16 09:30:00;87;65;97;52;7;4;0
2020-04-16 09:45:00;86;71;105;52;9;0;0
2020-04-16 10:00:00;90;51;99;29;2;0;1
2020-04-16 10:15:00;95;73;104;39;10;0;0
2020-04-16 10:30:00;85;77;122;57;6;1;1
2020-04-16 10:45:00;94;78;103;55;8;1;1
2020-04-16 11:00:00;86;80;107;60;8;4;1
2020-04-16 11:15:00;107;75;106;48;6;0;1
2020-04-16 11:30:00;111;73;130;50;5;1;1
2020-04-16 11:45:00;95;61;116;55;5;2;1
2020-04-16 12:00:00;101;64;127;50;4;1;2
2020-04-16 12:15:00;99;67;133;62;4;3;1
2020-04-16 12:30:00;86;66;125;59;8;2;0
2020-04-16 12:45:00;107;83;99;43;11;3;5
2020-04-16 13:00:00;82;69;103;53;8;3;0
2020-04-16 13:15:00;89;64;125;51;6;5;1
2020-04-16 13:30:00;105;69;117;47;7;2;0
2020-04-16 13:45:00;110;91;127;61;7;0;2
2020-04-16 14:00:00;118;76;136;84;5;2;3
2020-04-16 14:15:00;104;82;133;71;8;0;0
2020-04-16 14:30:00;110;97;132;69;10;2;0
2020-04-16 14:45:00;97;79;128;73;3;1;1
2020-04-16 15:00:00;118;77;138;58;7;2;3
2020-04-16 15:15:00;94;103;142;48;2;0;1
2020-04-16 15:30:00;128;104;131;53;9;1;1
2020-04-16 15:45:00;120;92;125;76;5;1;1
2020-04-16 16:00:00;129;79;136;54;8;6;5
2020-04-16 16:15:00;133;92;123;68;5;1;3
2020-04-16 16:30:00;146;116;137;57;6;1;5
2020-04-16 16:45:00;128;118;117;75;7;1;0
2020-04-16 17:00:00;128;100;148;78;6;2;1
2020-04-16 17:15:00;127;95;152;62;7;1;1
2020-04-16 17:30:00;130;104;127;72;5;2;5
2020-04-16 17:45:00;104;81;115;38;4;3;0
2020-04-16 18:00:00;96;74;115;48;1;1;0
2020-04-16 18:15:00;91;68;113;42;11;3;3
2020-04-16 18:30:00;85;69;100;40;6;2;2
2020-04-16 18:45:00;73;55;100;37;7;3;1
2020-04-16 19:00:00;84;45;88;33;5;1;1
2020-04-16 19:15:00;63;47;73;28;6;0;0
2020-04-16 19:30:00;55;32;64;25;6;0;0
2020-04-16 19:45:00;58;36;65;21;4;1;3
2020-04-16 20:00:00;48;31;76;24;2;0;0
2020-04-16 20:15:00;50;28;67;28;2;0;0
2020-04-16 20:30:00;38;40;55;13;5;0;0
2020-04-16 20:45:00;41;24;62;21;0;0;0
2020-04-16 21:00:00;32;25;44;15;3;0;2
2020-04-16 21:15:00;34;25;40;18;1;0;3
2020-04-16 21:30:00;35;23;28;12;3;0;0
2020-04-16 21:45:00;33;13;22;7;1;0;1
2020-04-16 22:00:00;25;22;27;11;5;2;2
2020-04-16 22:15:00;27;9;33;5;1;1;1
2020-04-16 22:30:00;12;11;16;4;1;0;1
2020-04-16 22:45:00;14;12;25;2;0;0;0
2020-04-16 23:00:00;13;10;14;2;0;1;4
2020-04-16 23:15:00;12;11;13;1;3;1;0
2020-04-16 23:30:00;9;2;5;2;3;2;2
2020-04-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
