2020-07-14 07:00:00;20;20;6;0;0;0;0;0;0;0;0;13;22;8;2;2;11;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 07:15:00;40;40;7;0;1;1;0;0;0;0;2;17;23;15;5;6;18;21;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 07:30:00;20;21;6;2;1;0;2;1;2;1;1;12;33;8;4;4;11;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 07:45:00;19;23;21;0;0;0;1;0;1;0;3;11;32;17;5;5;9;31;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 08:00:00;21;22;12;0;0;0;2;0;2;0;2;9;18;15;4;4;9;19;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 08:15:00;27;25;10;2;0;0;2;3;2;3;2;9;20;11;8;8;9;15;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 08:30:00;27;28;7;1;0;0;0;1;0;1;2;12;17;21;4;6;13;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 08:45:00;20;20;16;2;0;0;0;0;0;0;4;11;18;18;12;11;9;16;4;4;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 09:00:00;18;16;10;0;0;0;1;0;1;0;1;3;10;11;3;3;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 09:15:00;20;21;14;2;1;1;2;0;2;0;1;10;20;12;6;6;10;18;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 09:30:00;24;24;12;0;0;0;3;2;3;1;1;6;10;17;4;3;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 09:45:00;22;22;10;5;0;0;2;1;2;2;2;9;19;15;7;7;7;17;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 10:00:00;17;17;9;1;1;2;1;1;1;1;4;8;14;13;3;3;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 10:15:00;21;22;15;5;1;1;1;1;1;1;2;5;18;17;5;5;3;17;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 10:30:00;20;22;11;1;1;1;0;0;0;0;0;4;16;17;5;5;3;17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 10:45:00;25;26;13;1;0;0;2;6;2;5;3;10;21;25;8;8;9;18;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 11:00:00;28;29;10;1;0;0;1;1;1;1;3;7;17;19;10;11;8;15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 11:15:00;29;29;15;1;0;0;3;1;3;1;2;7;20;22;9;9;7;15;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 11:30:00;27;25;8;2;1;1;3;1;2;2;5;4;16;19;9;8;6;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14 11:45:00;37;37;10;0;1;1;4;2;4;2;4;10;23;26;10;11;10;18;1;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
