DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-07-20 00:00:00;6;2;2;2;1;9;6;5
2020-07-20 00:15:00;5;3;3;0;0;7;13;8
2020-07-20 00:30:00;10;2;3;1;0;5;12;4
2020-07-20 00:45:00;7;6;4;0;0;9;7;3
2020-07-20 01:00:00;7;6;2;0;0;5;7;5
2020-07-20 01:15:00;4;5;1;0;0;2;7;3
2020-07-20 01:30:00;6;2;1;1;1;5;6;2
2020-07-20 01:45:00;5;1;0;0;0;1;5;2
2020-07-20 02:00:00;6;2;0;1;1;1;6;5
2020-07-20 02:15:00;10;2;0;0;0;1;3;0
2020-07-20 02:30:00;11;2;1;1;1;5;9;5
2020-07-20 02:45:00;2;4;2;1;1;3;5;3
2020-07-20 03:00:00;2;2;1;1;1;3;14;7
2020-07-20 03:15:00;5;3;2;1;1;2;9;5
2020-07-20 03:30:00;7;3;1;1;0;1;11;7
2020-07-20 03:45:00;6;6;2;0;0;3;8;4
2020-07-20 04:00:00;13;5;2;1;1;3;11;4
2020-07-20 04:15:00;8;6;2;2;2;5;8;5
2020-07-20 04:30:00;19;6;3;1;1;5;17;7
2020-07-20 04:45:00;31;12;6;0;1;4;18;5
2020-07-20 05:00:00;22;11;6;1;3;11;32;17
2020-07-20 05:15:00;43;27;12;4;5;13;41;19
2020-07-20 05:30:00;57;37;18;11;32;29;62;28
2020-07-20 05:45:00;67;66;28;8;192;47;62;32
2020-07-20 06:00:00;62;53;18;8;187;45;43;27
2020-07-20 06:15:00;70;53;22;9;49;66;78;55
2020-07-20 06:30:00;114;106;27;16;29;85;74;52
2020-07-20 06:45:00;135;162;29;17;21;110;75;71
2020-07-20 07:00:00;117;110;36;14;25;124;112;83
2020-07-20 07:15:00;139;129;29;26;26;117;98;84
2020-07-20 07:30:00;136;140;44;19;29;114;114;86
2020-07-20 07:45:00;152;180;43;30;24;107;124;65
2020-07-20 08:00:00;137;138;28;22;22;105;91;68
2020-07-20 08:15:00;127;135;20;16;21;85;84;58
2020-07-20 08:30:00;128;127;28;19;23;88;102;85
2020-07-20 08:45:00;137;136;27;20;34;104;98;60
2020-07-20 09:00:00;116;125;26;12;15;61;92;64
2020-07-20 09:15:00;137;136;29;13;13;71;100;74
2020-07-20 09:30:00;146;146;27;16;19;80;114;70
2020-07-20 09:45:00;143;150;35;17;22;71;115;94
2020-07-20 10:00:00;159;144;31;18;19;71;113;63
2020-07-20 10:15:00;150;133;29;9;10;49;114;86
2020-07-20 10:30:00;161;145;31;12;12;51;143;96
2020-07-20 10:45:00;197;157;31;11;6;54;113;91
2020-07-20 11:00:00;165;175;22;12;17;55;140;91
2020-07-20 11:15:00;145;166;30;18;16;51;123;100
2020-07-20 11:30:00;184;169;32;10;10;45;142;106
2020-07-20 11:45:00;149;152;25;10;15;54;127;88
2020-07-20 12:00:00;124;133;19;8;7;45;134;107
2020-07-20 12:15:00;125;126;22;12;15;37;138;81
2020-07-20 12:30:00;157;144;33;12;10;40;133;96
2020-07-20 12:45:00;177;153;28;12;13;40;148;99
2020-07-20 13:00:00;172;174;38;10;9;41;127;102
2020-07-20 13:15:00;160;158;27;13;13;62;142;93
2020-07-20 13:30:00;156;153;42;14;13;48;119;108
2020-07-20 13:45:00;134;117;47;11;11;45;133;110
2020-07-20 14:00:00;150;131;35;5;12;50;137;91
2020-07-20 14:15:00;161;128;36;7;5;35;108;108
2020-07-20 14:30:00;186;193;46;9;9;49;132;73
2020-07-20 14:45:00;163;131;43;14;12;43;131;95
2020-07-20 15:00:00;152;126;33;9;9;45;137;85
2020-07-20 15:15:00;136;111;28;8;5;43;121;87
2020-07-20 15:30:00;152;137;40;13;10;58;148;93
2020-07-20 15:45:00;156;128;42;12;13;56;155;113
2020-07-20 16:00:00;161;145;41;15;9;74;151;108
2020-07-20 16:15:00;155;133;59;11;9;67;187;132
2020-07-20 16:30:00;162;137;61;15;21;83;173;124
2020-07-20 16:45:00;142;133;60;11;13;88;151;125
2020-07-20 17:00:00;138;120;66;12;16;75;182;127
2020-07-20 17:15:00;129;114;52;16;14;93;173;115
2020-07-20 17:30:00;104;118;40;13;10;84;170;104
2020-07-20 17:45:00;122;110;50;9;8;56;145;89
2020-07-20 18:00:00;103;102;51;15;10;76;159;89
2020-07-20 18:15:00;90;89;32;12;13;74;136;85
2020-07-20 18:30:00;89;84;26;10;9;62;106;77
2020-07-20 18:45:00;67;74;41;2;1;27;136;75
2020-07-20 19:00:00;74;78;24;4;3;27;129;93
2020-07-20 19:15:00;56;50;22;1;4;19;131;64
2020-07-20 19:30:00;67;55;25;4;1;24;123;64
2020-07-20 19:45:00;42;30;22;5;5;37;122;50
2020-07-20 20:00:00;41;37;21;4;4;36;84;46
2020-07-20 20:15:00;51;40;21;3;4;24;65;38
2020-07-20 20:30:00;39;35;13;5;3;28;54;21
2020-07-20 20:45:00;38;27;15;6;3;35;55;29
2020-07-20 21:00:00;35;26;7;2;3;22;41;23
2020-07-20 21:15:00;37;29;14;2;2;28;46;19
2020-07-20 21:30:00;30;22;17;3;1;19;33;20
2020-07-20 21:45:00;39;29;15;4;5;19;33;19
2020-07-20 22:00:00;47;29;7;3;3;23;31;18
2020-07-20 22:15:00;31;27;7;3;6;19;31;19
2020-07-20 22:30:00;25;13;8;3;4;22;19;14
2020-07-20 22:45:00;17;20;9;2;2;13;22;12
