DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-10-16 00:00:00;8;3;3;0;0;9;1;9;1;1;0
2020-10-16 00:15:00;5;2;1;0;0;7;2;7;1;2;0
2020-10-16 00:30:00;1;2;3;0;0;6;2;6;1;1;0
2020-10-16 00:45:00;4;1;1;0;0;6;1;6;1;1;0
2020-10-16 01:00:00;5;1;0;0;0;5;3;5;0;2;0
2020-10-16 01:15:00;4;1;1;0;0;3;2;3;0;0;0
2020-10-16 01:30:00;2;0;0;0;0;0;0;0;1;1;0
2020-10-16 01:45:00;5;3;4;0;0;3;0;3;0;2;0
2020-10-16 02:00:00;3;4;2;0;0;5;7;5;0;3;0
2020-10-16 02:15:00;3;1;1;0;0;2;1;2;0;1;0
2020-10-16 02:30:00;0;0;0;0;0;2;4;2;2;2;0
2020-10-16 02:45:00;3;4;2;0;0;4;3;4;3;3;0
2020-10-16 03:00:00;1;2;2;0;0;4;2;4;1;1;0
2020-10-16 03:15:00;7;2;1;0;0;4;3;4;0;2;0
2020-10-16 03:30:00;3;3;2;0;0;5;9;4;3;4;0
2020-10-16 03:45:00;10;4;3;0;0;4;7;4;2;4;0
2020-10-16 04:00:00;7;2;1;0;0;9;7;9;1;2;0
2020-10-16 04:15:00;5;1;1;0;0;7;6;6;1;1;0
2020-10-16 04:30:00;12;8;3;0;0;7;5;7;2;1;0
2020-10-16 04:45:00;14;3;5;0;0;9;7;9;2;3;0
2020-10-16 05:00:00;39;3;3;0;0;23;5;24;5;5;0
2020-10-16 05:15:00;35;10;8;0;0;33;9;32;3;3;0
2020-10-16 05:30:00;60;6;4;0;1;47;6;47;1;3;0
2020-10-16 05:45:00;76;4;2;0;0;42;9;41;4;5;0
2020-10-16 06:00:00;83;12;2;0;0;62;17;62;4;5;0
2020-10-16 06:15:00;96;5;2;0;0;56;12;57;15;12;0
2020-10-16 06:30:00;156;5;3;1;0;92;10;92;8;6;0
2020-10-16 06:45:00;170;4;4;0;2;83;19;83;4;5;0
2020-10-16 07:00:00;155;1;1;0;2;57;16;57;7;3;0
2020-10-16 07:15:00;204;2;0;0;0;67;16;67;9;6;0
