DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-12-29 00:00:00;0;0;0;0;0;0;0;0;0;0
2020-12-29 00:15:00;0;1;0;0;0;0;0;0;0;0
2020-12-29 00:30:00;0;0;2;0;0;0;0;0;0;0
2020-12-29 00:45:00;0;0;0;0;0;0;0;0;0;0
2020-12-29 01:00:00;3;3;0;0;0;0;0;0;0;0
2020-12-29 01:15:00;1;1;0;0;0;0;0;0;0;0
2020-12-29 01:30:00;1;1;1;0;0;0;0;0;0;0
2020-12-29 01:45:00;2;2;1;1;0;0;0;0;0;0
2020-12-29 02:00:00;1;2;0;0;0;0;0;1;0;0
2020-12-29 02:15:00;0;0;0;0;0;0;0;0;0;0
2020-12-29 02:30:00;2;2;1;0;0;0;0;0;0;0
2020-12-29 02:45:00;1;1;1;0;0;0;0;0;0;0
2020-12-29 03:00:00;1;1;1;1;0;0;1;0;0;0
2020-12-29 03:15:00;3;5;1;0;0;0;1;0;0;0
2020-12-29 03:30:00;1;2;2;0;0;0;0;0;0;0
2020-12-29 03:45:00;3;4;1;1;0;0;0;2;0;0
2020-12-29 04:00:00;2;4;3;1;0;0;0;1;0;0
2020-12-29 04:15:00;2;3;4;3;0;0;0;0;0;0
2020-12-29 04:30:00;4;5;0;0;0;0;0;0;0;0
2020-12-29 04:45:00;4;6;5;1;0;0;0;1;0;0
2020-12-29 05:00:00;5;5;0;1;0;0;0;0;0;0
2020-12-29 05:15:00;4;7;8;3;0;0;1;2;0;0
2020-12-29 05:30:00;6;12;13;0;2;2;1;0;0;0
2020-12-29 05:45:00;4;6;9;1;0;0;1;1;0;0
2020-12-29 06:00:00;7;7;7;2;0;1;1;2;0;0
2020-12-29 06:15:00;5;7;19;0;1;0;0;0;0;0
2020-12-29 06:30:00;11;12;18;2;0;0;1;1;0;0
2020-12-29 06:45:00;7;14;18;3;0;1;0;3;0;0
2020-12-29 07:00:00;9;11;13;3;2;2;1;2;0;0
2020-12-29 07:15:00;12;11;10;2;1;0;1;3;0;0
2020-12-29 07:30:00;13;24;11;2;0;3;1;2;0;0
2020-12-29 07:45:00;12;14;14;0;1;1;1;2;0;0
2020-12-29 08:00:00;12;25;17;3;2;4;1;1;0;0
2020-12-29 08:15:00;7;8;12;3;0;0;3;0;1;2
2020-12-29 08:30:00;14;20;19;4;1;3;3;3;0;0
2020-12-29 08:45:00;10;19;23;6;0;2;3;1;2;0
2020-12-29 09:00:00;11;25;61;4;2;2;7;1;0;0
2020-12-29 09:15:00;14;35;27;5;0;1;2;3;0;0
2020-12-29 09:30:00;11;25;33;1;0;2;2;2;5;0
2020-12-29 09:45:00;24;37;40;1;1;0;2;7;1;0
2020-12-29 10:00:00;25;44;32;5;1;1;5;2;1;0
2020-12-29 10:15:00;19;38;43;4;4;2;6;5;5;0
2020-12-29 10:30:00;27;50;52;3;3;2;10;9;1;0
2020-12-29 10:45:00;31;42;66;6;7;5;7;4;1;0
2020-12-29 11:00:00;24;46;60;5;3;2;10;3;1;0
2020-12-29 11:15:00;28;36;74;5;4;5;6;8;4;0
2020-12-29 11:30:00;31;40;52;1;4;4;5;7;3;2
2020-12-29 11:45:00;18;38;48;2;1;2;2;10;0;0
2020-12-29 12:00:00;28;44;58;7;3;1;6;8;0;0
2020-12-29 12:15:00;19;49;51;1;2;3;3;6;0;0
2020-12-29 12:30:00;21;40;53;8;4;2;7;4;2;0
2020-12-29 12:45:00;22;49;64;6;2;2;9;6;3;2
2020-12-29 13:00:00;24;49;59;8;6;6;3;6;2;0
2020-12-29 13:15:00;23;36;55;2;1;1;4;5;0;20
2020-12-29 13:30:00;36;47;49;6;3;4;5;8;1;22
2020-12-29 13:45:00;30;39;53;3;4;8;3;6;1;0
2020-12-29 14:00:00;37;47;61;3;6;4;7;5;0;0
2020-12-29 14:15:00;25;47;54;4;2;2;5;5;2;6
2020-12-29 14:30:00;36;56;67;3;3;2;7;6;1;0
2020-12-29 14:45:00;26;54;67;5;5;3;6;11;2;2
2020-12-29 15:00:00;27;38;72;3;4;4;7;6;7;15
2020-12-29 15:15:00;29;42;45;3;2;2;9;7;3;11
2020-12-29 15:30:00;26;52;55;4;1;3;6;6;1;4
2020-12-29 15:45:00;37;45;47;4;6;3;8;10;2;1
