DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-05-03 00:00:00;0;0;0;0;7
2020-05-03 00:15:00;4;3;4;11;2
2020-05-03 00:30:00;0;0;0;1;5
2020-05-03 00:45:00;1;0;1;3;1
2020-05-03 01:00:00;1;0;0;1;4
2020-05-03 01:15:00;1;0;0;1;0
2020-05-03 01:30:00;0;0;0;0;1
2020-05-03 01:45:00;1;0;0;2;1
2020-05-03 02:00:00;2;0;0;0;1
2020-05-03 02:15:00;1;0;1;0;0
2020-05-03 02:30:00;1;0;0;1;1
2020-05-03 02:45:00;1;0;1;0;0
2020-05-03 03:00:00;0;0;0;1;1
2020-05-03 03:15:00;0;0;0;0;2
2020-05-03 03:30:00;0;0;0;1;0
2020-05-03 03:45:00;0;0;0;1;0
2020-05-03 04:00:00;1;1;0;0;5
2020-05-03 04:15:00;2;1;2;6;0
2020-05-03 04:30:00;1;1;0;1;1
2020-05-03 04:45:00;3;0;0;0;1
2020-05-03 05:00:00;0;0;1;2;3
2020-05-03 05:15:00;4;2;2;1;0
2020-05-03 05:30:00;3;0;0;1;2
2020-05-03 05:45:00;0;0;1;2;3
2020-05-03 06:00:00;0;0;0;2;1
2020-05-03 06:15:00;3;2;2;6;6
2020-05-03 06:30:00;1;0;0;0;0
2020-05-03 06:45:00;0;0;0;0;0
2020-05-03 07:00:00;0;0;1;2;1
2020-05-03 07:15:00;3;1;2;3;8
2020-05-03 07:30:00;2;2;1;0;3
2020-05-03 07:45:00;3;0;1;1;4
2020-05-03 08:00:00;6;2;0;2;2
2020-05-03 08:15:00;2;0;0;1;3
2020-05-03 08:30:00;5;2;3;5;7
2020-05-03 08:45:00;4;3;0;2;12
2020-05-03 09:00:00;6;0;2;2;6
2020-05-03 09:15:00;4;1;0;5;9
2020-05-03 09:30:00;9;3;3;3;6
2020-05-03 09:45:00;10;3;4;9;20
2020-05-03 10:00:00;10;1;4;2;15
2020-05-03 10:15:00;12;1;5;5;18
2020-05-03 10:30:00;13;6;2;5;22
2020-05-03 10:45:00;15;0;9;4;16
2020-05-03 11:00:00;11;5;3;8;19
2020-05-03 11:15:00;13;2;2;6;15
2020-05-03 11:30:00;16;7;2;6;21
2020-05-03 11:45:00;16;2;4;9;20
2020-05-03 12:00:00;15;3;5;5;20
2020-05-03 12:15:00;15;1;6;4;24
2020-05-03 12:30:00;17;8;3;18;15
2020-05-03 12:45:00;21;2;3;10;22
2020-05-03 13:00:00;10;3;5;7;18
2020-05-03 13:15:00;16;2;2;6;15
2020-05-03 13:30:00;16;8;5;7;17
2020-05-03 13:45:00;15;2;4;4;29
2020-05-03 14:00:00;13;2;6;12;35
2020-05-03 14:15:00;15;0;5;7;23
2020-05-03 14:30:00;23;4;6;12;47
2020-05-03 14:45:00;26;5;6;12;27
2020-05-03 15:00:00;18;3;3;8;15
2020-05-03 15:15:00;17;1;4;9;36
2020-05-03 15:30:00;21;4;11;11;34
2020-05-03 15:45:00;26;3;9;14;29
2020-05-03 16:00:00;24;1;10;13;22
2020-05-03 16:15:00;27;2;9;17;44
2020-05-03 16:30:00;27;3;5;12;27
2020-05-03 16:45:00;19;2;4;8;28
2020-05-03 17:00:00;16;3;7;16;18
2020-05-03 17:15:00;17;0;7;17;30
2020-05-03 17:30:00;23;5;8;15;18
2020-05-03 17:45:00;16;2;10;13;37
2020-05-03 18:00:00;16;2;10;16;24
2020-05-03 18:15:00;23;4;9;11;24
2020-05-03 18:30:00;15;4;11;14;30
2020-05-03 18:45:00;17;2;7;14;24
2020-05-03 19:00:00;19;1;7;14;21
2020-05-03 19:15:00;15;0;11;9;21
2020-05-03 19:30:00;12;4;4;10;10
2020-05-03 19:45:00;15;1;2;10;13
2020-05-03 20:00:00;11;2;3;4;11
2020-05-03 20:15:00;9;3;2;10;14
2020-05-03 20:30:00;14;3;2;9;10
2020-05-03 20:45:00;9;1;2;8;6
2020-05-03 21:00:00;8;2;3;5;8
2020-05-03 21:15:00;3;0;1;4;3
2020-05-03 21:30:00;5;0;1;3;4
2020-05-03 21:45:00;6;0;2;7;8
2020-05-03 22:00:00;11;4;3;3;6
2020-05-03 22:15:00;3;1;0;4;0
2020-05-03 22:30:00;2;0;0;3;9
2020-05-03 22:45:00;7;0;0;2;4
2020-05-03 23:00:00;5;2;3;5;2
2020-05-03 23:15:00;4;0;1;1;4
2020-05-03 23:30:00;3;0;0;1;4
2020-05-03 23:45:00;1;0;0;1;3
