DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-10-30 00:00:00;9;4;2;2;10;11;6;1;0;0;0;0;0;0
2019-10-30 00:15:00;11;5;3;2;2;7;3;2;0;0;0;0;0;0
2019-10-30 00:30:00;4;2;5;4;5;7;6;2;0;0;0;0;0;0
2019-10-30 00:45:00;11;6;3;3;4;7;1;0;0;0;0;0;0;0
2019-10-30 01:00:00;7;6;3;1;6;10;3;1;0;0;0;0;0;0
2019-10-30 01:15:00;11;5;3;0;8;10;3;1;0;0;0;0;0;0
2019-10-30 01:30:00;8;3;3;1;4;6;2;2;0;0;0;0;0;0
2019-10-30 01:45:00;5;3;1;0;4;5;4;2;0;0;0;0;0;0
2019-10-30 02:00:00;6;1;2;0;4;5;7;1;0;0;0;0;0;0
2019-10-30 02:15:00;5;4;3;0;5;2;0;1;0;0;0;0;0;0
2019-10-30 02:30:00;6;3;3;0;7;7;6;3;0;0;0;0;0;0
2019-10-30 02:45:00;3;0;6;2;3;3;2;0;0;0;0;0;0;0
2019-10-30 03:00:00;4;2;4;0;3;3;2;1;0;0;0;0;0;0
2019-10-30 03:15:00;5;2;2;1;7;2;1;2;0;0;0;0;0;0
2019-10-30 03:30:00;10;3;1;1;4;3;3;4;0;0;0;0;0;0
2019-10-30 03:45:00;10;6;5;0;2;6;1;3;0;0;0;0;0;0
2019-10-30 04:00:00;9;2;0;0;8;8;3;0;0;0;0;0;0;0
2019-10-30 04:15:00;10;2;6;0;4;8;3;2;0;0;0;0;0;0
2019-10-30 04:30:00;8;6;8;1;12;11;2;3;0;0;0;0;0;0
2019-10-30 04:45:00;12;16;18;2;11;11;12;9;0;0;0;0;0;0
2019-10-30 05:00:00;26;11;46;3;19;28;13;10;0;0;0;0;0;0
2019-10-30 05:15:00;53;27;91;5;23;31;14;20;0;0;0;0;0;0
2019-10-30 05:30:00;78;46;83;14;35;57;32;31;0;0;0;0;0;0
2019-10-30 05:45:00;69;73;68;17;43;65;43;37;0;0;0;0;0;0
2019-10-30 06:00:00;75;73;32;14;46;72;70;37;0;0;0;0;0;0
