DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-04-06 00:00:00;0;0;0;0;1;1;2;1;1;0;743;0;0
2020-04-06 00:15:00;0;0;0;0;3;7;4;1;2;0;717;0;0
2020-04-06 00:30:00;0;1;0;0;3;5;2;1;1;0;1370;0;0
2020-04-06 00:45:00;0;0;0;0;1;3;2;0;1;0;694;0;0
2020-04-06 01:00:00;1;0;0;0;3;2;0;0;0;0;1843;0;0
2020-04-06 01:15:00;2;0;0;0;0;1;1;1;1;0;629;0;0
2020-04-06 01:30:00;1;0;0;0;0;1;0;1;0;1;712;0;0
2020-04-06 01:45:00;0;0;0;0;0;0;1;0;1;0;233;0;0
2020-04-06 02:00:00;0;0;0;0;1;1;1;1;0;0;1143;0;0
2020-04-06 02:15:00;4;1;0;0;1;1;0;0;1;2;1111;0;0
2020-04-06 02:30:00;1;1;0;0;1;1;0;1;0;0;1137;0;0
2020-04-06 02:45:00;1;2;0;0;0;0;1;0;0;0;299;0;0
2020-04-06 03:00:00;5;1;0;0;0;0;0;0;0;0;1608;0;0
2020-04-06 03:15:00;1;2;0;0;1;1;2;3;0;0;979;0;1
2020-04-06 03:30:00;2;0;0;0;2;1;1;0;1;0;878;0;0
2020-04-06 03:45:00;0;0;0;0;0;0;0;0;2;0;751;0;0
2020-04-06 04:00:00;5;1;0;0;1;1;1;1;1;1;84;0;0
2020-04-06 04:15:00;0;1;0;0;3;4;2;1;2;1;1469;0;0
2020-04-06 04:30:00;2;2;1;1;2;3;4;0;2;1;1674;0;0
2020-04-06 04:45:00;0;1;1;0;3;1;8;2;4;0;956;0;0
2020-04-06 05:00:00;2;0;0;1;4;5;5;3;3;0;20;0;0
2020-04-06 05:15:00;4;1;0;1;12;14;13;9;6;7;742;1;0
2020-04-06 05:30:00;9;5;0;1;15;12;35;23;13;5;694;1;0
2020-04-06 05:45:00;6;3;0;0;14;11;37;27;26;12;1169;0;0
2020-04-06 06:00:00;6;5;2;0;16;14;22;20;20;6;1088;0;1
2020-04-06 06:15:00;9;8;0;1;17;17;36;28;26;8;3;0;3
2020-04-06 06:30:00;5;8;1;2;32;37;55;43;29;14;5;3;0
2020-04-06 06:45:00;9;9;2;3;35;40;50;46;47;24;3;7;2
2020-04-06 07:00:00;14;9;2;1;31;31;48;35;40;15;0;2;0
2020-04-06 07:15:00;12;8;0;0;30;32;43;37;43;18;2;4;1
2020-04-06 07:30:00;11;7;0;1;33;47;51;35;41;10;34;0;0
2020-04-06 07:45:00;21;9;0;1;33;36;46;35;41;20;5;1;0
2020-04-06 08:00:00;7;8;1;3;39;31;31;16;30;11;0;2;0
2020-04-06 08:15:00;18;9;3;1;33;36;40;24;34;13;2;0;2
2020-04-06 08:30:00;16;11;1;2;29;30;36;15;31;13;1;0;0
2020-04-06 08:45:00;11;13;0;1;31;33;35;11;27;16;1;0;0
2020-04-06 09:00:00;19;6;0;0;38;39;33;12;33;12;3;0;0
2020-04-06 09:15:00;18;18;3;3;26;30;32;16;37;17;5;1;3
2020-04-06 09:30:00;15;13;1;1;40;39;34;12;31;18;3;0;1
2020-04-06 09:45:00;18;12;0;1;26;25;37;16;35;16;3;2;0
2020-04-06 10:00:00;16;10;0;1;29;30;40;15;33;19;11;1;1
2020-04-06 10:15:00;26;10;1;0;52;39;35;14;26;6;4;3;2
2020-04-06 10:30:00;24;14;5;2;36;28;39;15;26;10;3;2;0
2020-04-06 10:45:00;26;14;0;4;35;41;36;17;35;12;2;2;0
2020-04-06 11:00:00;27;17;0;3;43;41;40;11;19;12;7;2;0
2020-04-06 11:15:00;29;12;1;4;47;46;46;17;23;10;1;0;1
2020-04-06 11:30:00;37;19;0;3;31;39;54;25;25;13;1;2;1
2020-04-06 11:45:00;20;17;1;2;40;47;41;19;29;14;5;0;1
2020-04-06 12:00:00;29;13;0;0;40;39;44;9;28;10;7;0;2
2020-04-06 12:15:00;23;16;3;1;37;35;37;19;23;10;6;0;4
2020-04-06 12:30:00;16;24;3;4;37;43;42;26;32;11;6;1;0
2020-04-06 12:45:00;29;12;0;1;44;39;41;19;32;12;2;1;1
2020-04-06 13:00:00;31;25;2;2;44;30;45;16;35;9;5;0;1
2020-04-06 13:15:00;24;22;0;1;48;52;40;25;29;9;5;0;2
2020-04-06 13:30:00;20;11;1;1;43;47;31;18;27;15;6;1;0
2020-04-06 13:45:00;21;18;3;2;40;56;36;24;24;10;1;0;0
2020-04-06 14:00:00;21;18;0;3;49;55;44;30;25;14;5;0;1
2020-04-06 14:15:00;25;16;0;1;52;59;40;23;30;16;9;0;1
2020-04-06 14:30:00;14;15;0;2;44;46;33;19;33;18;5;1;0
2020-04-06 14:45:00;24;13;0;2;43;46;43;15;19;19;1;0;2
2020-04-06 15:00:00;23;15;0;2;56;53;41;18;23;18;8;0;1
2020-04-06 15:15:00;24;23;4;0;52;51;42;16;34;8;4;1;2
2020-04-06 15:30:00;29;28;3;2;52;54;44;18;28;23;5;2;0
2020-04-06 15:45:00;32;30;1;2;60;53;35;14;25;14;2;2;1
2020-04-06 16:00:00;39;17;0;1;69;48;50;23;29;17;3;6;1
2020-04-06 16:15:00;34;23;1;3;67;64;35;17;24;12;3;2;0
2020-04-06 16:30:00;22;19;0;0;57;52;29;13;22;15;2;0;1
2020-04-06 16:45:00;35;27;0;3;61;53;50;20;26;14;2;3;1
2020-04-06 17:00:00;33;25;2;0;50;54;42;23;17;15;3;2;1
2020-04-06 17:15:00;31;25;1;2;58;49;42;15;22;19;5;1;1
2020-04-06 17:30:00;19;19;2;3;43;45;29;18;20;15;1;0;0
2020-04-06 17:45:00;18;12;0;1;42;38;45;17;22;17;4;1;0
2020-04-06 18:00:00;22;12;0;2;47;48;43;16;18;10;2;0;0
2020-04-06 18:15:00;20;11;0;2;33;44;26;25;18;10;2;0;2
2020-04-06 18:30:00;15;11;2;0;34;26;23;9;13;6;2;0;0
2020-04-06 18:45:00;12;6;1;2;31;26;36;20;12;9;1;0;1
2020-04-06 19:00:00;11;6;0;3;35;31;24;11;13;10;2;0;0
2020-04-06 19:15:00;13;7;0;1;22;21;21;12;12;10;2;3;2
2020-04-06 19:30:00;8;7;1;2;17;23;20;14;12;7;0;0;1
2020-04-06 19:45:00;12;6;0;1;28;24;19;13;14;11;3;1;1
2020-04-06 20:00:00;9;6;0;1;19;24;18;4;15;6;24;0;2
2020-04-06 20:15:00;9;6;0;0;20;19;18;13;12;4;2103;0;1
2020-04-06 20:30:00;6;7;1;1;20;14;19;9;9;2;1021;0;1
2020-04-06 20:45:00;8;6;0;1;8;13;20;11;9;6;1227;0;0
