DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-12-24 00:00:00;1;2;2;0;0;1;2;1;0;1;0
2020-12-24 00:15:00;1;0;0;0;0;0;5;3;0;0;0
2020-12-24 00:30:00;0;2;2;0;0;0;3;0;0;1;0
2020-12-24 00:45:00;2;0;1;0;0;1;4;1;0;0;0
2020-12-24 01:00:00;2;1;0;0;0;0;4;2;0;1;0
2020-12-24 01:15:00;2;1;0;0;0;0;5;1;0;1;0
2020-12-24 01:30:00;3;1;0;0;0;1;4;0;0;0;0
2020-12-24 01:45:00;3;6;0;0;0;0;2;0;0;0;0
2020-12-24 02:00:00;2;1;0;0;0;1;0;1;0;0;0
2020-12-24 02:15:00;1;4;1;0;0;0;2;0;0;0;0
2020-12-24 02:30:00;1;0;0;0;0;0;3;2;0;0;0
2020-12-24 02:45:00;3;1;0;1;0;1;5;1;0;1;0
2020-12-24 03:00:00;3;2;0;0;0;1;6;3;0;0;0
2020-12-24 03:15:00;4;4;0;0;0;0;0;0;0;3;0
2020-12-24 03:30:00;2;3;0;0;0;0;4;2;0;1;0
2020-12-24 03:45:00;1;2;0;1;0;2;7;0;0;0;0
2020-12-24 04:00:00;2;2;0;1;0;1;4;2;0;0;0
2020-12-24 04:15:00;8;5;1;2;0;3;3;0;0;0;0
2020-12-24 04:30:00;4;5;0;1;0;1;5;4;1;4;0
2020-12-24 04:45:00;6;5;3;0;0;0;10;1;0;2;0
2020-12-24 05:00:00;7;3;0;0;0;0;6;2;0;0;0
2020-12-24 05:15:00;12;6;2;1;0;3;10;6;0;0;0
2020-12-24 05:30:00;13;3;4;1;0;1;20;9;0;1;0
2020-12-24 05:45:00;8;5;2;1;0;1;19;12;1;3;0
2020-12-24 06:00:00;16;6;2;1;0;1;13;7;0;2;0
2020-12-24 06:15:00;15;5;3;6;1;6;13;9;0;3;0
2020-12-24 06:30:00;12;10;3;2;0;2;17;10;0;1;0
2020-12-24 06:45:00;22;8;3;5;0;6;10;12;0;2;0
2020-12-24 07:00:00;26;15;4;4;0;4;14;15;0;3;0
2020-12-24 07:15:00;12;9;7;5;2;7;21;19;0;6;0
2020-12-24 07:30:00;19;12;9;3;0;3;20;18;1;3;0
2020-12-24 07:45:00;33;9;3;5;1;6;21;15;0;1;1
2020-12-24 08:00:00;37;4;1;4;2;4;26;14;0;5;0
2020-12-24 08:15:00;33;11;6;5;0;5;27;20;0;7;0
2020-12-24 08:30:00;32;10;4;1;0;1;31;17;0;3;0
2020-12-24 08:45:00;34;15;6;5;0;4;34;21;0;7;0
2020-12-24 09:00:00;55;22;8;7;1;12;45;28;1;9;1
2020-12-24 09:15:00;57;16;11;3;1;4;32;27;0;11;1
2020-12-24 09:30:00;66;16;11;7;1;8;44;31;0;6;0
2020-12-24 09:45:00;73;22;18;7;0;10;55;33;0;6;0
2020-12-24 10:00:00;88;11;5;7;0;8;55;38;0;10;0
2020-12-24 10:15:00;80;27;17;13;1;14;62;41;1;11;1
2020-12-24 10:30:00;85;34;17;8;1;12;58;37;0;7;0
2020-12-24 10:45:00;93;30;23;9;1;13;64;41;1;7;1
2020-12-24 11:00:00;74;17;15;12;5;17;70;48;1;5;0
2020-12-24 11:15:00;102;19;12;6;2;9;62;42;1;10;0
2020-12-24 11:30:00;94;27;17;9;0;9;66;36;0;8;0
2020-12-24 11:45:00;82;36;18;4;1;6;64;46;0;9;0
2020-12-24 12:00:00;94;30;20;13;1;13;67;39;0;9;0
2020-12-24 12:15:00;86;30;22;3;1;4;59;52;2;25;0
2020-12-24 12:30:00;75;38;21;11;1;11;56;25;0;5;0
2020-12-24 12:45:00;94;28;20;17;0;19;57;36;0;3;0
2020-12-24 13:00:00;86;27;11;9;0;11;65;39;1;4;0
2020-12-24 13:15:00;92;29;21;8;3;12;57;36;0;5;0
2020-12-24 13:30:00;82;29;15;10;0;11;55;44;0;7;0
2020-12-24 13:45:00;81;22;18;10;0;9;71;32;2;5;0
2020-12-24 14:00:00;103;35;21;7;0;8;70;35;1;5;3
2020-12-24 14:15:00;77;32;19;15;0;17;56;31;0;9;0
