DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-11-24 00:00:00;1;3;3;0;0;0;3;0;0
2020-11-24 00:15:00;0;1;1;0;0;1;3;0;0
2020-11-24 00:30:00;1;3;3;0;0;1;3;0;0
2020-11-24 00:45:00;1;3;4;1;0;0;1;0;0
2020-11-24 01:00:00;0;0;0;0;0;0;3;0;0
2020-11-24 01:15:00;0;2;2;1;0;0;0;0;0
2020-11-24 01:30:00;1;1;1;0;0;0;2;0;0
2020-11-24 01:45:00;0;1;0;1;1;2;3;0;0
2020-11-24 02:00:00;1;0;1;0;0;0;0;0;0
2020-11-24 02:15:00;1;0;1;0;0;0;0;0;0
2020-11-24 02:30:00;0;1;1;0;0;0;0;0;0
2020-11-24 02:45:00;1;1;1;0;0;0;0;0;0
2020-11-24 03:00:00;0;1;1;0;0;0;1;0;0
2020-11-24 03:15:00;1;0;1;0;0;0;1;0;0
2020-11-24 03:30:00;0;0;0;0;0;0;1;0;0
2020-11-24 03:45:00;0;0;0;0;0;0;4;0;0
2020-11-24 04:00:00;1;1;3;1;0;0;2;0;0
2020-11-24 04:15:00;1;2;3;2;0;1;0;0;0
2020-11-24 04:30:00;1;0;2;0;0;0;4;0;0
2020-11-24 04:45:00;3;8;10;2;0;2;4;0;0
2020-11-24 05:00:00;6;10;15;8;5;8;15;0;0
2020-11-24 05:15:00;15;17;32;7;6;13;62;0;0
2020-11-24 05:30:00;15;21;39;10;8;22;86;0;0
2020-11-24 05:45:00;17;30;39;31;12;21;46;0;0
2020-11-24 06:00:00;25;31;54;23;6;21;47;0;0
2020-11-24 06:15:00;30;30;53;14;11;24;52;7;0
2020-11-24 06:30:00;31;48;72;22;25;42;99;0;9
2020-11-24 06:45:00;40;39;72;26;21;45;97;6;14
2020-11-24 07:00:00;38;39;60;12;13;24;87;1;0
2020-11-24 07:15:00;57;47;72;29;14;22;84;1;8
2020-11-24 07:30:00;87;70;111;35;13;34;161;5;15
2020-11-24 07:45:00;91;74;112;27;14;28;131;7;12
2020-11-24 08:00:00;48;51;104;21;11;20;122;11;7
2020-11-24 08:15:00;41;30;87;17;7;24;104;0;12
2020-11-24 08:30:00;40;45;85;21;11;8;74;1;20
2020-11-24 08:45:00;26;52;68;18;9;10;75;2;0
2020-11-24 09:00:00;26;39;69;10;7;8;58;1;2
2020-11-24 09:15:00;33;37;65;13;9;12;69;0;0
2020-11-24 09:30:00;30;33;73;18;11;9;63;0;8
2020-11-24 09:45:00;35;42;66;15;11;7;76;5;3
2020-11-24 10:00:00;29;39;70;13;7;2;70;1;6
2020-11-24 10:15:00;31;46;65;14;10;5;77;4;0
2020-11-24 10:30:00;35;51;84;16;4;6;67;0;8
2020-11-24 10:45:00;32;47;70;20;17;5;82;10;1
2020-11-24 11:00:00;25;42;61;17;5;5;74;2;3
2020-11-24 11:15:00;34;41;68;16;9;6;62;3;7
2020-11-24 11:30:00;33;43;70;12;11;8;68;5;3
2020-11-24 11:45:00;43;50;65;17;11;5;75;7;4
2020-11-24 12:00:00;28;53;74;21;7;4;66;5;0
2020-11-24 12:15:00;30;69;83;15;7;5;94;11;11
2020-11-24 12:30:00;43;40;66;27;11;5;95;5;1
2020-11-24 12:45:00;38;48;76;24;8;11;77;10;17
2020-11-24 13:00:00;53;60;88;20;11;12;80;4;9
2020-11-24 13:15:00;34;47;76;19;9;13;84;10;46
2020-11-24 13:30:00;38;61;83;23;16;25;118;1;14
2020-11-24 13:45:00;42;64;93;17;9;24;111;2;16
2020-11-24 14:00:00;44;71;111;28;12;18;102;3;3
2020-11-24 14:15:00;48;72;99;26;11;4;83;6;10
2020-11-24 14:30:00;53;81;125;37;13;9;97;2;18
2020-11-24 14:45:00;61;56;139;26;11;5;81;3;14
2020-11-24 15:00:00;52;70;97;27;13;9;91;1;4
2020-11-24 15:15:00;65;101;138;31;14;7;96;11;4
2020-11-24 15:30:00;63;69;109;31;11;3;101;4;16
2020-11-24 15:45:00;61;80;112;31;11;10;107;57;17
2020-11-24 16:00:00;68;87;129;39;9;6;102;1;13
2020-11-24 16:15:00;88;79;123;32;9;9;91;1;7
2020-11-24 16:30:00;47;65;90;35;11;6;122;6;3
2020-11-24 16:45:00;54;64;92;19;12;3;101;6;1
2020-11-24 17:00:00;59;63;94;24;8;11;101;3;7
2020-11-24 17:15:00;44;60;80;28;9;5;77;6;4
2020-11-24 17:30:00;30;63;87;19;10;2;90;8;8
2020-11-24 17:45:00;47;48;78;15;6;9;57;0;0
2020-11-24 18:00:00;32;45;71;19;9;4;62;0;2
2020-11-24 18:15:00;31;37;62;12;6;4;59;2;1
2020-11-24 18:30:00;15;31;45;17;10;5;55;0;1
2020-11-24 18:45:00;26;29;50;9;4;2;46;0;0
2020-11-24 19:00:00;20;22;35;10;4;1;49;0;5
2020-11-24 19:15:00;27;26;54;7;3;6;45;0;2
2020-11-24 19:30:00;15;29;40;6;4;2;42;0;0
2020-11-24 19:45:00;17;16;30;8;7;4;34;0;0
2020-11-24 20:00:00;12;17;29;5;4;2;47;0;0
2020-11-24 20:15:00;15;16;23;4;3;0;25;0;0
2020-11-24 20:30:00;12;20;36;9;8;0;34;3;0
2020-11-24 20:45:00;9;10;16;4;5;8;34;0;0
2020-11-24 21:00:00;16;16;33;9;9;10;44;0;0
2020-11-24 21:15:00;7;11;20;10;10;14;36;0;1
2020-11-24 21:30:00;6;13;18;13;10;7;27;0;0
2020-11-24 21:45:00;21;14;27;5;6;3;18;0;0
2020-11-24 22:00:00;28;30;50;18;6;0;19;0;8
2020-11-24 22:15:00;13;15;21;4;2;0;13;0;0
2020-11-24 22:30:00;5;9;13;4;4;2;16;0;0
2020-11-24 22:45:00;4;6;12;1;1;1;6;0;0
2020-11-24 23:00:00;3;7;12;2;1;1;9;0;0
2020-11-24 23:15:00;1;2;2;0;1;1;4;0;0
2020-11-24 23:30:00;1;3;5;1;0;0;4;0;0
