DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-10-06 00:00:00;2;4;1;4;1;1;2;0;1
2020-10-06 00:15:00;2;2;1;6;4;5;3;0;0
2020-10-06 00:30:00;1;3;2;3;2;8;1;0;2
2020-10-06 00:45:00;3;0;1;5;0;2;2;0;3
2020-10-06 01:00:00;1;2;2;2;2;8;1;0;2
2020-10-06 01:15:00;4;4;2;4;1;3;2;0;1
2020-10-06 01:30:00;4;2;0;2;1;2;2;0;2
2020-10-06 01:45:00;2;1;1;1;2;3;2;0;3
2020-10-06 02:00:00;3;1;0;0;0;3;2;0;2
2020-10-06 02:15:00;2;1;0;2;0;2;1;0;4
2020-10-06 02:30:00;0;0;2;3;0;1;0;0;4
2020-10-06 02:45:00;4;0;0;3;1;1;1;0;5
2020-10-06 03:00:00;2;0;0;2;0;1;1;0;3
2020-10-06 03:15:00;1;0;0;2;2;0;0;0;4
2020-10-06 03:30:00;1;1;1;3;3;0;4;0;2
2020-10-06 03:45:00;2;2;0;6;4;4;2;0;3
2020-10-06 04:00:00;6;2;0;4;3;5;2;0;3
2020-10-06 04:15:00;1;1;1;5;0;6;5;0;4
2020-10-06 04:30:00;2;7;3;7;1;1;7;0;2
2020-10-06 04:45:00;7;5;2;15;5;9;5;0;8
2020-10-06 05:00:00;21;10;2;15;11;24;17;0;6
2020-10-06 05:15:00;31;13;3;21;11;33;42;0;4
2020-10-06 05:30:00;33;30;7;22;16;29;39;0;8
2020-10-06 05:45:00;51;29;8;40;33;58;57;0;10
2020-10-06 06:00:00;46;33;8;71;67;55;59;0;11
2020-10-06 06:15:00;46;26;9;51;49;52;75;0;17
2020-10-06 06:30:00;49;39;11;41;37;82;126;0;20
2020-10-06 06:45:00;56;41;9;33;35;93;118;0;16
2020-10-06 07:00:00;50;36;11;26;15;150;128;0;26
2020-10-06 07:15:00;51;37;8;29;23;195;139;0;26
2020-10-06 07:30:00;69;41;16;31;31;178;135;0;21
2020-10-06 07:45:00;76;56;21;43;35;119;106;0;20
2020-10-06 08:00:00;67;42;19;39;28;105;96;0;20
2020-10-06 08:15:00;60;46;14;35;34;88;94;0;17
2020-10-06 08:30:00;54;38;24;31;26;82;86;0;17
2020-10-06 08:45:00;69;35;22;33;27;64;70;0;23
2020-10-06 09:00:00;51;34;13;31;23;63;78;0;17
2020-10-06 09:15:00;58;30;16;33;26;63;77;0;21
2020-10-06 09:30:00;55;33;28;45;31;72;72;0;20
2020-10-06 09:45:00;71;46;18;45;27;62;62;0;25
2020-10-06 10:00:00;73;44;24;51;31;61;59;0;14
2020-10-06 10:15:00;75;42;15;35;28;52;54;0;44
2020-10-06 10:30:00;69;38;18;41;43;48;73;0;19
2020-10-06 10:45:00;79;46;22;39;26;60;69;0;24
2020-10-06 11:00:00;61;40;17;45;39;59;57;0;26
2020-10-06 11:15:00;71;47;18;46;48;55;68;0;19
2020-10-06 11:30:00;75;52;25;44;56;62;75;0;22
2020-10-06 11:45:00;78;55;20;53;56;51;54;0;26
2020-10-06 12:00:00;84;53;22;49;49;49;61;0;28
2020-10-06 12:15:00;81;69;17;51;43;54;53;0;21
2020-10-06 12:30:00;82;56;19;47;32;46;47;0;19
2020-10-06 12:45:00;83;60;14;44;37;61;59;0;22
2020-10-06 13:00:00;79;58;16;46;32;62;54;0;25
2020-10-06 13:15:00;107;85;20;58;45;67;68;0;19
2020-10-06 13:30:00;95;83;12;52;63;63;75;0;16
2020-10-06 13:45:00;97;73;12;56;54;66;90;0;18
2020-10-06 14:00:00;103;77;16;51;65;66;90;0;15
2020-10-06 14:15:00;88;74;17;73;82;49;83;0;21
2020-10-06 14:30:00;101;84;17;88;90;75;85;0;24
2020-10-06 14:45:00;97;98;25;105;98;67;65;0;27
2020-10-06 15:00:00;96;80;30;79;77;75;84;0;17
2020-10-06 15:15:00;113;89;23;100;71;78;90;0;15
2020-10-06 15:30:00;96;89;19;91;101;89;76;0;25
2020-10-06 15:45:00;101;85;26;60;57;78;87;0;23
2020-10-06 16:00:00;130;132;30;82;80;81;78;0;28
2020-10-06 16:15:00;139;133;25;78;77;89;82;0;20
2020-10-06 16:30:00;120;97;20;70;77;102;103;0;15
2020-10-06 16:45:00;130;129;26;88;72;83;83;0;25
