DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-09-10 00:00:00;5;6;0;2;11;9;2;1;0;1;1;0;0;6;16;0;0;0;0;0;0;0;0
2020-09-10 00:15:00;16;11;0;2;12;12;2;0;2;1;1;3;3;15;17;0;0;0;0;0;0;0;0
2020-09-10 00:30:00;7;9;2;1;10;9;0;0;0;0;0;0;0;12;11;0;0;0;0;0;0;0;0
2020-09-10 00:45:00;11;4;0;0;10;4;0;2;0;1;1;0;0;12;12;0;0;0;0;0;0;0;0
2020-09-10 01:00:00;5;3;0;1;9;7;1;3;5;0;0;0;0;6;11;0;0;0;0;0;0;0;0
2020-09-10 01:15:00;7;7;0;1;3;2;1;0;1;0;0;0;0;9;3;0;0;0;0;0;0;0;0
2020-09-10 01:30:00;10;5;1;0;5;4;0;1;1;0;1;0;0;11;6;0;0;0;0;0;0;0;0
2020-09-10 01:45:00;5;4;0;1;8;2;1;3;1;0;0;0;0;6;9;0;0;0;0;0;0;0;0
2020-09-10 02:00:00;5;7;1;0;7;6;0;1;3;1;1;1;0;7;8;0;0;0;0;0;0;0;0
2020-09-10 02:15:00;4;3;0;0;6;2;1;0;0;0;0;1;1;4;7;0;0;0;0;0;0;0;0
2020-09-10 02:30:00;3;2;1;0;3;3;0;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0
2020-09-10 02:45:00;6;3;1;2;4;6;0;1;1;1;1;1;0;8;7;0;0;0;0;0;0;0;0
2020-09-10 03:00:00;3;2;1;1;4;2;0;1;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0
2020-09-10 03:15:00;7;2;0;0;2;7;1;0;0;0;0;0;0;9;5;0;0;0;0;0;0;0;0
