DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-06-01 00:00:00;4;3;1;0;0;0
2020-06-01 00:15:00;6;0;8;0;0;0
2020-06-01 00:30:00;6;0;4;0;0;0
2020-06-01 00:45:00;8;0;4;2;0;0
2020-06-01 01:00:00;3;0;4;0;0;0
2020-06-01 01:15:00;3;0;2;0;0;0
2020-06-01 01:30:00;6;0;4;0;0;0
2020-06-01 01:45:00;5;0;5;0;0;0
2020-06-01 02:00:00;2;0;2;0;0;0
2020-06-01 02:15:00;2;1;1;1;0;0
2020-06-01 02:30:00;3;0;2;0;0;0
2020-06-01 02:45:00;1;0;2;0;0;0
2020-06-01 03:00:00;0;0;0;0;0;0
2020-06-01 03:15:00;2;0;0;0;0;0
2020-06-01 03:30:00;0;0;1;0;0;0
2020-06-01 03:45:00;0;0;0;0;0;0
2020-06-01 04:00:00;1;0;2;0;0;0
2020-06-01 04:15:00;1;0;2;0;0;0
2020-06-01 04:30:00;1;0;0;0;0;0
2020-06-01 04:45:00;2;0;2;0;0;0
2020-06-01 05:00:00;1;1;7;0;0;0
2020-06-01 05:15:00;2;0;0;0;0;0
2020-06-01 05:30:00;6;0;2;0;0;0
2020-06-01 05:45:00;5;0;5;3;0;0
2020-06-01 06:00:00;3;0;4;0;0;0
2020-06-01 06:15:00;5;0;1;0;0;0
2020-06-01 06:30:00;3;0;7;0;0;0
2020-06-01 06:45:00;3;0;4;0;0;0
2020-06-01 07:00:00;4;1;2;1;0;0
2020-06-01 07:15:00;3;1;4;0;0;0
2020-06-01 07:30:00;4;0;2;0;0;0
2020-06-01 07:45:00;4;0;7;0;0;0
2020-06-01 08:00:00;7;0;3;1;0;0
2020-06-01 08:15:00;4;0;3;0;0;0
2020-06-01 08:30:00;7;0;7;0;0;0
2020-06-01 08:45:00;5;0;3;0;0;0
2020-06-01 09:00:00;6;0;8;1;0;0
2020-06-01 09:15:00;12;0;13;0;0;0
2020-06-01 09:30:00;11;0;10;0;0;0
2020-06-01 09:45:00;19;0;10;0;0;0
2020-06-01 10:00:00;20;0;13;0;0;0
2020-06-01 10:15:00;14;0;17;0;0;0
2020-06-01 10:30:00;25;0;12;0;0;0
2020-06-01 10:45:00;23;0;23;0;0;0
2020-06-01 11:00:00;26;0;17;1;0;0
2020-06-01 11:15:00;25;0;25;0;0;0
2020-06-01 11:30:00;33;0;27;1;0;0
2020-06-01 11:45:00;24;3;25;3;0;0
2020-06-01 12:00:00;25;1;25;0;0;0
2020-06-01 12:15:00;24;0;19;0;0;0
2020-06-01 12:30:00;34;0;23;0;0;0
2020-06-01 12:45:00;29;0;21;0;0;0
2020-06-01 13:00:00;25;0;14;0;0;0
2020-06-01 13:15:00;22;0;26;1;0;0
2020-06-01 13:30:00;25;0;31;0;0;0
2020-06-01 13:45:00;31;0;24;1;0;0
2020-06-01 14:00:00;31;1;23;3;2;0
2020-06-01 14:15:00;28;0;31;0;0;0
2020-06-01 14:30:00;35;0;28;2;0;0
2020-06-01 14:45:00;32;0;26;2;0;0
2020-06-01 15:00:00;39;2;29;2;0;0
2020-06-01 15:15:00;29;0;27;2;0;0
2020-06-01 15:30:00;24;0;20;1;0;0
2020-06-01 15:45:00;17;0;22;0;0;0
2020-06-01 16:00:00;26;0;25;0;0;0
2020-06-01 16:15:00;14;0;25;1;0;0
2020-06-01 16:30:00;29;1;25;1;0;0
2020-06-01 16:45:00;23;0;33;0;0;0
2020-06-01 17:00:00;22;0;24;1;0;0
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;27;0;37;0;0;0
2020-06-01 17:45:00;23;2;35;2;0;1
2020-06-01 18:00:00;28;0;45;0;0;0
2020-06-01 18:15:00;22;0;27;0;0;0
2020-06-01 18:30:00;23;0;19;0;0;0
2020-06-01 18:45:00;24;0;32;0;0;0
2020-06-01 19:00:00;27;0;41;0;0;0
2020-06-01 19:15:00;18;1;26;1;0;0
2020-06-01 19:30:00;25;0;34;0;0;0
2020-06-01 19:45:00;30;1;32;0;0;0
2020-06-01 20:00:00;19;0;23;1;0;0
2020-06-01 20:15:00;17;1;24;0;0;0
2020-06-01 20:30:00;26;0;26;0;0;0
2020-06-01 20:45:00;14;0;12;0;0;0
2020-06-01 21:00:00;8;0;22;2;0;0
2020-06-01 21:15:00;12;2;23;0;0;0
2020-06-01 21:30:00;17;0;21;0;0;0
2020-06-01 21:45:00;15;0;17;3;0;0
2020-06-01 22:00:00;12;1;9;0;0;0
2020-06-01 22:15:00;3;0;10;0;0;0
2020-06-01 22:30:00;12;0;12;0;0;0
2020-06-01 22:45:00;5;1;1;0;0;0
2020-06-01 23:00:00;7;0;5;0;0;0
2020-06-01 23:15:00;2;0;6;0;0;0
2020-06-01 23:30:00;2;0;10;0;0;0
2020-06-01 23:45:00;4;0;2;0;0;0
