DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-12-19 00:00:00;0;2;2;1;2;0;0;0;0;0;0;0
2020-12-19 00:15:00;0;5;4;3;1;0;0;0;0;0;0;0
2020-12-19 00:30:00;1;3;0;3;1;0;0;0;0;0;0;0
2020-12-19 00:45:00;0;2;2;6;2;0;0;0;0;0;0;0
2020-12-19 01:00:00;0;3;4;1;2;0;0;0;0;0;0;0
2020-12-19 01:15:00;0;3;2;1;2;0;0;0;0;0;0;0
2020-12-19 01:30:00;2;1;1;0;1;0;0;0;0;0;0;0
2020-12-19 01:45:00;2;0;1;1;3;0;0;0;0;0;0;0
2020-12-19 02:00:00;0;4;2;3;0;0;0;0;0;0;0;0
2020-12-19 02:15:00;1;1;1;2;3;0;0;0;0;0;0;0
2020-12-19 02:30:00;0;1;2;0;2;0;0;0;0;0;0;0
2020-12-19 02:45:00;0;1;0;1;1;0;0;0;0;0;0;0
2020-12-19 03:00:00;0;2;2;3;1;0;0;0;0;0;0;0
2020-12-19 03:15:00;0;1;1;1;1;0;0;0;0;0;0;0
2020-12-19 03:30:00;2;1;2;0;2;0;0;0;0;0;0;0
2020-12-19 03:45:00;0;0;2;2;4;0;0;0;0;0;0;0
2020-12-19 04:00:00;0;1;0;5;1;0;0;0;0;0;0;0
2020-12-19 04:15:00;0;0;3;1;0;0;0;0;0;0;0;0
2020-12-19 04:30:00;2;2;3;5;1;0;0;0;0;0;0;0
2020-12-19 04:45:00;2;2;4;3;0;0;0;0;0;0;0;0
2020-12-19 05:00:00;2;11;9;9;7;0;0;0;0;0;0;0
2020-12-19 05:15:00;3;14;10;7;7;0;0;0;0;0;0;0
2020-12-19 05:30:00;5;14;14;8;17;0;0;0;0;0;0;0
2020-12-19 05:45:00;3;13;11;15;6;0;0;0;0;0;0;0
2020-12-19 06:00:00;2;24;17;12;8;0;0;0;0;0;0;0
2020-12-19 06:15:00;2;20;21;12;8;0;0;0;0;0;0;0
2020-12-19 06:30:00;6;16;12;19;10;0;0;0;0;0;0;0
2020-12-19 06:45:00;12;19;13;11;5;0;0;0;0;0;0;0
2020-12-19 07:00:00;6;17;13;10;11;0;0;0;0;0;1;4
2020-12-19 07:15:00;7;17;11;17;8;0;3;0;0;4;0;0
2020-12-19 07:30:00;10;19;12;21;6;0;0;0;0;0;0;0
2020-12-19 07:45:00;7;13;24;27;13;0;0;0;0;0;2;0
2020-12-19 08:00:00;3;15;11;26;10;0;1;0;0;10;1;8
2020-12-19 08:15:00;6;27;17;25;15;0;0;0;0;0;1;0
2020-12-19 08:30:00;8;20;20;22;19;1;0;0;0;0;0;0
2020-12-19 08:45:00;14;27;24;31;22;8;1;0;0;0;0;0
2020-12-19 09:00:00;19;27;23;31;13;0;4;0;0;3;2;19
2020-12-19 09:15:00;8;31;25;28;15;0;3;0;0;2;4;1
2020-12-19 09:30:00;14;25;40;32;21;2;2;0;0;0;4;3
2020-12-19 09:45:00;14;51;21;39;22;0;0;0;0;0;3;4
2020-12-19 10:00:00;13;44;36;28;19;0;0;0;0;0;0;0
2020-12-19 10:15:00;15;38;41;39;28;1;0;0;0;0;6;2
2020-12-19 10:30:00;26;33;34;35;26;0;4;0;0;0;2;0
2020-12-19 10:45:00;7;42;33;31;26;0;1;0;0;0;2;6
2020-12-19 11:00:00;21;39;40;43;30;0;0;0;0;0;2;0
2020-12-19 11:15:00;19;49;35;44;19;2;1;0;0;15;7;20
2020-12-19 11:30:00;8;48;50;64;36;0;2;0;0;6;0;0
2020-12-19 11:45:00;17;46;45;42;29;0;2;0;0;0;3;6
2020-12-19 12:00:00;18;41;29;43;39;4;9;0;0;4;3;7
2020-12-19 12:15:00;22;45;42;47;33;1;1;0;0;0;2;0
2020-12-19 12:30:00;16;51;42;48;39;0;1;0;0;10;4;1
2020-12-19 12:45:00;24;40;48;51;38;1;1;0;0;15;1;1
2020-12-19 13:00:00;21;53;39;51;31;3;1;0;0;10;4;3
2020-12-19 13:15:00;16;39;47;47;33;1;3;0;0;0;3;7
2020-12-19 13:30:00;19;57;45;47;34;1;2;0;0;0;6;8
2020-12-19 13:45:00;15;60;49;44;44;0;0;0;0;17;3;6
2020-12-19 14:00:00;18;43;28;56;33;8;0;0;0;23;1;8
2020-12-19 14:15:00;24;54;43;46;40;5;3;0;0;23;7;18
2020-12-19 14:30:00;28;52;50;47;27;0;8;0;0;3;6;2
2020-12-19 14:45:00;24;44;49;50;28;4;2;0;0;95;4;7
2020-12-19 15:00:00;18;44;29;39;31;0;0;0;0;4;4;20
2020-12-19 15:15:00;22;66;44;45;33;1;2;0;0;1;6;31
2020-12-19 15:30:00;22;43;37;41;28;0;3;0;0;7;5;5
2020-12-19 15:45:00;16;50;45;34;35;0;9;0;0;7;3;1
2020-12-19 16:00:00;42;39;44;49;42;1;0;0;0;6;11;44
2020-12-19 16:15:00;23;50;47;45;39;7;3;0;0;34;0;1
2020-12-19 16:30:00;23;42;44;53;27;3;0;0;0;7;4;6
2020-12-19 16:45:00;23;48;41;37;32;1;3;0;0;20;0;2
2020-12-19 17:00:00;22;45;32;43;28;7;1;0;0;24;6;19
2020-12-19 17:15:00;17;40;35;37;40;0;1;0;0;2;0;0
2020-12-19 17:30:00;27;43;36;37;30;1;1;0;0;0;3;3
2020-12-19 17:45:00;23;39;40;45;22;1;0;0;0;0;1;0
2020-12-19 18:00:00;7;41;25;48;19;3;1;0;0;12;3;7
2020-12-19 18:15:00;15;38;35;36;34;5;1;0;0;9;1;0
2020-12-19 18:30:00;13;32;24;30;25;4;1;0;0;6;1;2
2020-12-19 18:45:00;12;27;36;31;14;4;0;0;0;3;0;0
2020-12-19 19:00:00;11;17;19;22;18;1;2;0;0;0;3;1
2020-12-19 19:15:00;11;25;24;25;32;2;6;0;0;5;2;3
2020-12-19 19:30:00;9;25;26;25;12;1;2;0;0;10;2;47
2020-12-19 19:45:00;12;33;20;30;19;6;2;0;0;24;2;0
2020-12-19 20:00:00;14;26;26;22;10;0;1;0;0;3;1;0
2020-12-19 20:15:00;13;30;20;21;15;0;0;0;0;0;1;4
2020-12-19 20:30:00;17;33;32;23;24;0;0;0;0;0;0;1
2020-12-19 20:45:00;13;30;19;21;26;0;0;0;0;0;0;0
2020-12-19 21:00:00;1;9;12;8;8;0;0;0;0;0;0;0
2020-12-19 21:15:00;4;9;8;2;4;0;0;0;0;0;0;0
2020-12-19 21:30:00;2;6;13;1;5;0;0;0;0;0;0;0
2020-12-19 21:45:00;2;4;5;7;5;0;0;0;0;0;0;0
2020-12-19 22:00:00;0;4;6;9;3;0;0;0;0;0;0;0
2020-12-19 22:15:00;1;5;6;5;4;0;0;0;0;0;0;0
2020-12-19 22:30:00;0;1;4;3;3;0;0;0;0;0;0;0
2020-12-19 22:45:00;0;7;6;3;3;0;0;0;0;0;0;0
2020-12-19 23:00:00;0;5;4;2;0;0;0;0;0;0;0;0
2020-12-19 23:15:00;1;6;0;1;1;0;0;0;0;0;0;0
2020-12-19 23:30:00;0;1;3;0;0;0;0;0;0;0;0;0
2020-12-19 23:45:00;0;5;1;1;2;0;0;0;0;0;0;0
