DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-02-28 00:00:00;9;14;0;9;13;6;3;1;0;0;1;0;0;0
2020-02-28 00:15:00;3;14;0;9;21;1;4;5;2;0;0;0;0;0
2020-02-28 00:30:00;11;12;0;2;14;4;1;2;0;0;0;0;0;0
2020-02-28 00:45:00;10;12;0;6;13;0;3;3;1;0;0;0;0;0
2020-02-28 01:00:00;4;9;0;6;5;3;0;3;0;0;0;0;0;0
2020-02-28 01:15:00;5;6;0;3;7;4;2;2;1;0;0;0;0;0
2020-02-28 01:30:00;4;3;0;3;15;1;0;1;0;0;0;0;0;0
2020-02-28 01:45:00;4;7;0;7;5;2;1;3;1;0;0;0;0;0
2020-02-28 02:00:00;2;4;0;8;7;2;0;1;0;0;0;0;0;0
2020-02-28 02:15:00;3;5;0;4;8;0;1;2;0;0;0;0;0;0
2020-02-28 02:30:00;2;3;0;5;4;2;0;0;0;0;0;0;0;0
2020-02-28 02:45:00;3;4;0;5;5;1;0;0;0;0;0;0;0;0
2020-02-28 03:00:00;5;5;0;4;9;2;0;0;0;0;0;0;0;0
2020-02-28 03:15:00;4;5;0;4;4;1;0;0;0;0;0;0;0;0
2020-02-28 03:30:00;8;6;0;5;11;1;0;0;0;0;1;0;0;0
2020-02-28 03:45:00;10;8;0;4;9;0;1;1;0;0;0;0;0;0
2020-02-28 04:00:00;7;6;0;5;13;0;1;1;0;0;0;0;0;0
2020-02-28 04:15:00;11;15;0;5;17;4;0;1;0;0;0;0;0;0
2020-02-28 04:30:00;8;13;0;6;12;2;0;0;0;0;0;0;0;0
2020-02-28 04:45:00;16;16;0;11;23;2;1;0;0;1;1;0;0;0
2020-02-28 05:00:00;27;33;0;12;35;1;2;5;2;0;0;0;0;0
2020-02-28 05:15:00;89;86;1;22;50;4;1;1;1;1;0;0;0;0
2020-02-28 05:30:00;96;118;1;39;55;7;2;4;2;1;0;0;0;0
2020-02-28 05:45:00;108;153;0;56;80;11;2;5;1;0;0;0;0;0
2020-02-28 06:00:00;79;104;1;46;67;11;1;0;0;0;0;2;0;0
2020-02-28 06:15:00;107;117;0;69;79;34;1;12;3;8;0;0;0;0
2020-02-28 06:30:00;152;164;0;58;101;27;7;12;3;3;0;0;0;0
2020-02-28 06:45:00;157;191;0;74;81;31;7;24;6;2;0;0;0;0
2020-02-28 07:00:00;150;183;0;60;86;51;9;18;5;6;0;0;0;1
2020-02-28 07:15:00;146;168;0;80;93;53;10;22;5;5;0;0;0;0
2020-02-28 07:30:00;158;175;0;75;92;54;13;28;8;10;2;0;4;0
2020-02-28 07:45:00;123;159;0;92;101;69;14;14;12;6;0;2;0;0
2020-02-28 08:00:00;122;160;0;77;104;64;10;14;7;7;0;0;0;0
2020-02-28 08:15:00;107;140;0;73;91;71;12;24;10;12;1;4;1;1
2020-02-28 08:30:00;110;143;1;75;96;59;13;17;10;2;0;12;5;0
2020-02-28 08:45:00;115;145;1;65;82;62;15;19;7;5;1;3;0;7
2020-02-28 09:00:00;94;136;0;56;81;52;19;21;15;2;0;0;0;0
2020-02-28 09:15:00;92;123;0;64;94;43;13;21;13;2;0;0;0;1
2020-02-28 09:30:00;91;135;1;64;82;52;17;29;15;6;0;0;3;0
2020-02-28 09:45:00;104;134;2;81;90;61;21;35;14;3;0;0;1;9
2020-02-28 10:00:00;108;157;3;89;98;55;22;19;10;5;0;0;0;1
2020-02-28 10:15:00;78;133;1;81;97;54;13;28;13;7;2;13;5;2
2020-02-28 10:30:00;103;146;2;97;105;68;18;28;12;4;2;0;1;0
2020-02-28 10:45:00;93;154;2;85;117;79;14;27;14;1;4;0;3;0
2020-02-28 11:00:00;94;135;0;100;121;52;15;38;12;8;31;0;4;0
2020-02-28 11:15:00;109;144;0;93;108;64;12;29;19;4;0;0;0;0
2020-02-28 11:30:00;102;146;0;83;102;43;21;31;9;5;1;0;0;1
2020-02-28 11:45:00;111;138;0;103;124;61;16;25;10;5;0;0;14;0
2020-02-28 12:00:00;101;137;1;102;112;64;21;22;9;6;1;0;0;1
2020-02-28 12:15:00;109;146;1;115;126;70;18;41;21;8;0;0;13;0
2020-02-28 12:30:00;116;174;2;125;118;65;27;43;19;6;1;4;0;0
2020-02-28 12:45:00;113;146;2;113;125;43;23;36;12;8;3;0;5;0
2020-02-28 13:00:00;122;178;4;106;121;57;16;43;19;6;4;6;4;3
2020-02-28 13:15:00;125;167;5;104;121;48;16;37;14;1;3;5;12;2
2020-02-28 13:30:00;134;178;3;107;139;70;14;30;12;6;6;1;6;0
2020-02-28 13:45:00;128;187;3;122;139;60;13;32;13;2;1;1;9;0
2020-02-28 14:00:00;115;161;20;116;134;57;20;22;8;6;5;0;3;1
2020-02-28 14:15:00;123;157;3;136;136;68;18;32;16;3;7;0;0;4
2020-02-28 14:30:00;138;154;1;135;126;110;18;27;9;7;2;0;1;12
2020-02-28 14:45:00;134;173;0;111;113;86;13;31;4;6;1;0;5;0
2020-02-28 15:00:00;124;160;2;119;134;86;17;33;12;8;0;5;5;0
2020-02-28 15:15:00;105;154;2;132;107;120;14;29;9;6;4;14;2;2
2020-02-28 15:30:00;102;155;0;124;123;95;22;32;12;5;2;4;3;0
2020-02-28 15:45:00;124;145;1;122;115;87;18;28;9;8;1;6;4;0
2020-02-28 16:00:00;111;138;1;123;114;54;9;29;7;13;0;0;6;2
2020-02-28 16:15:00;131;171;1;139;113;95;15;34;13;5;2;4;4;0
2020-02-28 16:30:00;121;162;2;115;109;93;19;30;12;2;2;19;2;0
2020-02-28 16:45:00;118;156;1;106;114;77;16;41;8;13;1;0;9;1
2020-02-28 17:00:00;127;146;4;100;102;62;23;31;7;4;0;0;5;0
2020-02-28 17:15:00;120;158;1;128;123;74;22;26;7;5;2;2;9;0
2020-02-28 17:30:00;101;153;0;117;125;76;16;30;3;10;11;2;0;1
2020-02-28 17:45:00;98;146;1;116;109;74;16;33;10;11;0;16;7;0
2020-02-28 18:00:00;93;126;0;107;116;80;19;30;9;3;2;6;0;0
2020-02-28 18:15:00;116;173;0;116;125;75;26;44;11;3;1;10;62;0
2020-02-28 18:30:00;99;140;1;121;122;62;15;24;9;11;2;2;0;12
2020-02-28 18:45:00;91;136;0;104;114;95;16;20;12;14;1;1;0;3
2020-02-28 19:00:00;101;135;1;98;101;75;12;24;7;8;0;0;1;0
2020-02-28 19:15:00;76;112;2;102;98;68;13;17;6;5;2;0;4;0
2020-02-28 19:30:00;63;110;3;74;83;55;7;13;9;3;0;2;0;0
2020-02-28 19:45:00;62;94;0;71;84;51;16;22;6;7;0;0;0;0
2020-02-28 20:00:00;60;94;0;81;108;52;10;17;12;5;0;0;0;0
2020-02-28 20:15:00;49;85;0;50;67;29;8;13;5;5;1;0;0;0
2020-02-28 20:30:00;46;86;0;52;67;35;11;9;7;1;1;0;0;0
2020-02-28 20:45:00;52;77;0;41;48;23;10;8;6;3;0;0;0;0
2020-02-28 21:00:00;66;90;0;51;56;20;9;14;7;2;0;0;0;0
2020-02-28 21:15:00;74;110;0;46;62;21;11;18;6;9;0;0;0;0
2020-02-28 21:30:00;51;77;0;27;53;21;12;16;7;1;0;0;0;0
2020-02-28 21:45:00;41;58;0;62;68;26;12;13;6;0;0;0;0;0
2020-02-28 22:00:00;59;106;0;86;96;28;16;23;9;0;0;0;0;0
2020-02-28 22:15:00;80;167;2;64;80;20;17;22;2;0;1;0;0;0
2020-02-28 22:30:00;54;87;0;47;47;25;10;22;1;0;0;0;0;1
2020-02-28 22:45:00;37;53;0;33;51;19;19;33;5;1;0;0;0;0
2020-02-28 23:00:00;26;46;0;40;43;17;13;22;5;0;9;0;0;1
2020-02-28 23:15:00;29;53;0;26;32;14;13;14;1;3;0;0;2;0
2020-02-28 23:30:00;21;40;0;14;24;6;10;11;1;0;0;0;0;0
2020-02-28 23:45:00;24;36;0;19;33;14;7;6;4;0;0;0;0;0
