2019-12-11 00:00:00;9;5;1;0;15;4;2;3;4;0;0;0;0;11;17;0;0;0;0;0;0;0;0
2019-12-11 00:15:00;16;9;1;1;25;8;0;6;4;2;2;2;2;17;28;0;0;0;0;0;0;0;0
2019-12-11 00:30:00;10;10;1;0;10;8;0;2;2;2;2;1;1;11;14;0;0;0;0;0;0;0;0
2019-12-11 00:45:00;6;6;0;0;7;6;0;0;1;0;0;1;1;6;8;0;0;0;0;0;0;0;0
2019-12-11 01:00:00;3;4;0;1;9;2;1;1;1;0;0;0;0;5;9;0;0;0;0;0;0;0;0
2019-12-11 01:15:00;5;4;1;0;8;3;0;2;1;0;1;1;1;6;10;0;0;0;0;0;0;0;0
2019-12-11 01:30:00;6;5;1;0;1;4;0;2;2;1;1;1;1;7;2;0;0;0;0;0;0;0;0
2019-12-11 01:45:00;6;7;0;1;8;2;0;1;2;1;1;0;0;6;9;0;0;0;0;0;0;0;0
2019-12-11 02:00:00;5;5;0;1;3;4;1;1;2;0;0;0;0;7;3;0;0;0;0;0;0;0;0
2019-12-11 02:15:00;8;7;0;0;10;5;0;0;0;1;0;2;1;9;12;0;0;0;0;0;0;0;0
2019-12-11 02:30:00;3;3;0;0;6;3;0;0;0;0;0;0;0;4;8;0;0;0;0;0;0;0;0
2019-12-11 02:45:00;6;4;0;0;3;5;0;0;0;1;1;0;0;6;7;0;0;0;0;0;0;0;0
2019-12-11 03:00:00;6;6;1;1;7;2;1;2;1;1;0;0;0;8;8;0;0;0;0;0;0;0;0
2019-12-11 03:15:00;2;3;0;1;5;2;0;1;1;0;0;0;0;3;5;0;0;0;0;0;0;0;0
2019-12-11 03:30:00;4;5;1;1;7;7;0;0;0;0;0;0;0;4;9;0;0;0;0;0;0;0;0
2019-12-11 03:45:00;4;5;0;0;9;9;1;2;2;1;0;1;1;4;13;0;0;0;0;0;0;0;0
2019-12-11 04:00:00;6;1;0;1;5;2;1;3;2;0;0;0;0;6;5;0;0;0;0;0;0;0;0
2019-12-11 04:15:00;6;9;0;1;11;7;1;1;2;0;0;0;1;9;13;0;0;0;0;0;0;0;0
2019-12-11 04:30:00;12;13;2;2;9;12;2;0;2;0;1;0;0;17;11;0;0;0;0;0;0;0;0
2019-12-11 04:45:00;30;31;0;6;8;10;3;9;3;0;0;0;0;39;14;0;0;0;0;0;0;0;0
2019-12-11 05:00:00;53;57;1;8;22;16;3;8;6;4;5;1;2;65;24;0;0;0;0;0;0;0;0
2019-12-11 05:15:00;77;101;1;3;30;12;4;21;17;6;9;1;1;102;32;0;0;0;0;0;0;0;0
2019-12-11 05:30:00;91;93;1;12;43;21;4;15;8;4;7;3;3;118;53;0;0;0;0;0;0;0;0
2019-12-11 05:45:00;67;89;2;11;58;56;7;20;6;6;10;8;10;87;84;0;0;0;0;0;0;0;0
2019-12-11 06:00:00;74;84;6;10;68;74;9;16;12;47;19;8;12;92;109;0;13;0;0;0;0;0;0
2019-12-11 06:15:00;89;104;0;13;60;50;9;30;8;10;12;9;10;107;77;0;0;0;0;0;0;0;0
2019-12-11 06:30:00;116;148;6;32;70;77;11;30;11;10;10;16;16;156;101;0;0;0;0;0;0;2;0
2019-12-11 06:45:00;147;158;7;31;83;75;9;28;17;36;20;15;13;163;106;0;0;0;0;0;0;0;0
2019-12-11 07:00:00;158;180;7;35;74;68;13;41;17;16;24;11;15;176;103;0;0;1;0;0;0;3;3
2019-12-11 07:15:00;153;190;12;55;85;106;22;48;34;36;39;11;12;132;121;0;3;0;0;0;0;0;0
2019-12-11 07:30:00;175;190;13;57;90;131;20;78;48;52;23;21;22;152;118;0;2;0;1;0;0;0;0
2019-12-11 07:45:00;167;201;10;62;94;156;18;45;41;36;32;19;19;147;146;0;0;0;0;0;0;0;0
2019-12-11 08:00:00;153;149;8;38;109;110;27;44;35;27;23;22;23;168;138;0;0;0;0;0;0;0;0
2019-12-11 08:15:00;143;158;6;42;78;84;14;41;32;23;24;13;13;166;115;0;2;0;0;0;0;0;0
2019-12-11 08:30:00;129;152;13;34;85;88;7;28;35;27;19;15;22;151;126;0;1;0;0;0;0;0;0
2019-12-11 08:45:00;138;141;7;29;83;85;10;43;30;25;52;10;20;139;114;0;0;0;0;5;2;0;0
2019-12-11 09:00:00;113;124;6;35;90;83;9;23;22;14;13;18;21;140;115;0;0;0;0;0;0;0;0
2019-12-11 09:15:00;122;113;10;35;96;105;12;23;25;28;24;11;12;150;119;0;0;0;0;0;0;0;0
2019-12-11 09:30:00;134;130;7;29;81;107;12;27;29;17;11;19;16;139;119;0;0;0;0;0;0;0;0
2019-12-11 09:45:00;133;147;9;32;81;180;13;30;24;26;20;9;12;159;86;0;0;0;0;0;0;0;0
2019-12-11 10:00:00;116;108;8;25;93;135;10;35;43;20;15;14;10;145;115;1;2;0;0;0;3;0;0
2019-12-11 10:15:00;118;121;10;29;98;102;10;24;31;14;11;19;14;145;120;0;0;0;0;0;0;0;3
2019-12-11 10:30:00;126;117;12;33;96;101;10;26;33;15;14;18;16;146;131;1;0;0;0;0;0;0;0
2019-12-11 10:45:00;132;119;11;31;109;93;11;26;33;8;5;15;11;154;135;0;2;0;0;0;0;0;0
2019-12-11 11:00:00;109;123;11;29;105;121;11;32;29;17;18;15;10;148;135;0;0;0;0;0;0;0;0
2019-12-11 11:15:00;122;124;15;33;119;111;18;25;22;17;15;12;13;147;140;0;0;0;0;0;0;0;0
2019-12-11 11:30:00;125;118;6;28;129;118;13;43;37;16;12;17;14;136;156;0;0;0;0;0;0;0;0
2019-12-11 11:45:00;111;98;12;41;129;127;14;40;37;11;27;14;11;148;150;0;0;0;0;0;0;0;0
2019-12-11 12:00:00;99;105;15;48;112;113;11;39;32;7;15;12;11;128;130;0;0;0;0;0;0;0;0
2019-12-11 12:15:00;123;117;13;32;123;128;21;26;35;11;13;12;13;151;144;0;0;0;0;0;0;0;0
2019-12-11 12:30:00;126;118;10;30;116;134;15;31;29;15;14;13;11;145;144;0;0;0;0;0;0;0;0
2019-12-11 12:45:00;124;124;11;27;108;134;19;32;26;14;9;18;17;148;139;0;2;0;0;0;0;0;0
2019-12-11 13:00:00;144;164;12;43;112;109;20;27;38;17;19;13;9;153;134;0;0;0;1;0;0;0;0
2019-12-11 13:15:00;132;136;11;32;110;136;13;31;32;14;15;15;14;152;140;0;0;0;0;0;0;0;0
2019-12-11 13:30:00;148;151;5;23;114;123;15;35;35;11;11;19;20;141;145;0;0;0;0;0;0;0;0
2019-12-11 13:45:00;136;133;12;47;127;129;11;35;31;15;13;10;9;160;159;15;5;0;0;0;0;0;0
2019-12-11 14:00:00;130;121;7;34;131;140;11;33;27;9;6;18;17;158;151;0;0;0;0;0;0;0;0
2019-12-11 14:15:00;136;129;9;36;124;135;7;32;30;11;13;10;8;161;161;0;0;0;0;0;2;0;0
2019-12-11 14:30:00;135;115;10;27;149;176;22;44;30;14;14;17;15;156;173;0;0;0;0;4;1;0;0
2019-12-11 14:45:00;132;116;12;38;145;152;16;31;31;17;22;12;12;142;177;0;1;0;0;0;0;0;0
2019-12-11 15:00:00;115;104;9;38;120;166;19;44;43;8;6;22;22;137;167;0;3;0;0;0;0;0;0
2019-12-11 15:15:00;107;110;7;30;144;161;24;47;34;33;7;13;10;141;162;3;0;0;0;0;0;0;0
2019-12-11 15:30:00;128;122;9;31;134;153;17;30;36;14;10;9;8;144;160;0;0;0;0;0;0;0;0
2019-12-11 15:45:00;137;110;15;35;148;171;26;54;46;12;12;10;11;158;185;5;34;0;0;2;17;0;0
2019-12-11 16:00:00;153;141;14;38;138;149;18;44;43;14;11;10;9;162;186;8;1;0;0;3;0;3;0
2019-12-11 16:15:00;143;138;9;34;148;156;15;41;33;16;14;20;15;152;191;0;0;0;0;2;0;0;1
2019-12-11 16:30:00;139;115;8;37;150;178;12;49;44;7;4;17;7;162;174;1;0;0;0;0;0;0;0
2019-12-11 16:45:00;136;131;15;39;155;194;24;49;48;15;18;14;15;163;198;0;0;0;0;0;15;0;0
2019-12-11 17:00:00;143;169;11;50;143;165;14;64;43;8;9;9;10;156;163;0;7;0;0;0;0;0;0
2019-12-11 17:15:00;155;152;11;40;163;177;29;61;53;11;9;7;10;174;184;0;14;0;0;0;0;0;0
2019-12-11 17:30:00;132;128;17;36;140;164;13;51;37;8;6;12;9;148;183;0;0;0;0;0;0;1;0
