DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-12-17 00:00:00;0;0;0;0;1;8;3;0;0;0
2020-12-17 00:15:00;4;1;0;1;4;6;1;0;0;0
2020-12-17 00:30:00;5;2;0;3;2;14;4;0;0;0
2020-12-17 00:45:00;2;3;0;1;3;3;0;0;0;0
2020-12-17 01:00:00;7;1;0;3;5;10;3;0;0;0
2020-12-17 01:15:00;4;4;0;2;4;6;5;0;0;0
2020-12-17 01:30:00;4;1;0;0;4;3;2;0;0;0
2020-12-17 01:45:00;2;0;0;1;2;5;7;0;0;0
2020-12-17 02:00:00;3;0;0;0;2;6;1;0;0;0
2020-12-17 02:15:00;8;3;0;0;2;4;2;0;0;0
2020-12-17 02:30:00;2;0;0;1;2;2;1;0;0;0
2020-12-17 02:45:00;3;3;0;1;5;11;3;0;0;0
2020-12-17 03:00:00;4;3;2;4;7;13;9;0;0;0
2020-12-17 03:15:00;2;1;0;0;5;8;3;0;0;0
2020-12-17 03:30:00;2;4;2;2;2;8;4;0;0;0
2020-12-17 03:45:00;3;2;0;0;2;9;3;0;0;0
2020-12-17 04:00:00;5;4;4;1;0;5;5;0;0;0
2020-12-17 04:15:00;6;1;0;2;4;10;4;0;0;0
2020-12-17 04:30:00;6;6;2;3;2;15;11;0;0;0
2020-12-17 04:45:00;11;13;9;6;6;21;15;0;0;0
2020-12-17 05:00:00;17;35;54;11;5;36;27;0;0;0
2020-12-17 05:15:00;51;76;88;47;10;42;45;0;0;1
2020-12-17 05:30:00;71;75;80;53;16;48;50;0;0;0
2020-12-17 05:45:00;103;57;49;158;32;39;37;0;0;2
2020-12-17 06:00:00;64;37;34;120;36;36;36;0;0;1
2020-12-17 06:15:00;53;40;35;71;23;40;34;0;0;2
2020-12-17 06:30:00;55;35;50;71;12;37;37;0;0;2
2020-12-17 06:45:00;76;40;50;52;10;32;28;0;0;2
