DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-04-24 00:00:00;0;0;0;0;1;3;4;4;3;3;1307;0;0
2020-04-24 00:15:00;0;2;0;0;5;3;2;0;0;0;897;0;0
2020-04-24 00:30:00;0;0;0;0;2;3;4;2;1;0;959;0;0
2020-04-24 00:45:00;3;1;0;0;0;3;4;2;1;0;2443;0;0
2020-04-24 01:00:00;4;1;0;0;2;2;2;3;2;1;1366;0;0
2020-04-24 01:15:00;3;3;0;0;1;3;0;1;0;1;1379;0;0
2020-04-24 01:30:00;3;2;0;0;1;1;4;1;0;1;850;0;0
2020-04-24 01:45:00;0;0;0;0;0;1;2;2;2;0;1263;0;0
2020-04-24 02:00:00;3;3;0;0;0;2;1;0;2;1;828;0;0
2020-04-24 02:15:00;0;1;0;0;0;0;3;2;2;0;2359;0;0
2020-04-24 02:30:00;1;0;0;0;1;0;2;2;0;0;1592;0;0
2020-04-24 02:45:00;3;2;1;0;2;1;0;0;2;3;360;0;0
2020-04-24 03:00:00;2;3;0;0;0;0;2;0;0;0;1599;0;0
2020-04-24 03:15:00;1;1;0;0;0;1;1;1;0;0;1540;0;0
2020-04-24 03:30:00;0;0;0;0;2;2;0;0;1;0;2009;0;0
2020-04-24 03:45:00;3;0;0;0;0;0;1;0;0;0;1514;0;0
2020-04-24 04:00:00;0;0;0;0;2;1;1;1;2;1;1325;0;0
2020-04-24 04:15:00;0;1;0;0;2;2;4;2;1;0;475;0;0
2020-04-24 04:30:00;1;0;0;0;2;2;0;0;4;2;1481;0;0
2020-04-24 04:45:00;1;0;0;0;2;2;4;3;1;1;1800;0;0
2020-04-24 05:00:00;3;3;2;1;11;10;6;4;3;2;1198;0;0
2020-04-24 05:15:00;3;1;0;0;12;10;8;13;6;3;1903;0;0
2020-04-24 05:30:00;4;2;0;0;16;15;30;29;9;5;196;1;0
2020-04-24 05:45:00;8;8;0;0;9;5;31;28;23;5;839;1;0
2020-04-24 06:00:00;7;3;0;1;23;24;19;19;21;10;4;0;0
2020-04-24 06:15:00;12;4;0;1;22;18;33;34;26;11;4;1;4
2020-04-24 06:30:00;6;6;2;2;27;28;43;46;28;8;1;1;0
2020-04-24 06:45:00;10;7;1;3;41;38;50;37;44;17;2;7;1
2020-04-24 07:00:00;14;5;2;1;34;37;38;31;38;14;4;2;2
2020-04-24 07:15:00;8;7;0;0;32;41;41;28;35;11;3;2;0
2020-04-24 07:30:00;14;11;0;5;37;44;43;24;29;17;2;0;0
