DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-08-20 00:00:00;19;4;0;7;9;11;19;7;7;0;0;2
2020-08-20 00:15:00;24;9;1;7;9;11;24;4;10;0;0;0
2020-08-20 00:30:00;20;10;0;6;13;21;19;11;16;1;0;3
2020-08-20 00:45:00;12;5;3;7;7;7;13;6;6;0;0;2
2020-08-20 01:00:00;10;6;1;3;7;11;11;8;9;0;0;0
2020-08-20 01:15:00;13;4;3;3;5;11;12;7;11;0;0;0
2020-08-20 01:30:00;13;6;0;2;6;9;13;7;7;0;0;0
2020-08-20 01:45:00;15;4;1;4;7;6;17;7;6;0;0;1
2020-08-20 02:00:00;10;7;0;1;6;11;10;9;13;1;0;0
2020-08-20 02:15:00;13;11;0;0;1;2;13;3;3;1;0;0
2020-08-20 02:30:00;5;2;0;0;8;11;6;10;12;2;0;0
2020-08-20 02:45:00;5;4;0;0;3;9;5;7;8;2;1;0
2020-08-20 03:00:00;13;5;2;0;3;5;13;6;3;0;0;0
2020-08-20 03:15:00;17;9;1;2;3;5;17;3;5;0;0;1
2020-08-20 03:30:00;5;3;0;3;5;9;6;5;11;0;0;0
2020-08-20 03:45:00;7;4;0;0;5;5;8;4;5;0;0;0
2020-08-20 04:00:00;10;7;1;1;2;4;10;1;5;0;0;1
2020-08-20 04:15:00;24;7;1;0;6;10;20;7;12;0;1;1
2020-08-20 04:30:00;29;15;1;0;7;8;29;7;9;0;0;1
2020-08-20 04:45:00;24;9;2;2;9;10;24;12;9;0;0;1
2020-08-20 05:00:00;43;18;1;1;28;18;44;27;17;1;0;1
2020-08-20 05:15:00;47;15;1;2;35;36;50;36;35;1;0;3
2020-08-20 05:30:00;88;11;6;8;42;71;83;39;58;0;1;4
2020-08-20 05:45:00;86;13;5;8;49;62;82;49;65;1;0;4
2020-08-20 06:00:00;67;16;4;11;53;79;70;45;65;0;0;2
2020-08-20 06:15:00;102;21;6;6;80;94;101;62;91;0;0;8
2020-08-20 06:30:00;111;24;6;8;105;147;114;97;135;1;0;7
2020-08-20 06:45:00;140;33;8;14;76;116;147;87;122;0;0;10
2020-08-20 07:00:00;123;22;7;11;63;105;134;94;127;1;0;12
2020-08-20 07:15:00;133;24;10;12;83;130;135;80;129;3;1;8
2020-08-20 07:30:00;164;27;11;14;96;144;181;91;153;3;2;19
2020-08-20 07:45:00;159;32;8;16;96;152;174;85;133;4;0;21
2020-08-20 08:00:00;133;38;11;16;71;108;153;65;99;3;3;8
2020-08-20 08:15:00;147;26;19;8;70;109;162;69;109;3;1;10
