DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-05-22 00:00:00;4;5;3;1;7;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 00:15:00;2;8;1;2;5;5;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 00:30:00;5;4;2;1;7;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 00:45:00;4;3;2;1;4;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 01:00:00;3;1;2;2;9;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 01:15:00;1;0;0;1;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 01:30:00;0;1;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 01:45:00;3;4;2;1;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 02:00:00;1;2;2;0;3;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 02:15:00;1;2;0;0;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 02:30:00;0;1;0;0;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 02:45:00;1;0;3;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 03:00:00;1;0;2;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 03:15:00;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 03:30:00;1;3;2;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 03:45:00;1;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 04:00:00;0;1;1;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 04:15:00;2;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 04:30:00;3;3;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 04:45:00;1;7;1;1;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 05:00:00;4;8;5;4;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 05:15:00;1;6;4;1;16;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 05:30:00;6;6;9;3;25;14;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 05:45:00;6;9;8;1;30;26;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 06:00:00;4;6;10;6;17;7;8;4;0;0;0;0;0;0;0;0;0;1;1;0;0;0
2020-05-22 06:15:00;7;9;14;12;26;14;7;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 06:30:00;8;14;11;7;28;15;10;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 06:45:00;5;7;15;11;17;8;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 07:00:00;13;19;27;17;40;20;14;0;0;7;0;0;0;1;12;0;0;0;0;0;0;0
2020-05-22 07:15:00;11;22;45;16;43;25;15;3;0;9;0;0;0;1;0;0;0;0;0;0;0;0
2020-05-22 07:30:00;23;37;37;14;74;37;28;4;0;9;0;0;0;1;6;0;0;0;0;0;0;0
2020-05-22 07:45:00;23;39;26;17;39;20;30;4;0;13;0;1;6;1;0;0;0;0;0;1;0;0
2020-05-22 08:00:00;23;29;19;18;49;16;17;2;0;8;0;0;0;1;4;0;0;0;0;0;0;3
2020-05-22 08:15:00;15;30;24;18;37;9;15;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-22 08:30:00;11;28;30;22;46;18;15;5;0;6;0;0;0;1;0;0;0;0;0;0;0;0
2020-05-22 08:45:00;21;26;28;16;47;10;20;5;0;5;0;0;0;1;0;0;0;0;0;0;0;0
2020-05-22 09:00:00;15;31;18;15;39;15;22;2;0;7;0;2;0;0;0;0;0;1;5;0;0;0
