DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-03-12 00:00:00;6;6;1;1;1;9;9;3;0;1;0;0;0;0
2020-03-12 00:15:00;9;12;2;2;1;11;13;2;3;2;0;0;0;0
2020-03-12 00:30:00;15;10;2;0;0;7;9;1;1;0;0;0;0;0
2020-03-12 00:45:00;5;2;2;2;1;2;4;0;3;2;0;0;0;0
2020-03-12 01:00:00;3;1;0;0;1;8;10;3;0;0;0;0;0;0
2020-03-12 01:15:00;9;2;0;0;2;3;2;2;1;1;0;0;0;0
2020-03-12 01:30:00;3;4;1;1;2;6;3;0;1;0;0;0;0;0
2020-03-12 01:45:00;4;4;0;0;3;8;9;3;0;1;0;0;0;0
2020-03-12 02:00:00;1;2;1;1;1;1;7;3;0;0;0;0;0;0
2020-03-12 02:15:00;2;1;0;0;0;5;5;2;0;2;0;0;0;0
2020-03-12 02:30:00;1;1;0;0;0;2;2;0;0;0;0;0;0;0
2020-03-12 02:45:00;6;2;0;0;0;5;8;1;0;0;0;0;0;0
2020-03-12 03:00:00;3;1;0;0;0;3;0;2;0;2;0;0;0;0
2020-03-12 03:15:00;4;3;0;1;2;3;5;5;0;4;0;0;0;0
2020-03-12 03:30:00;7;4;0;2;2;4;4;0;1;0;0;0;0;0
2020-03-12 03:45:00;6;3;0;0;2;9;6;2;0;0;0;0;0;0
2020-03-12 04:00:00;8;3;1;2;2;5;6;2;1;1;0;0;0;0
2020-03-12 04:15:00;7;7;1;1;1;14;12;5;1;1;0;0;0;0
2020-03-12 04:30:00;5;6;1;4;1;13;12;4;2;1;0;0;0;0
2020-03-12 04:45:00;29;18;2;5;6;10;12;2;2;2;0;0;0;0
2020-03-12 05:00:00;41;37;4;9;13;20;24;10;3;0;0;0;0;0
2020-03-12 05:15:00;69;64;6;8;11;38;43;19;8;3;0;0;0;0
2020-03-12 05:30:00;48;59;3;9;15;33;28;19;5;5;0;0;0;0
2020-03-12 05:45:00;48;58;2;25;22;43;35;23;4;3;0;0;0;0
2020-03-12 06:00:00;48;64;4;21;25;65;65;24;7;8;0;0;0;0
2020-03-12 06:15:00;73;99;6;26;28;64;58;36;8;5;0;1;0;0
2020-03-12 06:30:00;81;106;11;20;37;44;51;43;10;5;0;0;0;0
2020-03-12 06:45:00;89;130;11;39;53;69;41;48;15;8;0;0;0;0
2020-03-12 07:00:00;102;131;16;29;70;54;50;34;11;5;0;0;0;0
2020-03-12 07:15:00;107;140;22;44;86;82;82;40;20;11;0;0;2;0
2020-03-12 07:30:00;57;65;13;23;52;46;52;17;9;4;1;0;2;0
2020-03-12 07:45:00;111;127;26;73;78;115;93;49;15;13;0;0;1;0
2020-03-12 08:00:00;88;111;13;42;61;95;81;38;13;13;0;0;0;0
2020-03-12 08:15:00;97;123;27;44;49;90;102;39;6;4;0;0;0;0
2020-03-12 08:30:00;81;102;24;47;43;74;73;43;10;5;0;0;0;0
2020-03-12 08:45:00;84;106;23;44;35;99;98;44;11;10;0;0;0;0
2020-03-12 09:00:00;75;75;27;40;43;86;86;31;17;6;2;0;0;0
2020-03-12 09:15:00;75;74;20;30;33;81;65;44;14;6;0;0;0;0
2020-03-12 09:30:00;86;91;29;39;31;90;98;40;12;4;0;0;2;0
2020-03-12 09:45:00;76;94;18;28;35;91;95;45;19;6;0;0;0;0
2020-03-12 10:00:00;90;84;27;37;36;99;89;40;13;6;0;0;0;0
2020-03-12 10:15:00;82;71;31;30;29;90;93;37;12;5;6;0;0;0
2020-03-12 10:30:00;65;68;18;37;28;93;111;45;13;4;1;0;0;0
2020-03-12 10:45:00;72;85;32;40;45;96;94;34;17;5;3;0;0;0
2020-03-12 11:00:00;69;66;24;42;37;95;108;43;15;5;0;0;0;1
2020-03-12 11:15:00;82;78;32;48;45;93;102;45;9;3;0;0;0;0
2020-03-12 11:30:00;90;89;20;39;38;94;121;45;12;11;0;0;1;0
2020-03-12 11:45:00;70;72;21;48;38;115;126;51;14;8;0;0;0;0
2020-03-12 12:00:00;84;82;21;40;37;80;98;38;20;10;4;1;2;0
2020-03-12 12:15:00;72;82;30;43;38;108;134;45;12;6;3;0;1;0
2020-03-12 12:30:00;89;89;28;33;33;87;116;38;17;10;0;0;0;0
2020-03-12 12:45:00;87;89;25;34;30;103;126;44;12;8;0;0;0;0
2020-03-12 13:00:00;90;94;30;60;60;84;113;45;11;11;1;1;22;0
2020-03-12 13:15:00;89;120;28;33;41;109;132;41;14;5;3;0;0;0
2020-03-12 13:30:00;90;103;28;33;37;95;100;39;10;10;0;0;1;0
2020-03-12 13:45:00;81;83;28;39;45;83;108;47;10;11;1;0;0;1
2020-03-12 14:00:00;90;86;24;34;31;112;114;40;15;8;1;3;0;0
2020-03-12 14:15:00;86;95;30;37;40;128;142;50;13;6;6;0;12;0
2020-03-12 14:30:00;87;92;27;44;33;115;152;48;22;13;0;0;13;0
2020-03-12 14:45:00;92;95;26;42;28;128;134;52;20;8;0;0;0;0
2020-03-12 15:00:00;72;70;32;46;41;117;124;52;20;7;0;0;0;0
2020-03-12 15:15:00;88;96;26;43;49;120;136;44;18;9;0;0;6;0
2020-03-12 15:30:00;100;90;30;32;45;136;161;56;16;10;3;1;0;0
2020-03-12 15:45:00;89;104;28;47;42;118;136;57;23;7;0;0;29;0
2020-03-12 16:00:00;86;84;24;52;58;130;149;53;32;6;3;0;0;0
2020-03-12 16:15:00;82;81;28;41;53;134;166;53;17;4;22;0;0;0
2020-03-12 16:30:00;97;91;35;31;55;133;132;61;25;10;1;0;0;0
2020-03-12 16:45:00;100;95;27;50;58;160;170;58;19;10;3;1;0;0
2020-03-12 17:00:00;94;85;22;33;48;142;153;57;24;6;5;0;0;0
2020-03-12 17:15:00;87;95;30;52;46;145;158;46;17;14;3;3;4;0
2020-03-12 17:30:00;81;75;30;40;36;138;129;54;25;9;0;0;0;0
2020-03-12 17:45:00;92;92;35;39;34;126;139;58;21;17;2;0;0;8
2020-03-12 18:00:00;81;72;21;52;49;146;163;57;33;10;1;0;0;0
2020-03-12 18:15:00;83;92;20;44;50;122;148;51;25;7;1;5;2;0
