DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-12-06 00:00:00;9;14;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 00:15:00;8;22;25;25;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 00:30:00;16;18;16;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 00:45:00;19;23;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 01:00:00;10;10;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 01:15:00;18;13;10;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 01:30:00;10;10;10;14;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 01:45:00;8;6;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 02:00:00;12;9;13;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 02:15:00;6;15;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 02:30:00;9;8;6;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 02:45:00;5;9;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 03:00:00;5;7;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 03:15:00;1;3;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 03:30:00;8;5;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 03:45:00;6;3;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:00:00;2;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:15:00;1;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:30:00;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:45:00;6;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 05:00:00;3;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 05:15:00;6;8;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 05:30:00;6;14;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 05:45:00;16;18;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 06:00:00;12;14;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 06:15:00;14;9;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 06:30:00;4;10;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 06:45:00;9;7;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 07:00:00;9;4;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 07:15:00;8;6;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 07:30:00;18;6;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 07:45:00;8;11;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 08:00:00;10;10;7;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 08:15:00;15;8;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 08:30:00;14;9;15;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 08:45:00;17;18;17;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 09:00:00;19;16;22;29;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 09:15:00;25;16;23;24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 09:30:00;30;24;25;32;3;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 09:45:00;24;27;17;34;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 10:00:00;23;37;27;46;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 10:15:00;33;28;24;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 10:30:00;34;28;23;37;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 10:45:00;41;32;33;53;6;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0
2020-12-06 11:00:00;43;43;40;57;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 11:15:00;38;37;27;59;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 11:30:00;40;44;28;49;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 11:45:00;41;42;32;62;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 12:00:00;44;49;36;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 12:15:00;45;51;40;64;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 12:30:00;36;41;41;54;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 12:45:00;37;48;45;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 13:00:00;45;50;45;70;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 13:15:00;38;46;29;49;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 13:30:00;53;65;39;76;0;0;0;6;7;0;18;0;0;0;0;0;0;0;0;0
2020-12-06 13:45:00;50;58;38;75;5;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 14:00:00;43;68;37;87;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 14:15:00;42;55;39;92;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 14:30:00;50;73;40;78;3;3;0;0;8;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 14:45:00;62;69;47;88;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 15:00:00;54;57;36;78;9;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 15:15:00;47;65;45;70;0;3;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 15:30:00;53;52;45;84;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 15:45:00;43;54;50;78;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-12-06 16:00:00;63;58;47;76;1;0;0;5;3;0;4;0;0;0;0;0;0;0;0;0
2020-12-06 16:15:00;43;40;49;69;3;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-06 16:30:00;50;63;46;75;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
