DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-06-06 00:00:00;9;17;16;7;2;1;0
2020-06-06 00:15:00;19;20;22;17;0;3;0
2020-06-06 00:30:00;11;20;18;11;0;2;0
2020-06-06 00:45:00;12;25;18;7;0;5;0
2020-06-06 01:00:00;8;17;18;8;2;0;0
2020-06-06 01:15:00;9;13;13;16;1;3;0
2020-06-06 01:30:00;12;15;8;6;2;0;0
2020-06-06 01:45:00;12;14;14;8;0;2;0
2020-06-06 02:00:00;6;9;7;4;1;1;0
2020-06-06 02:15:00;11;16;3;6;0;1;0
2020-06-06 02:30:00;4;6;5;4;0;2;0
2020-06-06 02:45:00;8;10;10;5;1;0;0
2020-06-06 03:00:00;6;6;7;6;0;1;0
2020-06-06 03:15:00;8;6;4;10;1;0;0
2020-06-06 03:30:00;1;1;6;4;0;0;0
2020-06-06 03:45:00;7;10;3;0;0;0;0
2020-06-06 04:00:00;3;4;6;2;0;1;0
2020-06-06 04:15:00;11;9;4;1;1;0;0
2020-06-06 04:30:00;3;12;9;4;1;0;0
2020-06-06 04:45:00;9;12;10;5;1;2;0
2020-06-06 05:00:00;8;13;13;12;0;2;0
2020-06-06 05:15:00;9;22;27;12;2;3;0
2020-06-06 05:30:00;27;18;32;23;7;3;0
2020-06-06 05:45:00;81;85;35;24;8;4;0
2020-06-06 06:00:00;138;139;19;25;2;2;0
2020-06-06 06:15:00;82;100;24;17;3;3;0
2020-06-06 06:30:00;30;44;26;14;7;6;0
2020-06-06 06:45:00;31;38;19;19;4;8;0
2020-06-06 07:00:00;20;20;15;22;2;7;0
2020-06-06 07:15:00;20;31;22;15;8;5;0
2020-06-06 07:30:00;35;39;28;31;3;5;0
2020-06-06 07:45:00;28;34;35;30;7;9;1
2020-06-06 08:00:00;25;26;27;32;6;11;0
2020-06-06 08:15:00;27;47;34;31;8;5;0
2020-06-06 08:30:00;32;47;44;55;13;11;0
2020-06-06 08:45:00;37;39;62;50;8;13;3
2020-06-06 09:00:00;58;67;47;51;15;9;0
2020-06-06 09:15:00;55;63;52;67;17;10;0
2020-06-06 09:30:00;52;67;76;76;20;23;0
2020-06-06 09:45:00;50;81;58;74;21;16;2
2020-06-06 10:00:00;66;81;71;81;19;17;5
2020-06-06 10:15:00;65;92;73;81;9;22;0
2020-06-06 10:30:00;65;93;94;111;26;18;0
2020-06-06 10:45:00;75;104;91;99;24;22;5
2020-06-06 11:00:00;69;132;104;119;19;16;0
2020-06-06 11:15:00;77;122;98;97;21;24;7
2020-06-06 11:30:00;86;121;88;111;14;23;0
2020-06-06 12:00:00;87;126;101;131;22;15;0
2020-06-06 12:15:00;79;133;108;87;16;28;0
2020-06-06 12:30:00;92;125;111;134;23;24;0
2020-06-06 12:45:00;82;117;110;119;27;29;0
2020-06-06 13:00:00;73;126;108;128;14;27;0
2020-06-06 13:15:00;84;131;107;102;32;15;0
2020-06-06 13:30:00;76;110;108;145;28;20;0
2020-06-06 13:45:00;96;130;118;141;34;32;0
2020-06-06 14:00:00;86;140;104;112;16;33;2
2020-06-06 14:15:00;85;132;102;108;22;26;0
2020-06-06 14:30:00;100;149;115;124;19;35;0
2020-06-06 14:45:00;100;155;116;115;23;24;0
2020-06-06 15:00:00;91;157;121;139;24;36;0
2020-06-06 15:15:00;98;149;109;131;30;32;3
2020-06-06 15:30:00;103;157;119;127;15;32;5
2020-06-06 15:45:00;87;140;112;125;15;29;0
2020-06-06 16:00:00;88;138;103;115;13;34;0
2020-06-06 16:15:00;78;132;123;119;20;28;52
2020-06-06 16:30:00;96;137;102;118;47;35;5
2020-06-06 16:45:00;86;150;104;114;19;29;0
2020-06-06 17:00:00;74;144;90;101;32;31;0
2020-06-06 17:15:00;78;125;89;111;19;27;0
2020-06-06 17:30:00;90;129;95;121;20;36;0
2020-06-06 17:45:00;64;112;91;105;15;29;4
2020-06-06 18:00:00;100;127;108;97;12;36;0
2020-06-06 18:15:00;69;120;106;107;21;24;0
2020-06-06 18:30:00;71;110;87;98;28;29;0
2020-06-06 18:45:00;64;104;81;100;20;21;1
2020-06-06 19:00:00;62;103;94;88;18;26;0
2020-06-06 19:15:00;67;115;62;77;7;21;0
2020-06-06 19:30:00;71;101;71;79;197;28;0
2020-06-06 19:45:00;51;94;61;71;11;17;0
2020-06-06 20:00:00;62;97;60;64;42;13;0
2020-06-06 20:15:00;59;74;56;48;8;9;0
2020-06-06 20:30:00;45;72;67;59;4;16;0
2020-06-06 20:45:00;39;67;50;40;5;9;0
2020-06-06 21:00:00;43;49;58;47;6;13;0
2020-06-06 21:15:00;30;39;48;35;9;6;0
2020-06-06 21:45:00;29;48;38;28;4;7;0
2020-06-06 22:00:00;50;60;43;36;4;10;0
2020-06-06 22:15:00;34;46;37;28;2;8;0
2020-06-06 22:30:00;37;40;32;28;1;7;0
2020-06-06 22:45:00;20;36;32;27;1;7;0
2020-06-06 23:15:00;32;28;27;15;3;18;0
2020-06-06 23:30:00;25;33;34;34;1;10;0
2020-06-06 23:45:00;12;25;18;16;2;2;0
