DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-11-20 00:00:00;0;0;0;0;0;0;0;0
2019-11-20 00:15:00;0;2;0;0;0;0;0;0
2019-11-20 00:30:00;0;2;2;0;0;0;0;0
2019-11-20 00:45:00;0;3;1;1;0;0;0;0
2019-11-20 01:00:00;0;0;0;0;0;0;0;0
2019-11-20 01:15:00;0;0;2;0;0;0;0;0
2019-11-20 01:30:00;0;2;0;0;0;0;0;0
2019-11-20 01:45:00;0;0;0;0;0;0;0;0
2019-11-20 02:00:00;0;0;0;0;0;0;0;0
2019-11-20 02:15:00;0;0;0;0;0;0;0;0
2019-11-20 02:30:00;0;1;0;0;0;0;0;0
2019-11-20 02:45:00;0;0;0;0;0;0;0;0
2019-11-20 03:00:00;0;2;1;0;0;0;0;0
2019-11-20 03:15:00;0;2;1;0;0;0;0;0
2019-11-20 03:30:00;0;0;0;0;0;0;0;0
2019-11-20 03:45:00;0;2;1;1;0;0;0;0
2019-11-20 04:00:00;0;1;1;0;0;0;0;0
2019-11-20 04:15:00;0;1;0;0;0;0;0;0
2019-11-20 04:30:00;0;1;1;0;0;0;0;0
2019-11-20 04:45:00;0;2;1;0;0;0;0;0
2019-11-20 05:00:00;3;7;18;2;0;0;0;0
2019-11-20 05:15:00;4;23;37;7;0;0;0;0
2019-11-20 05:30:00;2;15;22;5;2;0;0;0
2019-11-20 05:45:00;2;28;33;4;12;0;0;0
2019-11-20 06:00:00;1;15;42;2;12;0;0;0
2019-11-20 06:15:00;1;22;63;3;2;0;0;0
2019-11-20 06:30:00;6;25;101;14;7;0;0;0
2019-11-20 06:45:00;9;40;169;3;8;0;0;0
2019-11-20 07:00:00;8;20;111;11;4;0;0;0
2019-11-20 07:15:00;5;25;109;13;13;0;2;0
2019-11-20 07:30:00;9;27;114;13;10;0;0;0
2019-11-20 07:45:00;5;28;98;20;16;0;1;0
2019-11-20 08:00:00;6;22;82;16;6;0;0;0
2019-11-20 08:15:00;4;27;84;17;11;0;0;0
2019-11-20 08:30:00;4;18;58;11;11;0;0;0
2019-11-20 08:45:00;8;30;57;10;10;1;1;0
2019-11-20 09:00:00;7;26;39;5;8;0;0;0
2019-11-20 09:15:00;3;16;26;7;10;2;1;0
