DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-11-13 00:00:00;0;0;0;0;0;0;0;0
2019-11-13 00:15:00;0;0;2;1;0;0;0;0
2019-11-13 00:30:00;0;0;0;0;0;0;0;0
2019-11-13 00:45:00;1;3;2;2;0;0;0;0
2019-11-13 01:00:00;0;1;1;1;0;0;0;0
2019-11-13 01:15:00;0;5;2;1;0;0;0;0
2019-11-13 01:30:00;0;0;0;0;0;0;0;0
2019-11-13 01:45:00;1;1;2;0;0;0;0;0
2019-11-13 02:00:00;0;1;0;0;0;0;0;0
2019-11-13 02:15:00;0;1;0;0;0;0;0;0
2019-11-13 02:30:00;0;0;0;0;0;0;0;0
2019-11-13 02:45:00;0;0;0;0;0;0;0;0
2019-11-13 03:00:00;0;1;2;1;0;0;0;0
2019-11-13 03:15:00;0;2;1;0;0;0;0;0
2019-11-13 03:30:00;0;0;0;0;0;0;0;0
2019-11-13 03:45:00;0;0;0;0;0;0;0;0
2019-11-13 04:00:00;0;2;1;1;0;0;0;0
2019-11-13 04:15:00;0;1;0;0;0;0;0;0
2019-11-13 04:30:00;0;0;0;0;0;0;0;0
2019-11-13 04:45:00;1;7;5;4;0;0;0;0
2019-11-13 05:00:00;4;4;13;6;0;0;0;0
2019-11-13 05:15:00;2;18;35;10;1;0;0;0
2019-11-13 05:30:00;3;21;26;7;5;0;4;0
2019-11-13 05:45:00;0;28;35;2;7;0;0;0
2019-11-13 06:00:00;0;20;43;4;7;0;0;0
2019-11-13 06:15:00;2;11;58;2;1;0;0;0
2019-11-13 06:30:00;4;28;89;11;6;0;1;0
2019-11-13 06:45:00;1;34;119;8;7;0;0;0
2019-11-13 07:00:00;5;23;93;10;14;0;0;0
2019-11-13 07:15:00;4;23;74;15;10;0;7;0
2019-11-13 07:30:00;6;28;98;19;11;0;14;1
2019-11-13 07:45:00;6;35;109;13;12;0;1;0
2019-11-13 08:00:00;6;14;93;13;11;0;1;0
2019-11-13 08:15:00;3;28;87;17;10;0;1;0
2019-11-13 08:30:00;7;33;78;16;15;0;0;0
2019-11-13 08:45:00;7;21;55;9;7;0;2;0
2019-11-13 09:00:00;7;23;34;14;10;0;1;0
2019-11-13 09:15:00;2;16;24;7;9;0;0;0
2019-11-13 09:30:00;4;21;24;10;8;0;0;0
2019-11-13 09:45:00;2;15;7;4;12;0;0;0
2019-11-13 10:00:00;3;24;20;6;7;0;0;0
2019-11-13 10:15:00;7;20;16;9;8;0;0;0
2019-11-13 10:30:00;2;15;12;3;11;0;0;0
2019-11-13 10:45:00;1;13;9;4;7;0;2;0
2019-11-13 11:00:00;5;19;14;11;8;1;0;2
2019-11-13 11:15:00;4;38;21;8;9;0;0;0
2019-11-13 11:30:00;2;21;20;5;16;2;2;0
2019-11-13 11:45:00;3;36;18;6;15;0;0;0
2019-11-13 12:00:00;2;26;19;5;5;0;1;3
2019-11-13 12:15:00;3;23;24;4;9;0;0;0
2019-11-13 12:30:00;8;33;24;4;8;0;3;0
2019-11-13 12:45:00;4;40;25;8;27;1;1;0
2019-11-13 13:00:00;4;36;39;6;9;0;0;0
2019-11-13 13:15:00;3;51;34;23;11;0;1;0
2019-11-13 13:30:00;6;41;37;10;16;0;2;0
2019-11-13 13:45:00;13;58;40;11;20;0;0;3
2019-11-13 14:00:00;11;63;42;13;34;0;1;0
2019-11-13 14:15:00;1;104;33;16;63;0;1;0
2019-11-13 14:30:00;8;84;57;7;92;0;0;0
2019-11-13 14:45:00;5;82;54;18;45;0;0;0
2019-11-13 15:00:00;7;104;42;7;32;0;3;4
2019-11-13 15:15:00;11;135;27;8;27;0;0;0
2019-11-13 15:30:00;9;81;20;6;8;0;0;0
2019-11-13 15:45:00;1;79;29;10;22;0;4;0
2019-11-13 16:00:00;2;99;20;5;30;0;0;0
2019-11-13 16:15:00;2;89;29;6;18;0;0;0
2019-11-13 16:30:00;4;88;13;4;12;0;1;0
2019-11-13 16:45:00;0;59;12;4;14;0;0;0
2019-11-13 17:00:00;7;79;20;6;11;0;2;0
2019-11-13 17:15:00;1;61;19;3;20;0;0;0
2019-11-13 17:30:00;3;66;11;9;10;0;0;0
2019-11-13 17:45:00;0;42;18;5;21;0;0;0
2019-11-13 18:00:00;2;63;15;3;17;0;0;0
2019-11-13 18:15:00;1;41;10;2;9;0;0;12
2019-11-13 18:30:00;0;44;9;6;7;0;0;0
2019-11-13 18:45:00;1;31;10;2;6;0;0;0
2019-11-13 19:00:00;1;31;9;3;4;0;0;0
2019-11-13 19:15:00;2;13;8;3;4;0;0;0
2019-11-13 19:30:00;0;26;7;0;6;0;0;0
2019-11-13 19:45:00;1;10;9;2;4;0;0;0
2019-11-13 20:00:00;1;12;10;1;1;0;0;0
2019-11-13 20:15:00;1;15;4;0;0;0;0;0
2019-11-13 20:30:00;2;11;5;0;4;0;0;0
2019-11-13 20:45:00;1;12;5;1;4;0;0;0
2019-11-13 21:00:00;0;20;9;4;5;0;0;0
2019-11-13 21:15:00;1;31;6;4;0;0;0;0
2019-11-13 21:30:00;1;27;8;2;2;0;0;0
2019-11-13 21:45:00;3;35;11;2;11;0;0;0
2019-11-13 22:00:00;4;51;20;2;12;0;0;0
2019-11-13 22:15:00;2;9;7;4;6;0;0;0
2019-11-13 22:30:00;0;3;0;0;0;0;0;0
2019-11-13 22:45:00;0;3;0;0;0;0;0;0
2019-11-13 23:00:00;0;1;1;0;0;0;0;0
2019-11-13 23:15:00;0;3;0;0;0;0;0;0
2019-11-13 23:30:00;0;2;2;1;0;0;0;0
2019-11-13 23:45:00;0;0;1;0;0;0;0;0
