DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2019-08-07 00:00:00;2;4;1;0;2;4;0;0
2019-08-07 00:15:00;1;1;0;0;1;3;0;0
2019-08-07 00:30:00;2;2;0;0;1;2;0;0
2019-08-07 00:45:00;1;1;0;0;2;1;0;0
2019-08-07 01:00:00;4;3;0;0;2;3;0;0
2019-08-07 01:15:00;2;0;0;0;4;1;0;0
2019-08-07 01:30:00;0;2;0;0;0;1;0;0
2019-08-07 01:45:00;1;0;0;0;1;2;0;0
2019-08-07 02:00:00;1;0;0;0;4;1;0;0
2019-08-07 02:15:00;2;1;0;0;0;2;0;0
2019-08-07 02:30:00;1;1;0;0;2;1;0;0
2019-08-07 02:45:00;1;3;0;0;0;1;0;0
2019-08-07 03:00:00;2;1;0;0;1;1;0;0
2019-08-07 03:15:00;4;1;0;0;0;0;0;0
2019-08-07 03:30:00;5;1;0;0;2;2;0;0
2019-08-07 03:45:00;2;1;0;0;1;1;0;0
2019-08-07 04:00:00;3;2;0;0;4;5;0;0
2019-08-07 04:15:00;3;3;0;0;1;4;0;0
2019-08-07 04:30:00;3;2;0;0;2;8;0;0
2019-08-07 04:45:00;3;3;0;0;6;21;0;0
2019-08-07 05:00:00;6;6;0;0;9;52;9;0
2019-08-07 05:15:00;11;12;1;0;25;144;14;0
2019-08-07 05:30:00;29;35;1;0;36;104;17;6
2019-08-07 05:45:00;80;93;3;0;21;67;5;22
2019-08-07 06:00:00;62;62;3;0;10;41;18;13
2019-08-07 06:15:00;21;30;0;0;16;42;13;3
2019-08-07 06:30:00;17;24;1;0;17;62;17;0
2019-08-07 06:45:00;5;16;4;0;19;54;13;0
2019-08-07 07:00:00;17;20;5;0;28;54;9;2
2019-08-07 07:15:00;14;20;2;0;19;37;12;0
2019-08-07 07:30:00;17;29;5;0;15;50;16;1
2019-08-07 07:45:00;23;23;4;0;18;60;12;1
2019-08-07 08:00:00;15;39;6;0;13;47;12;0
2019-08-07 08:15:00;28;35;9;0;12;28;15;0
2019-08-07 08:30:00;18;33;5;0;18;28;10;0
2019-08-07 08:45:00;13;33;6;0;16;28;3;2
2019-08-07 09:00:00;15;22;6;0;19;33;14;2
2019-08-07 09:15:00;14;27;9;0;12;20;11;1
2019-08-07 09:30:00;21;29;9;0;19;23;4;1
