DATUM;1(TAFGA);2(TAFBA)
2020-03-13 00:00:00;0;0
2020-03-13 00:15:00;0;0
2020-03-13 00:30:00;0;0
2020-03-13 00:45:00;0;0
2020-03-13 01:00:00;0;0
2020-03-13 01:15:00;0;0
2020-03-13 01:30:00;0;0
2020-03-13 01:45:00;0;0
2020-03-13 02:00:00;0;0
2020-03-13 02:15:00;0;0
2020-03-13 02:30:00;0;0
2020-03-13 02:45:00;0;0
2020-03-13 03:00:00;0;0
2020-03-13 03:15:00;0;0
2020-03-13 03:30:00;0;0
2020-03-13 03:45:00;0;0
2020-03-13 04:00:00;0;0
2020-03-13 04:15:00;0;0
2020-03-13 04:30:00;0;0
2020-03-13 04:45:00;0;0
2020-03-13 05:00:00;0;0
2020-03-13 05:15:00;0;0
2020-03-13 05:30:00;0;0
2020-03-13 05:45:00;7;3
2020-03-13 06:00:00;4;3
2020-03-13 06:15:00;1;7
2020-03-13 06:30:00;7;1
2020-03-13 06:45:00;10;0
2020-03-13 07:00:00;12;1
2020-03-13 07:15:00;7;0
2020-03-13 07:30:00;17;9
2020-03-13 07:45:00;20;5
2020-03-13 08:00:00;14;14
2020-03-13 08:15:00;11;1
2020-03-13 08:30:00;9;0
2020-03-13 08:45:00;10;3
2020-03-13 09:00:00;12;8
2020-03-13 09:15:00;10;2
2020-03-13 09:30:00;11;10
2020-03-13 09:45:00;14;1
2020-03-13 10:00:00;13;5
2020-03-13 10:15:00;9;2
2020-03-13 10:30:00;13;5
2020-03-13 10:45:00;17;4
2020-03-13 11:00:00;18;1
2020-03-13 11:15:00;13;3
2020-03-13 11:30:00;18;1
2020-03-13 11:45:00;20;0
2020-03-13 12:00:00;18;9
2020-03-13 12:15:00;19;2
2020-03-13 12:30:00;15;5
2020-03-13 12:45:00;12;7
2020-03-13 13:00:00;16;3
2020-03-13 13:15:00;17;2
2020-03-13 13:30:00;9;0
2020-03-13 13:45:00;16;3
2020-03-13 14:00:00;13;5
2020-03-13 14:15:00;11;5
2020-03-13 14:30:00;10;1
2020-03-13 14:45:00;9;4
2020-03-13 15:00:00;17;3
2020-03-13 15:15:00;20;8
2020-03-13 15:30:00;14;8
2020-03-13 15:45:00;20;4
2020-03-13 16:00:00;16;8
2020-03-13 16:15:00;17;2
2020-03-13 16:30:00;17;4
2020-03-13 16:45:00;19;15
2020-03-13 17:00:00;14;6
2020-03-13 17:15:00;15;6
2020-03-13 17:30:00;22;10
2020-03-13 17:45:00;11;4
2020-03-13 18:00:00;12;7
2020-03-13 18:15:00;14;3
2020-03-13 18:30:00;17;2
2020-03-13 18:45:00;17;24
2020-03-13 19:00:00;11;4
2020-03-13 19:15:00;12;3
2020-03-13 19:30:00;13;10
2020-03-13 19:45:00;12;4
2020-03-13 20:00:00;11;0
2020-03-13 20:15:00;5;0
2020-03-13 20:30:00;11;12
2020-03-13 20:45:00;4;2
2020-03-13 21:00:00;4;4
2020-03-13 21:15:00;5;1
2020-03-13 21:30:00;4;2
2020-03-13 21:45:00;1;0
2020-03-13 22:00:00;4;0
2020-03-13 22:15:00;6;3
2020-03-13 22:30:00;2;2
2020-03-13 22:45:00;2;1
2020-03-13 23:00:00;3;2
2020-03-13 23:15:00;0;0
2020-03-13 23:30:00;0;0
2020-03-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
