DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-02-18 00:00:00;9;5;1;3;1;11;7;1;0;3;2
2020-02-18 00:15:00;6;6;6;2;1;10;8;3;0;3;2
2020-02-18 00:30:00;3;0;1;4;4;7;2;1;1;4;1
2020-02-18 00:45:00;5;4;1;1;0;6;5;2;2;2;0
2020-02-18 01:00:00;10;5;1;1;0;6;4;1;1;1;1
2020-02-18 01:15:00;7;6;0;0;0;14;2;0;0;0;0
2020-02-18 01:30:00;8;5;1;2;1;3;7;1;0;0;0
2020-02-18 01:45:00;5;5;1;3;1;4;3;0;1;1;1
2020-02-18 02:00:00;10;7;2;0;0;1;2;0;0;2;1
2020-02-18 02:15:00;5;5;0;1;0;4;3;0;0;0;0
2020-02-18 02:30:00;10;6;1;0;0;7;3;0;0;1;0
2020-02-18 02:45:00;4;3;0;1;1;4;3;1;0;2;2
2020-02-18 03:00:00;7;4;0;0;0;11;6;0;0;2;0
2020-02-18 03:15:00;3;3;1;0;3;5;1;1;2;4;3
2020-02-18 03:30:00;6;7;3;0;0;11;3;1;0;1;0
2020-02-18 03:45:00;10;11;1;2;4;12;7;2;0;1;0
2020-02-18 04:00:00;12;5;2;2;2;6;4;1;0;1;1
2020-02-18 04:15:00;13;13;1;1;5;6;4;1;0;0;0
2020-02-18 04:30:00;11;9;1;2;2;22;7;1;2;2;0
2020-02-18 04:45:00;14;11;0;11;6;51;25;1;2;4;3
2020-02-18 05:00:00;35;22;1;9;2;93;67;2;5;5;2
2020-02-18 05:15:00;39;38;12;22;10;137;133;2;6;21;8
2020-02-18 05:30:00;46;65;20;32;23;108;128;5;8;29;16
2020-02-18 05:45:00;98;102;28;32;17;118;124;10;11;22;11
2020-02-18 06:00:00;111;113;29;98;24;127;145;4;11;27;6
2020-02-18 06:15:00;102;110;25;46;25;140;163;6;19;29;15
2020-02-18 06:30:00;70;74;22;52;23;142;158;17;23;35;10
2020-02-18 06:45:00;70;81;9;53;13;132;145;17;25;42;13
2020-02-18 07:00:00;58;61;15;77;25;144;156;27;20;42;13
2020-02-18 07:15:00;73;80;20;89;26;119;145;29;23;37;12
2020-02-18 07:30:00;76;69;25;96;19;126;140;48;21;50;19
2020-02-18 07:45:00;92;89;16;89;35;110;129;39;34;47;15
2020-02-18 08:00:00;71;91;21;83;31;94;118;30;24;55;22
2020-02-18 08:15:00;83;80;20;73;21;138;153;25;22;45;18
2020-02-18 08:30:00;64;77;22;67;18;106;124;20;25;35;20
2020-02-18 08:45:00;76;68;12;73;19;116;121;14;24;47;18
2020-02-18 09:00:00;63;78;28;60;22;96;107;18;30;43;14
2020-02-18 09:15:00;67;58;21;49;13;82;106;15;25;50;23
2020-02-18 09:30:00;83;74;23;67;16;92;106;14;29;54;23
2020-02-18 09:45:00;71;75;16;60;21;61;74;18;18;39;21
2020-02-18 10:00:00;79;77;16;49;19;69;81;19;19;50;23
2020-02-18 10:15:00;68;66;15;93;12;74;81;15;26;48;25
2020-02-18 10:30:00;81;82;24;61;15;65;93;16;30;42;20
2020-02-18 10:45:00;69;80;28;105;16;65;78;11;34;48;19
2020-02-18 11:00:00;88;91;35;67;14;69;63;25;27;57;26
2020-02-18 11:15:00;81;103;23;48;19;64;71;18;30;59;24
2020-02-18 11:30:00;82;87;23;46;13;73;72;18;26;61;29
2020-02-18 11:45:00;82;99;27;37;10;70;70;19;36;57;25
2020-02-18 12:00:00;79;98;27;48;11;76;71;23;29;66;32
2020-02-18 12:15:00;83;117;25;48;11;75;77;17;28;72;30
2020-02-18 12:30:00;98;110;34;46;14;77;89;23;36;61;12
2020-02-18 12:45:00;81;82;29;48;19;81;104;16;29;42;17
2020-02-18 13:00:00;93;96;29;54;23;99;107;18;36;70;25
2020-02-18 13:15:00;102;116;21;44;19;123;148;16;30;55;26
2020-02-18 13:30:00;93;97;28;57;14;121;143;24;17;54;23
2020-02-18 13:45:00;90;126;40;48;16;90;87;17;29;45;17
2020-02-18 14:00:00;125;145;26;60;18;87;90;26;22;55;17
2020-02-18 14:15:00;171;192;33;55;11;88;83;17;29;60;20
