DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-03-30 00:00:00;4;0;1;1;0;0;0;0;0
2020-03-30 00:15:00;1;4;1;1;0;0;1;0;0
2020-03-30 00:30:00;3;1;1;2;2;1;3;0;0
2020-03-30 00:45:00;0;0;0;3;0;2;1;1;1
2020-03-30 01:00:00;1;0;0;3;0;0;1;0;0
2020-03-30 01:15:00;1;1;1;3;0;3;0;0;0
2020-03-30 01:30:00;0;0;0;1;0;0;0;0;0
2020-03-30 01:45:00;1;0;0;2;0;1;2;0;0
2020-03-30 02:00:00;0;1;0;0;0;1;0;0;0
2020-03-30 02:15:00;0;1;3;0;0;0;0;2;2
2020-03-30 02:30:00;2;2;0;5;1;0;0;0;0
2020-03-30 02:45:00;2;0;0;2;1;0;0;0;0
2020-03-30 03:00:00;2;0;0;1;0;2;2;0;0
2020-03-30 03:15:00;1;1;1;0;0;0;0;2;2
2020-03-30 03:30:00;2;1;0;1;0;3;2;1;1
2020-03-30 03:45:00;3;4;1;3;1;1;0;0;0
2020-03-30 04:00:00;2;1;4;2;0;1;6;2;2
2020-03-30 04:15:00;2;2;1;3;0;4;0;1;1
2020-03-30 04:30:00;5;3;2;8;1;3;3;0;0
2020-03-30 04:45:00;8;2;1;9;2;4;4;0;0
2020-03-30 05:00:00;9;6;0;7;3;10;5;1;1
2020-03-30 05:15:00;23;10;7;14;9;9;8;4;4
2020-03-30 05:30:00;28;18;6;22;10;23;28;1;1
2020-03-30 05:45:00;30;6;5;20;11;37;32;10;11
2020-03-30 06:00:00;17;13;4;32;17;27;28;8;7
2020-03-30 06:15:00;27;9;6;24;14;43;33;9;9
2020-03-30 06:30:00;44;23;8;31;22;58;74;13;13
2020-03-30 06:45:00;45;38;10;32;30;70;87;15;15
2020-03-30 07:00:00;46;20;6;28;15;67;77;5;5
2020-03-30 07:15:00;37;22;7;26;18;58;91;20;20
2020-03-30 07:30:00;44;22;5;33;14;68;68;18;18
2020-03-30 07:45:00;35;25;15;37;19;71;75;14;14
2020-03-30 08:00:00;30;17;12;21;20;41;47;12;12
2020-03-30 08:15:00;32;12;6;29;16;44;44;6;6
2020-03-30 08:30:00;25;16;12;26;13;38;48;7;7
2020-03-30 08:45:00;32;22;12;32;15;35;37;8;8
2020-03-30 09:00:00;37;15;10;29;19;30;30;5;5
2020-03-30 09:15:00;29;17;12;29;21;33;37;7;7
2020-03-30 09:30:00;33;6;15;29;12;40;38;12;12
2020-03-30 09:45:00;34;32;8;31;22;38;33;8;8
2020-03-30 10:00:00;34;15;17;29;21;27;24;10;10
2020-03-30 10:15:00;34;26;10;26;18;26;33;3;3
2020-03-30 10:30:00;46;30;15;35;20;35;45;8;8
2020-03-30 10:45:00;45;28;17;28;20;34;31;4;4
2020-03-30 11:00:00;59;22;14;28;20;37;32;6;6
2020-03-30 11:15:00;39;29;20;28;17;36;34;7;7
2020-03-30 11:30:00;37;32;14;36;28;32;43;10;10
2020-03-30 11:45:00;42;21;13;34;21;36;36;8;8
2020-03-30 12:00:00;47;33;11;39;29;28;32;6;6
2020-03-30 12:15:00;43;24;16;37;23;35;28;8;9
2020-03-30 12:30:00;43;27;11;28;22;41;30;3;2
2020-03-30 12:45:00;49;28;16;31;29;34;38;11;11
2020-03-30 13:00:00;53;33;12;46;22;37;35;5;6
2020-03-30 13:15:00;56;19;17;22;18;41;41;8;7
2020-03-30 13:30:00;41;36;20;46;22;36;29;9;9
2020-03-30 13:45:00;59;30;14;34;20;38;41;6;6
2020-03-30 14:00:00;58;40;17;45;33;47;45;5;5
2020-03-30 14:15:00;54;30;13;42;33;43;46;6;6
2020-03-30 14:30:00;61;34;15;46;33;40;44;13;13
2020-03-30 14:45:00;40;35;13;49;41;45;53;5;5
2020-03-30 15:00:00;54;30;14;43;29;36;37;10;10
2020-03-30 15:15:00;55;33;17;61;45;39;46;6;6
2020-03-30 15:30:00;64;31;10;53;39;45;49;11;11
2020-03-30 15:45:00;64;44;11;45;32;35;32;6;6
2020-03-30 16:00:00;75;55;8;56;49;33;44;8;8
2020-03-30 16:15:00;76;48;16;54;47;59;55;8;8
2020-03-30 16:30:00;90;59;20;41;33;47;48;10;10
2020-03-30 16:45:00;73;35;17;47;32;54;46;10;10
2020-03-30 17:00:00;93;62;18;58;29;44;49;9;9
2020-03-30 17:15:00;67;42;8;65;43;52;50;7;7
2020-03-30 17:30:00;64;43;16;44;31;39;48;6;6
2020-03-30 17:45:00;59;31;11;35;28;36;38;9;9
2020-03-30 18:00:00;52;30;17;35;26;32;35;8;8
2020-03-30 18:15:00;51;27;15;23;24;26;23;3;3
2020-03-30 18:30:00;39;22;8;28;22;30;27;2;2
2020-03-30 18:45:00;34;13;10;26;14;13;20;5;6
2020-03-30 19:00:00;33;22;14;26;16;30;22;4;3
2020-03-30 19:15:00;31;14;12;19;16;25;19;1;1
2020-03-30 19:30:00;23;6;4;18;9;23;20;2;2
2020-03-30 19:45:00;18;8;5;15;6;20;24;1;1
2020-03-30 20:00:00;23;13;5;20;5;18;19;1;1
2020-03-30 20:15:00;17;9;4;10;2;20;10;2;2
2020-03-30 20:30:00;14;7;7;17;4;12;11;3;3
2020-03-30 20:45:00;15;2;1;6;2;8;10;4;4
2020-03-30 21:00:00;18;6;5;10;1;17;7;4;4
2020-03-30 21:15:00;14;3;4;4;3;19;11;0;0
2020-03-30 21:30:00;13;4;3;10;3;13;8;0;0
2020-03-30 21:45:00;11;3;3;14;4;12;10;2;3
2020-03-30 22:00:00;11;7;4;25;16;16;10;1;0
2020-03-30 22:15:00;6;1;2;14;3;14;7;2;2
2020-03-30 22:30:00;5;1;2;11;3;11;8;2;2
2020-03-30 22:45:00;6;3;2;7;1;2;2;1;1
2020-03-30 23:00:00;4;3;2;0;2;5;4;2;2
2020-03-30 23:15:00;5;3;1;3;1;7;1;1;1
2020-03-30 23:30:00;4;2;2;0;0;7;2;0;0
2020-03-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
