DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-05-07 00:00:00;2;0;0;1;2
2020-05-07 00:15:00;3;2;2;3;1
2020-05-07 00:30:00;2;0;1;1;4
2020-05-07 00:45:00;2;0;0;0;1
2020-05-07 01:00:00;0;0;0;0;1
2020-05-07 01:15:00;2;0;0;0;0
2020-05-07 01:30:00;0;0;0;0;0
2020-05-07 01:45:00;0;0;1;1;0
2020-05-07 02:00:00;2;0;1;0;1
2020-05-07 02:15:00;1;0;0;0;0
2020-05-07 02:30:00;0;0;0;0;0
2020-05-07 02:45:00;1;0;0;1;0
2020-05-07 03:00:00;0;0;0;1;1
2020-05-07 03:15:00;0;0;0;0;2
2020-05-07 03:30:00;1;0;0;1;1
2020-05-07 03:45:00;0;0;1;0;0
2020-05-07 04:00:00;1;0;0;0;1
2020-05-07 04:15:00;1;0;0;1;1
2020-05-07 04:30:00;2;0;0;1;1
2020-05-07 04:45:00;0;1;1;2;1
2020-05-07 05:00:00;5;0;1;1;1
2020-05-07 05:15:00;3;0;1;7;3
2020-05-07 05:30:00;9;2;0;2;14
2020-05-07 05:45:00;16;1;3;11;9
2020-05-07 06:00:00;15;5;3;7;11
2020-05-07 06:15:00;29;6;6;16;33
2020-05-07 06:30:00;26;3;5;17;28
2020-05-07 06:45:00;51;2;5;263;34
2020-05-07 07:00:00;31;6;4;9;49
2020-05-07 07:15:00;29;13;3;257;59
2020-05-07 07:30:00;54;14;10;23;71
2020-05-07 07:45:00;51;9;14;343;61
2020-05-07 08:00:00;38;8;6;5;39
2020-05-07 08:15:00;27;6;9;19;42
2020-05-07 08:30:00;30;8;11;19;44
2020-05-07 08:45:00;19;16;12;22;45
2020-05-07 09:00:00;26;11;6;16;40
2020-05-07 09:15:00;25;5;6;27;41
2020-05-07 09:30:00;32;12;17;34;53
2020-05-07 09:45:00;32;10;10;29;48
2020-05-07 10:00:00;36;11;11;20;48
2020-05-07 10:15:00;28;8;12;24;53
2020-05-07 10:30:00;38;5;13;23;55
2020-05-07 10:45:00;41;11;18;28;50
2020-05-07 11:00:00;40;10;11;29;45
2020-05-07 11:15:00;36;8;13;36;34
2020-05-07 11:30:00;42;13;17;275;47
2020-05-07 11:45:00;29;11;18;257;57
2020-05-07 12:00:00;38;5;18;30;52
2020-05-07 12:15:00;50;6;15;22;45
2020-05-07 12:30:00;45;12;13;258;61
2020-05-07 12:45:00;44;7;17;259;53
2020-05-07 13:00:00;36;7;16;26;54
2020-05-07 13:15:00;39;7;14;25;59
2020-05-07 13:30:00;36;8;14;25;52
2020-05-07 13:45:00;44;7;10;21;58
2020-05-07 14:00:00;40;10;15;23;47
2020-05-07 14:15:00;28;6;17;25;57
2020-05-07 14:30:00;36;12;11;27;59
2020-05-07 14:45:00;42;14;16;36;57
2020-05-07 15:00:00;45;8;19;23;38
2020-05-07 15:15:00;35;10;17;22;71
2020-05-07 15:30:00;46;6;14;20;52
2020-05-07 15:45:00;33;8;15;23;59
2020-05-07 16:00:00;41;11;15;22;69
2020-05-07 16:15:00;41;9;13;25;78
2020-05-07 16:30:00;44;7;22;31;62
2020-05-07 16:45:00;44;10;16;29;66
2020-05-07 17:00:00;59;9;30;49;68
2020-05-07 17:15:00;54;10;21;38;75
2020-05-07 17:30:00;30;5;15;35;65
2020-05-07 17:45:00;36;6;19;34;46
2020-05-07 18:00:00;35;6;15;30;74
2020-05-07 18:15:00;38;6;20;33;39
2020-05-07 18:30:00;38;5;17;22;41
2020-05-07 18:45:00;23;7;11;19;38
2020-05-07 19:00:00;25;6;9;12;28
2020-05-07 19:15:00;35;2;5;14;24
2020-05-07 19:30:00;21;3;6;11;21
2020-05-07 19:45:00;16;6;10;14;18
2020-05-07 20:00:00;20;6;3;12;14
2020-05-07 20:15:00;19;7;6;12;17
2020-05-07 20:30:00;14;5;5;8;17
2020-05-07 20:45:00;15;3;2;6;15
2020-05-07 21:00:00;5;3;6;8;11
2020-05-07 21:15:00;6;1;6;8;14
2020-05-07 21:30:00;10;2;3;9;13
2020-05-07 21:45:00;12;1;2;9;14
2020-05-07 22:00:00;13;2;6;5;16
2020-05-07 22:15:00;8;1;0;11;7
2020-05-07 22:30:00;1;0;2;10;5
2020-05-07 22:45:00;0;0;1;0;5
2020-05-07 23:00:00;3;2;2;3;8
2020-05-07 23:15:00;2;0;0;1;5
2020-05-07 23:30:00;5;0;0;4;2
2020-05-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
