DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-05-21 00:00:00;7;6;5;4;4;10;15;3
2020-05-21 00:15:00;12;16;4;8;5;12;12;4
2020-05-21 00:30:00;9;9;0;5;3;13;12;6
2020-05-21 00:45:00;8;10;6;5;3;6;14;7
2020-05-21 01:00:00;9;5;1;3;2;4;15;6
2020-05-21 01:15:00;5;7;4;4;2;4;2;7
2020-05-21 01:30:00;3;7;6;1;1;4;3;4
2020-05-21 01:45:00;4;7;3;0;1;2;4;2
2020-05-21 02:00:00;1;3;3;3;3;5;7;0
2020-05-21 02:15:00;4;5;4;1;1;1;2;2
2020-05-21 02:30:00;1;4;2;0;0;3;5;4
2020-05-21 02:45:00;3;1;1;1;0;2;6;1
2020-05-21 03:00:00;1;1;0;0;0;1;3;1
2020-05-21 03:15:00;3;5;1;1;1;1;4;3
2020-05-21 03:30:00;2;3;0;0;0;1;2;0
2020-05-21 03:45:00;6;3;1;3;2;3;1;1
2020-05-21 04:00:00;3;6;3;2;1;2;2;1
2020-05-21 04:15:00;3;1;0;1;2;5;4;4
2020-05-21 04:30:00;1;1;2;0;0;1;2;0
2020-05-21 04:45:00;1;3;1;3;4;6;1;0
2020-05-21 05:00:00;3;4;1;0;1;3;5;2
2020-05-21 05:15:00;4;11;5;3;4;4;5;1
2020-05-21 05:30:00;6;6;4;1;0;5;5;8
2020-05-21 05:45:00;16;13;9;3;1;5;7;2
2020-05-21 06:00:00;10;12;6;3;4;8;5;3
2020-05-21 06:15:00;8;16;4;6;2;9;11;3
2020-05-21 06:30:00;4;11;10;0;2;5;8;3
2020-05-21 06:45:00;9;10;8;4;7;11;8;4
2020-05-21 07:00:00;7;12;8;4;4;5;6;3
2020-05-21 07:15:00;13;9;17;3;1;8;9;2
2020-05-21 07:30:00;3;10;16;1;3;3;7;2
2020-05-21 07:45:00;12;24;15;1;6;9;4;5
2020-05-21 08:00:00;12;16;11;0;4;7;9;9
2020-05-21 08:15:00;13;20;12;3;6;8;22;5
2020-05-21 08:30:00;10;14;13;10;10;21;16;7
2020-05-21 08:45:00;15;31;29;7;6;16;10;6
2020-05-21 09:00:00;20;35;26;21;9;18;18;6
2020-05-21 09:15:00;16;22;32;12;10;25;23;14
2020-05-21 09:30:00;34;42;24;14;12;31;25;18
2020-05-21 09:45:00;24;42;21;20;9;34;21;21
2020-05-21 10:00:00;31;30;30;15;12;32;21;25
2020-05-21 10:15:00;31;44;32;19;14;46;33;17
2020-05-21 10:30:00;41;50;28;9;15;34;24;19
2020-05-21 10:45:00;28;38;28;12;12;32;30;26
2020-05-21 11:00:00;28;45;23;22;21;53;35;17
2020-05-21 11:15:00;34;45;20;11;13;34;42;28
2020-05-21 11:30:00;28;37;25;11;12;31;43;24
2020-05-21 11:45:00;33;43;25;18;17;53;41;33
2020-05-21 12:00:00;43;40;31;17;18;42;33;27
2020-05-21 12:15:00;29;44;26;15;14;39;43;31
2020-05-21 12:30:00;21;33;26;11;13;30;42;25
2020-05-21 12:45:00;40;35;31;25;15;36;41;32
2020-05-21 13:00:00;41;36;16;18;11;39;28;22
2020-05-21 13:15:00;33;37;26;24;16;47;36;22
2020-05-21 13:30:00;39;37;25;98;23;59;36;22
2020-05-21 13:45:00;38;43;30;28;16;50;39;26
2020-05-21 14:00:00;37;40;30;57;16;54;43;37
2020-05-21 14:15:00;31;24;34;18;15;46;40;33
2020-05-21 14:30:00;26;41;24;12;16;42;45;23
2020-05-21 14:45:00;33;44;24;21;11;44;42;28
2020-05-21 15:00:00;31;37;26;19;17;54;34;23
2020-05-21 15:15:00;30;29;11;10;10;50;42;28
2020-05-21 15:30:00;49;32;25;10;18;43;37;34
2020-05-21 15:45:00;26;23;27;15;16;47;37;25
2020-05-21 16:00:00;22;32;16;17;15;51;42;35
2020-05-21 16:15:00;34;34;24;19;19;52;37;36
2020-05-21 16:30:00;38;42;28;17;20;57;30;28
2020-05-21 16:45:00;46;35;34;28;19;64;39;32
2020-05-21 17:00:00;33;37;18;26;17;42;42;33
2020-05-21 17:15:00;36;30;28;22;15;55;37;34
2020-05-21 17:30:00;33;32;26;33;17;56;53;33
2020-05-21 17:45:00;28;44;28;29;19;61;46;37
2020-05-21 18:00:00;20;35;23;36;29;72;38;33
2020-05-21 18:15:00;40;34;27;20;14;62;51;32
2020-05-21 18:30:00;31;41;27;23;10;51;32;31
2020-05-21 18:45:00;29;38;26;15;17;48;53;34
2020-05-21 19:00:00;29;22;24;15;10;43;43;44
2020-05-21 19:15:00;25;16;12;18;8;42;47;41
2020-05-21 19:30:00;26;39;27;19;15;47;48;38
2020-05-21 19:45:00;25;23;19;12;9;40;43;33
2020-05-21 20:00:00;16;25;17;16;14;45;46;33
2020-05-21 20:15:00;37;29;16;13;13;43;36;32
2020-05-21 20:30:00;20;30;17;14;6;38;34;29
2020-05-21 20:45:00;18;18;15;13;13;38;38;27
2020-05-21 21:00:00;18;22;14;9;6;32;27;17
2020-05-21 21:15:00;13;16;13;15;13;38;23;29
2020-05-21 21:30:00;18;19;11;21;12;37;27;24
2020-05-21 21:45:00;12;17;9;6;6;23;25;11
2020-05-21 22:00:00;11;24;12;6;3;15;24;15
2020-05-21 22:15:00;13;5;9;6;6;13;22;17
2020-05-21 22:30:00;10;17;9;13;6;25;15;12
2020-05-21 22:45:00;14;16;5;5;2;14;11;6
2020-05-21 23:00:00;10;17;7;8;5;13;23;10
2020-05-21 23:15:00;7;9;5;3;1;14;15;12
2020-05-21 23:30:00;9;10;4;2;1;8;14;6
2020-05-21 23:45:00;7;9;6;5;7;10;16;10
