DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-02-28 00:00:00;1;1;1;7;1;0;0;1;2;0;1;1;0;1;0;0;0;0;0;0
2020-02-28 00:15:00;0;2;2;7;4;0;0;0;1;2;1;1;2;1;0;0;0;0;0;0
2020-02-28 00:30:00;0;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-28 00:45:00;0;5;0;4;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-02-28 01:00:00;0;3;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-28 01:15:00;0;8;1;3;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-28 01:30:00;0;3;0;3;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0
2020-02-28 01:45:00;0;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-28 02:00:00;0;4;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-28 02:15:00;1;3;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-28 02:30:00;0;1;0;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-02-28 02:45:00;0;6;0;6;3;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
2020-02-28 03:00:00;0;2;1;3;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-02-28 03:15:00;0;3;0;2;3;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-02-28 03:30:00;1;5;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-28 03:45:00;1;7;1;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-28 04:00:00;0;8;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-28 04:15:00;0;8;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-28 04:30:00;0;9;2;10;2;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0
2020-02-28 04:45:00;1;15;2;8;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-02-28 05:00:00;1;33;1;11;8;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
2020-02-28 05:15:00;2;46;6;21;12;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-02-28 05:30:00;8;40;9;20;11;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0
2020-02-28 05:45:00;10;55;11;38;16;1;0;1;2;3;2;0;2;2;0;0;0;0;0;0
2020-02-28 06:00:00;9;56;6;35;18;1;1;0;0;2;1;0;2;1;0;0;0;0;0;0
