DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-06-05 00:00:00;10;11;0;0;0;0;0
2020-06-05 00:15:00;11;6;0;0;0;0;0
2020-06-05 00:30:00;15;8;0;0;0;0;0
2020-06-05 00:45:00;7;4;0;0;0;0;0
2020-06-05 01:00:00;8;9;0;0;0;0;0
2020-06-05 01:15:00;7;6;0;0;0;0;0
2020-06-05 01:30:00;6;8;0;0;0;0;0
2020-06-05 01:45:00;9;10;0;0;0;0;0
2020-06-05 02:00:00;2;8;0;0;0;0;0
2020-06-05 02:15:00;8;9;0;0;0;0;0
2020-06-05 02:30:00;14;9;0;0;0;0;0
2020-06-05 02:45:00;5;7;0;0;0;0;0
2020-06-05 03:00:00;3;4;0;0;0;0;0
2020-06-05 03:15:00;4;7;0;0;0;0;0
2020-06-05 03:30:00;9;5;1;1;0;0;0
2020-06-05 03:45:00;6;5;0;0;0;0;0
2020-06-05 04:00:00;7;6;0;0;0;0;0
2020-06-05 04:15:00;5;9;0;0;0;0;0
2020-06-05 04:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 04:45:00;16;16;0;0;0;0;0
2020-06-05 05:00:00;27;23;1;1;0;0;0
2020-06-05 05:15:00;48;27;1;1;0;0;0
2020-06-05 05:30:00;92;57;1;1;0;0;0
2020-06-05 05:45:00;90;51;1;1;0;0;0
2020-06-05 06:00:00;56;58;1;1;0;0;0
2020-06-05 06:15:00;77;93;3;3;0;0;0
2020-06-05 06:30:00;137;109;3;3;1;0;0
2020-06-05 06:45:00;146;93;5;5;1;0;0
2020-06-05 07:00:00;158;127;7;7;2;0;0
2020-06-05 07:15:00;160;138;7;7;1;0;0
2020-06-05 07:30:00;152;131;12;12;23;0;0
2020-06-05 07:45:00;150;142;10;10;8;0;0
2020-06-05 08:00:00;141;108;10;10;1;0;0
2020-06-05 08:15:00;120;112;9;9;8;0;0
2020-06-05 08:30:00;131;129;15;15;13;0;0
2020-06-05 08:45:00;186;140;10;10;0;0;0
2020-06-05 09:00:00;164;133;8;8;0;0;0
2020-06-05 09:15:00;178;133;9;9;4;0;0
2020-06-05 09:30:00;179;159;5;5;4;0;0
2020-06-05 09:45:00;182;158;7;7;10;0;0
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;185;164;8;8;1;0;0
2020-06-05 10:30:00;206;155;8;8;1;0;0
2020-06-05 10:45:00;195;158;10;10;6;0;0
2020-06-05 11:00:00;178;171;7;7;1;0;0
2020-06-05 11:15:00;187;173;6;6;7;0;0
2020-06-05 11:45:00;211;183;6;6;2;0;0
2020-06-05 12:00:00;215;168;8;8;13;0;0
2020-06-05 12:15:00;210;229;10;10;2;0;0
2020-06-05 12:30:00;201;177;6;6;8;0;0
2020-06-05 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 13:00:00;216;169;13;13;26;0;0
2020-06-05 13:15:00;212;206;10;10;5;0;0
2020-06-05 13:30:00;226;189;10;10;53;0;0
2020-06-05 13:45:00;232;184;4;4;1;0;0
2020-06-05 14:00:00;183;164;16;16;20;0;0
2020-06-05 14:15:00;143;118;16;16;0;0;0
2020-06-05 14:30:00;128;142;7;7;2;0;0
2020-06-05 14:45:00;107;134;17;17;15;0;0
