DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-11-13 00:00:00;7;8;0;7;4;4;2;1;1;0;0;0;0;0
2019-11-13 00:15:00;9;14;0;13;13;2;3;4;0;0;2;0;0;0
2019-11-13 00:30:00;8;10;0;5;9;5;0;1;0;1;0;0;0;0
2019-11-13 00:45:00;3;10;0;6;4;2;1;1;1;0;0;0;0;0
2019-11-13 01:00:00;9;8;0;7;10;1;2;3;1;0;0;0;0;0
2019-11-13 01:15:00;3;4;0;4;5;1;0;1;0;0;0;0;0;0
2019-11-13 01:30:00;3;3;0;0;7;1;0;0;0;0;0;0;0;0
2019-11-13 01:45:00;0;2;0;3;9;1;0;1;0;0;0;0;0;0
2019-11-13 02:00:00;3;3;0;3;6;0;0;0;0;0;0;0;0;0
2019-11-13 02:15:00;3;4;0;2;3;1;0;0;0;0;0;0;0;0
2019-11-13 02:30:00;2;4;0;2;6;0;2;1;0;0;0;0;0;0
2019-11-13 02:45:00;4;6;0;1;4;0;1;0;0;0;0;0;0;0
2019-11-13 03:00:00;4;4;0;3;6;2;0;1;0;0;0;0;0;0
2019-11-13 03:15:00;2;5;0;1;6;0;0;0;0;0;0;0;0;0
2019-11-13 03:30:00;6;5;0;2;3;0;0;0;0;0;0;0;0;0
2019-11-13 03:45:00;4;5;0;4;10;0;0;0;0;0;0;0;0;0
2019-11-13 04:00:00;8;8;0;4;10;0;0;0;1;0;0;0;0;0
2019-11-13 04:15:00;9;8;0;6;11;0;0;1;0;0;0;0;0;0
2019-11-13 04:30:00;11;16;0;8;11;3;0;3;0;0;0;0;0;0
2019-11-13 04:45:00;18;31;0;9;17;3;0;0;0;0;0;0;0;0
2019-11-13 05:00:00;55;65;0;20;41;5;1;0;1;0;0;0;0;0
2019-11-13 05:15:00;119;141;0;26;51;7;5;3;0;1;0;0;0;0
2019-11-13 05:30:00;127;168;0;36;60;5;2;3;0;1;0;0;0;0
2019-11-13 05:45:00;100;129;0;65;81;17;4;4;1;1;0;0;0;0
2019-11-13 06:00:00;92;114;1;90;117;24;0;6;0;1;1;0;0;0
2019-11-13 06:15:00;131;156;1;87;121;35;7;7;3;0;0;0;0;0
2019-11-13 06:30:00;173;187;0;91;108;45;6;13;2;5;0;0;0;0
2019-11-13 06:45:00;156;165;0;87;91;43;6;22;7;4;0;2;0;0
2019-11-13 07:00:00;180;183;4;85;123;56;9;18;2;6;0;0;0;0
2019-11-13 07:15:00;180;173;0;92;109;95;21;33;7;18;0;5;10;0
2019-11-13 07:30:00;165;184;0;127;80;123;48;48;10;30;2;61;4;0
2019-11-13 07:45:00;157;147;0;114;86;108;70;53;23;35;1;0;8;1
2019-11-13 08:00:00;157;161;0;87;95;101;35;42;9;11;4;0;10;0
2019-11-13 08:15:00;165;174;2;92;100;85;18;32;8;14;1;0;3;1
2019-11-13 08:30:00;159;174;2;109;131;86;25;37;6;10;0;0;2;0
2019-11-13 08:45:00;168;173;2;92;105;69;21;25;11;15;0;0;0;0
2019-11-13 09:00:00;129;160;2;75;87;77;12;27;15;5;0;0;22;0
2019-11-13 09:15:00;116;164;0;69;108;55;14;20;18;10;0;2;0;0
2019-11-13 09:30:00;108;151;0;79;93;77;11;22;8;14;0;0;3;0
2019-11-13 09:45:00;112;158;2;79;109;66;17;24;9;9;0;0;0;0
2019-11-13 10:00:00;93;140;1;74;93;50;15;24;9;5;0;1;0;0
2019-11-13 10:15:00;94;142;1;82;99;53;14;28;14;9;0;0;0;0
2019-11-13 10:30:00;94;158;1;93;104;64;24;31;15;3;0;0;4;0
2019-11-13 10:45:00;83;141;1;85;118;62;21;35;15;2;0;1;0;0
2019-11-13 11:00:00;93;138;2;91;109;66;22;30;14;5;2;4;0;2
2019-11-13 11:15:00;112;144;1;78;92;52;25;37;14;7;14;0;0;1
2019-11-13 11:30:00;100;139;2;109;119;53;18;30;19;4;0;0;3;0
2019-11-13 11:45:00;94;161;1;94;113;51;20;29;16;1;1;12;0;0
2019-11-13 12:00:00;101;133;0;110;111;68;25;45;13;7;3;2;0;1
2019-11-13 12:15:00;110;132;0;102;124;46;20;42;10;2;3;0;0;1
2019-11-13 12:30:00;102;148;1;111;131;55;22;40;16;0;2;0;0;29
2019-11-13 12:45:00;129;175;3;103;127;69;23;35;14;6;1;0;0;0
2019-11-13 13:00:00;131;184;1;115;135;71;32;50;20;6;13;0;1;49
2019-11-13 13:15:00;144;178;1;115;102;86;26;45;19;10;9;9;6;9
2019-11-13 13:30:00;151;183;6;119;109;81;18;35;10;9;3;8;1;0
2019-11-13 13:45:00;137;157;6;112;117;94;30;47;19;4;7;18;0;10
2019-11-13 14:00:00;115;154;9;95;123;75;27;39;17;7;2;3;2;10
2019-11-13 14:15:00;92;132;3;118;116;76;20;26;10;5;9;0;9;8
2019-11-13 14:30:00;103;145;1;136;117;114;16;34;14;4;7;14;6;4
2019-11-13 14:45:00;124;151;3;105;102;130;18;26;22;7;5;0;2;0
2019-11-13 15:00:00;116;162;1;120;121;105;22;36;19;4;4;1;6;0
2019-11-13 15:15:00;116;160;2;127;117;116;8;36;8;8;4;1;2;1
2019-11-13 15:30:00;116;139;1;124;114;112;19;47;11;2;1;4;10;0
