DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-11-06 00:00:00;10;12;9;2;1;12;5;2;3
2019-11-06 00:15:00;8;6;5;0;0;3;6;1;1
2019-11-06 00:30:00;13;13;10;3;0;4;3;1;3
2019-11-06 00:45:00;8;9;8;4;0;7;10;0;2
2019-11-06 01:00:00;5;5;3;2;0;3;6;0;1
2019-11-06 01:15:00;7;4;5;3;0;8;7;0;0
2019-11-06 01:30:00;3;2;4;2;0;6;6;0;0
2019-11-06 01:45:00;6;9;5;4;2;12;7;0;0
2019-11-06 02:00:00;4;4;5;0;0;5;9;0;0
2019-11-06 02:15:00;4;4;6;0;0;6;5;3;3
2019-11-06 02:30:00;3;3;4;1;2;6;6;0;0
2019-11-06 02:45:00;5;5;6;1;0;1;3;0;0
2019-11-06 03:00:00;3;3;3;1;0;5;6;0;0
2019-11-06 03:15:00;4;4;4;3;1;3;2;1;0
2019-11-06 03:30:00;10;7;3;0;0;5;6;0;0
2019-11-06 03:45:00;9;9;3;1;1;2;1;0;0
2019-11-06 04:00:00;9;5;1;0;1;8;3;1;1
2019-11-06 04:15:00;6;3;3;0;0;10;7;0;1
2019-11-06 04:30:00;10;5;7;3;0;18;8;1;1
2019-11-06 04:45:00;21;12;11;3;0;29;14;0;0
2019-11-06 05:00:00;34;16;14;6;1;27;20;0;0
2019-11-06 05:15:00;46;17;24;4;1;39;26;6;8
2019-11-06 05:30:00;45;30;33;9;3;48;36;5;9
2019-11-06 05:45:00;62;29;46;16;3;70;75;6;12
2019-11-06 06:00:00;50;43;49;12;1;74;66;3;8
2019-11-06 06:15:00;88;82;93;12;3;95;97;12;18
2019-11-06 06:30:00;73;84;88;31;7;110;100;16;24
2019-11-06 06:45:00;112;138;102;17;7;113;100;5;15
2019-11-06 07:00:00;138;200;116;19;12;111;94;8;23
2019-11-06 07:15:00;175;221;90;50;11;117;107;14;26
2019-11-06 07:30:00;144;125;104;31;13;100;118;17;32
2019-11-06 07:45:00;106;134;84;51;13;99;101;18;27
2019-11-06 08:00:00;104;99;79;25;11;85;106;13;17
2019-11-06 08:15:00;118;130;124;30;10;103;105;8;16
2019-11-06 08:30:00;92;123;86;62;11;107;105;14;24
2019-11-06 08:45:00;94;94;89;19;8;117;114;9;16
2019-11-06 09:00:00;114;128;94;25;9;89;87;9;18
2019-11-06 09:15:00;100;85;76;17;11;94;74;9;11
2019-11-06 09:30:00;103;116;103;30;11;92;73;15;17
2019-11-06 09:45:00;104;94;85;16;9;97;67;13;19
2019-11-06 10:00:00;101;91;76;22;9;87;60;11;17
2019-11-06 10:15:00;89;100;78;24;10;88;75;12;18
2019-11-06 10:30:00;94;79;94;23;10;102;85;15;23
2019-11-06 10:45:00;102;88;69;21;11;106;79;12;20
2019-11-06 11:00:00;86;91;73;15;14;75;68;16;22
2019-11-06 11:15:00;92;83;101;15;9;108;95;9;17
2019-11-06 11:30:00;79;102;83;23;13;100;106;16;23
2019-11-06 11:45:00;93;130;97;31;12;96;99;12;24
