DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-04-09 00:00:00;2;2;2;0;0;3;0;0;0;0;2;0;2
2020-04-09 00:15:00;2;1;2;1;1;9;3;4;3;2;2;0;3
2020-04-09 00:30:00;4;1;1;2;5;3;2;1;0;0;2;0;1
2020-04-09 00:45:00;4;0;1;1;0;6;0;1;1;2;0;0;1
2020-04-09 01:00:00;1;2;0;3;1;4;0;0;0;1;1;1;0
2020-04-09 01:15:00;1;0;0;0;1;6;1;0;0;1;2;1;0
2020-04-09 01:30:00;3;0;0;0;0;7;1;0;0;0;1;0;0
2020-04-09 01:45:00;2;1;0;0;0;5;1;1;0;2;2;0;0
2020-04-09 02:00:00;0;0;0;0;2;4;3;0;0;0;0;0;0
2020-04-09 02:15:00;3;1;0;0;1;7;6;1;0;2;2;0;0
2020-04-09 02:30:00;4;0;0;0;0;9;5;0;0;1;1;0;0
2020-04-09 02:45:00;4;1;2;0;1;6;4;1;1;0;1;0;2
2020-04-09 03:00:00;4;1;0;1;1;7;4;0;0;1;2;0;0
2020-04-09 03:15:00;4;0;1;2;2;7;5;0;0;0;2;0;1
2020-04-09 03:30:00;6;3;1;1;4;7;5;2;1;1;5;1;1
2020-04-09 03:45:00;3;1;1;0;2;4;4;0;0;2;4;0;1
2020-04-09 04:00:00;7;0;0;2;4;7;8;1;1;1;3;0;0
2020-04-09 04:15:00;6;3;0;1;7;8;2;2;0;0;3;0;0
2020-04-09 04:30:00;8;3;1;1;5;19;7;3;1;1;3;0;1
2020-04-09 04:45:00;10;2;1;7;5;23;16;4;2;1;1;0;1
2020-04-09 05:00:00;15;2;1;1;10;22;15;3;2;2;3;0;2
2020-04-09 05:15:00;14;0;1;13;12;24;20;4;1;0;0;0;1
2020-04-09 05:30:00;25;15;4;11;14;36;28;14;6;2;2;1;4
2020-04-09 05:45:00;23;8;6;20;14;45;35;16;9;7;4;1;6
2020-04-09 06:00:00;23;11;5;13;18;38;41;19;12;8;5;3;5
2020-04-09 06:15:00;36;29;8;15;25;48;51;22;8;8;3;0;8
2020-04-09 06:30:00;41;30;15;36;41;58;64;37;24;17;6;3;15
2020-04-09 06:45:00;42;18;8;56;35;90;86;47;42;25;14;5;8
2020-04-09 07:00:00;49;35;17;35;30;66;63;37;28;35;23;6;15
2020-04-09 07:15:00;47;35;10;33;34;88;89;39;23;25;18;6;11
2020-04-09 07:30:00;39;31;12;28;32;64;60;39;33;39;29;10;11
2020-04-09 07:45:00;52;48;22;38;37;82;78;47;31;36;26;7;21
2020-04-09 08:00:00;50;20;10;36;27;70;59;37;25;31;29;7;10
2020-04-09 08:15:00;53;31;16;49;34;68;64;36;28;29;33;14;14
2020-04-09 08:30:00;53;36;13;45;26;80;70;36;22;41;45;13;13
2020-04-09 08:45:00;52;33;8;54;33;71;74;33;24;30;41;13;8
2020-04-09 09:00:00;52;42;19;28;30;76;62;35;15;33;32;15;18
2020-04-09 09:15:00;64;30;15;45;22;73;87;42;23;46;55;18;11
2020-04-09 09:30:00;54;44;21;42;34;69;76;48;31;55;41;7;19
