DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-01-09 00:00:00;2;0;1;0;0;0
2020-01-09 00:15:00;6;0;2;0;0;0
2020-01-09 00:30:00;6;0;4;0;0;0
2020-01-09 00:45:00;1;0;1;0;0;0
2020-01-09 01:00:00;1;0;4;0;0;0
2020-01-09 01:15:00;3;0;1;0;0;0
2020-01-09 01:30:00;1;0;1;0;0;0
2020-01-09 01:45:00;0;0;0;0;0;0
2020-01-09 02:00:00;3;0;0;1;0;0
2020-01-09 02:15:00;2;0;0;0;0;0
2020-01-09 02:30:00;0;0;1;0;0;0
2020-01-09 02:45:00;2;0;1;0;0;0
2020-01-09 03:00:00;2;0;2;0;0;0
2020-01-09 03:15:00;2;0;4;0;0;0
2020-01-09 03:30:00;0;0;4;1;0;0
2020-01-09 03:45:00;0;0;1;1;0;0
2020-01-09 04:00:00;2;0;4;0;0;0
2020-01-09 04:15:00;2;0;4;0;0;0
2020-01-09 04:30:00;3;0;7;0;0;0
2020-01-09 04:45:00;5;2;8;0;0;0
2020-01-09 05:00:00;15;11;35;0;1;0
2020-01-09 05:15:00;29;9;77;4;9;0
2020-01-09 05:30:00;56;18;119;4;9;13
2020-01-09 05:45:00;89;19;94;25;7;5
2020-01-09 06:00:00;60;9;70;6;8;2
2020-01-09 06:15:00;59;24;111;3;9;1
2020-01-09 06:30:00;93;20;163;9;15;2
2020-01-09 06:45:00;71;17;156;3;15;5
2020-01-09 07:00:00;87;11;142;0;9;5
2020-01-09 07:15:00;86;12;151;3;2;7
2020-01-09 07:30:00;107;10;137;0;3;3
2020-01-09 07:45:00;95;8;128;0;15;12
2020-01-09 08:00:00;105;9;129;1;2;2
2020-01-09 08:15:00;91;2;122;0;0;3
2020-01-09 08:30:00;70;6;87;1;0;2
2020-01-09 08:45:00;73;6;72;3;1;8
2020-01-09 09:00:00;59;3;65;2;4;0
2020-01-09 09:15:00;42;2;60;1;1;0
2020-01-09 09:30:00;43;2;63;2;2;0
2020-01-09 09:45:00;55;1;71;6;0;1
2020-01-09 10:00:00;49;1;55;4;2;4
2020-01-09 10:15:00;61;3;44;1;0;2
2020-01-09 10:30:00;51;4;44;3;0;2
2020-01-09 10:45:00;48;3;40;2;3;0
2020-01-09 11:00:00;41;4;43;4;1;1
2020-01-09 11:15:00;54;0;51;6;3;0
2020-01-09 11:30:00;69;2;63;5;5;1
2020-01-09 11:45:00;79;0;46;4;3;4
2020-01-09 12:00:00;67;0;39;8;6;4
2020-01-09 12:15:00;51;0;57;8;4;1
2020-01-09 12:30:00;78;2;62;3;2;11
2020-01-09 12:45:00;63;2;59;3;1;3
2020-01-09 13:00:00;96;3;68;6;0;1
2020-01-09 13:15:00;83;5;63;5;15;1
2020-01-09 13:30:00;69;9;76;4;11;8
2020-01-09 13:45:00;78;13;74;15;14;13
2020-01-09 14:00:00;101;13;69;24;21;3
2020-01-09 14:15:00;93;4;81;40;10;3
2020-01-09 14:30:00;108;1;61;23;7;13
2020-01-09 14:45:00;79;3;71;25;10;6
2020-01-09 15:00:00;123;1;73;43;11;9
2020-01-09 15:15:00;153;1;89;35;25;5
2020-01-09 15:30:00;135;1;81;20;11;8
2020-01-09 15:45:00;109;0;73;13;4;6
2020-01-09 16:00:00;144;3;73;20;7;6
2020-01-09 16:15:00;118;2;64;28;3;4
2020-01-09 16:30:00;129;3;82;21;6;3
2020-01-09 16:45:00;114;3;101;14;2;1
2020-01-09 17:00:00;118;0;55;11;2;5
2020-01-09 17:15:00;114;3;92;7;4;1
2020-01-09 17:30:00;90;1;78;11;3;1
2020-01-09 17:45:00;70;1;77;9;0;1
2020-01-09 18:00:00;79;1;66;5;0;1
2020-01-09 18:15:00;65;0;64;4;0;0
2020-01-09 18:30:00;58;1;44;4;1;1
2020-01-09 18:45:00;53;1;33;3;0;0
2020-01-09 19:00:00;47;0;37;3;0;3
2020-01-09 19:15:00;41;0;27;0;0;0
2020-01-09 19:30:00;49;1;30;2;0;0
2020-01-09 19:45:00;34;1;25;1;0;0
2020-01-09 20:00:00;32;0;21;6;0;1
2020-01-09 20:15:00;22;0;21;2;0;0
2020-01-09 20:30:00;26;0;9;0;0;0
2020-01-09 20:45:00;29;0;14;0;0;0
2020-01-09 21:00:00;23;3;32;1;4;0
2020-01-09 21:15:00;19;8;31;4;2;0
2020-01-09 21:30:00;30;3;24;9;4;1
2020-01-09 21:45:00;47;2;20;32;8;3
2020-01-09 22:00:00;51;3;10;9;0;0
2020-01-09 22:15:00;21;1;7;8;0;0
2020-01-09 22:30:00;16;0;7;1;0;0
2020-01-09 22:45:00;22;0;5;0;0;0
2020-01-09 23:00:00;14;0;4;0;0;0
2020-01-09 23:15:00;4;0;3;0;0;0
2020-01-09 23:30:00;6;0;4;0;0;0
2020-01-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
