DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-05-14 00:00:00;5;6;5;0;0;0;0;0
2020-05-14 00:15:00;5;10;7;0;0;0;0;0
2020-05-14 00:30:00;5;6;9;0;0;0;0;0
2020-05-14 00:45:00;5;7;5;0;0;0;0;0
2020-05-14 01:00:00;8;10;2;0;0;0;0;0
2020-05-14 01:15:00;6;6;8;0;0;0;0;0
2020-05-14 01:30:00;3;6;4;0;0;0;0;0
2020-05-14 01:45:00;4;8;3;0;0;0;0;0
2020-05-14 02:00:00;4;7;5;0;0;0;0;0
2020-05-14 02:15:00;2;5;5;0;0;0;0;0
2020-05-14 02:30:00;3;7;9;0;0;0;0;0
2020-05-14 02:45:00;1;4;3;0;0;0;0;0
2020-05-14 03:00:00;5;6;3;0;0;0;0;0
2020-05-14 03:15:00;4;6;4;0;0;0;0;0
2020-05-14 03:30:00;3;4;3;0;0;0;0;0
2020-05-14 03:45:00;3;7;2;0;0;0;0;0
2020-05-14 04:00:00;1;10;1;0;0;0;0;0
2020-05-14 04:15:00;6;11;3;0;0;0;0;0
2020-05-14 04:30:00;4;14;10;0;0;0;0;0
2020-05-14 04:45:00;16;24;10;0;0;0;0;0
2020-05-14 05:00:00;67;65;35;0;0;0;0;0
2020-05-14 05:15:00;47;64;48;0;0;0;0;0
2020-05-14 05:30:00;36;86;62;0;0;0;0;0
2020-05-14 05:45:00;38;77;53;0;0;0;0;0
2020-05-14 06:00:00;45;82;38;0;0;0;0;0
2020-05-14 06:15:00;38;90;43;0;0;0;0;0
2020-05-14 06:30:00;60;138;66;0;0;0;0;2
2020-05-14 06:45:00;49;126;60;0;0;0;0;0
2020-05-14 07:00:00;46;110;56;0;2;26;7;2
2020-05-14 07:15:00;55;115;56;0;1;2;5;4
2020-05-14 07:30:00;61;146;71;0;0;7;13;1
2020-05-14 07:45:00;63;117;81;0;0;4;5;0
2020-05-14 08:00:00;54;104;70;0;10;0;1;6
2020-05-14 08:15:00;55;105;57;0;6;3;2;1
2020-05-14 08:30:00;44;123;58;0;3;0;2;0
2020-05-14 08:45:00;60;104;69;0;3;0;8;2
2020-05-14 09:00:00;59;100;44;0;1;1;4;1
2020-05-14 09:15:00;52;92;47;0;0;2;1;0
2020-05-14 09:30:00;56;119;65;0;10;1;1;6
2020-05-14 09:45:00;65;117;64;0;14;3;5;17
2020-05-14 10:00:00;53;128;50;0;7;0;6;8
2020-05-14 10:15:00;39;148;49;0;1;0;0;1
2020-05-14 10:30:00;56;161;71;0;3;1;11;3
2020-05-14 10:45:00;53;128;71;0;0;3;1;0
2020-05-14 11:00:00;50;147;65;0;4;0;6;2
2020-05-14 11:15:00;66;160;63;0;30;3;0;15
2020-05-14 11:30:00;61;130;77;0;0;9;3;6
2020-05-14 11:45:00;69;148;63;0;5;2;12;2
2020-05-14 12:00:00;71;161;72;0;8;2;0;11
2020-05-14 12:15:00;70;145;64;0;6;9;0;1
2020-05-14 12:30:00;66;141;61;0;3;8;6;0
2020-05-14 12:45:00;73;138;59;0;17;8;38;27
2020-05-14 13:00:00;68;140;56;0;1;0;0;24
2020-05-14 13:15:00;85;165;73;0;12;6;6;21
2020-05-14 13:30:00;115;166;81;0;13;0;7;1
2020-05-14 13:45:00;114;166;108;0;5;1;27;9
2020-05-14 14:00:00;127;161;93;0;4;5;17;1
2020-05-14 14:15:00;101;169;78;0;12;5;5;1
2020-05-14 14:30:00;81;164;52;0;0;7;0;2
2020-05-14 14:45:00;92;202;70;0;9;7;9;16
2020-05-14 15:00:00;94;172;69;0;5;1;5;10
2020-05-14 15:15:00;104;181;72;0;4;2;19;2
2020-05-14 15:30:00;79;197;84;0;3;10;30;1
2020-05-14 15:45:00;104;212;81;0;18;1;14;7
2020-05-14 16:00:00;122;221;87;0;9;4;3;14
2020-05-14 16:15:00;101;212;96;0;8;9;12;14
2020-05-14 16:30:00;96;211;91;0;16;19;17;4
2020-05-14 16:45:00;106;206;87;0;16;7;10;9
2020-05-14 17:00:00;101;211;80;0;15;0;0;4
2020-05-14 17:15:00;71;176;86;0;28;2;3;47
2020-05-14 17:30:00;85;184;76;0;9;1;7;12
2020-05-14 17:45:00;88;173;77;0;15;17;14;7
2020-05-14 18:00:00;92;191;87;0;32;13;5;2
2020-05-14 18:15:00;81;171;66;0;12;7;16;8
2020-05-14 18:30:00;77;144;70;0;15;1;0;19
2020-05-14 18:45:00;54;147;69;0;11;2;22;11
2020-05-14 19:00:00;49;136;54;0;11;0;0;0
2020-05-14 19:15:00;55;122;57;0;10;0;8;2
2020-05-14 19:30:00;45;114;56;0;0;1;0;0
2020-05-14 19:45:00;43;92;63;0;0;0;0;2
2020-05-14 20:00:00;41;111;41;0;2;10;4;1
2020-05-14 20:15:00;39;93;40;0;1;0;2;5
2020-05-14 20:30:00;34;60;37;0;0;0;0;0
2020-05-14 20:45:00;26;57;28;0;0;0;0;0
2020-05-14 21:00:00;84;82;35;0;0;0;0;0
2020-05-14 21:15:00;50;46;51;0;0;0;0;0
2020-05-14 21:30:00;26;40;52;0;0;0;0;0
2020-05-14 21:45:00;26;50;32;0;0;0;0;0
2020-05-14 22:00:00;42;54;28;0;0;0;16;0
2020-05-14 22:15:00;17;49;29;0;0;0;0;0
2020-05-14 22:30:00;24;40;22;0;0;0;0;0
2020-05-14 22:45:00;19;34;13;0;0;0;0;0
2020-05-14 23:00:00;14;30;16;0;0;0;0;0
2020-05-14 23:15:00;8;17;13;0;0;0;0;0
2020-05-14 23:30:00;9;20;9;0;0;0;0;0
2020-05-14 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
