DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-10-23 00:00:00;1;1;1;4;6;2;4;8;6;2;2
2019-10-23 00:15:00;1;1;0;7;11;41;2;4;8;2;2
2019-10-23 00:30:00;1;2;0;5;5;28;3;5;4;0;0
2019-10-23 00:45:00;0;1;0;3;4;72;1;5;2;0;0
2019-10-23 01:00:00;1;2;1;5;5;16;0;5;6;1;0
2019-10-23 01:15:00;0;0;0;6;3;5;0;5;3;0;0
2019-10-23 01:30:00;0;0;0;3;0;45;1;6;3;0;0
2019-10-23 01:45:00;1;0;0;4;2;14;1;2;1;1;1
2019-10-23 02:00:00;0;0;0;1;1;0;2;1;0;0;0
2019-10-23 02:15:00;0;1;0;0;0;43;3;2;0;0;0
2019-10-23 02:30:00;0;0;0;1;0;22;0;1;1;0;0
2019-10-23 02:45:00;1;0;0;7;0;9;1;2;0;0;0
2019-10-23 03:00:00;0;0;0;6;4;18;0;2;1;1;1
2019-10-23 03:15:00;0;1;0;2;2;8;2;0;2;1;1
2019-10-23 03:30:00;1;1;0;1;2;2;2;1;0;0;0
2019-10-23 03:45:00;1;2;0;2;1;4;1;5;4;1;1
2019-10-23 04:00:00;0;2;0;3;4;4;1;2;3;3;3
2019-10-23 04:15:00;0;1;0;6;7;10;2;2;1;1;0
2019-10-23 04:30:00;0;5;0;5;2;20;1;8;8;2;2
2019-10-23 04:45:00;0;2;0;8;9;20;0;8;7;4;4
2019-10-23 05:00:00;1;7;0;15;15;47;2;22;17;2;1
2019-10-23 05:15:00;2;13;1;19;17;73;8;48;39;12;11
2019-10-23 05:30:00;4;15;2;27;25;62;7;56;62;11;11
2019-10-23 05:45:00;2;25;2;64;46;14;6;78;72;26;20
2019-10-23 06:00:00;2;13;5;57;49;14;8;52;46;9;7
2019-10-23 06:15:00;7;32;2;71;34;130;16;81;98;17;14
2019-10-23 06:30:00;9;48;4;64;38;63;23;117;128;18;18
2019-10-23 06:45:00;8;45;5;72;53;21;20;125;139;27;17
2019-10-23 07:00:00;12;42;5;76;48;10;20;164;170;32;22
2019-10-23 07:15:00;14;38;15;74;63;13;46;152;216;30;24
2019-10-23 07:30:00;13;56;8;92;58;7;70;160;181;28;18
2019-10-23 07:45:00;25;56;5;125;102;25;48;157;193;31;21
2019-10-23 08:00:00;14;54;6;114;77;20;43;161;179;34;31
2019-10-23 08:15:00;19;60;9;103;63;17;38;155;177;32;32
2019-10-23 08:30:00;20;48;3;109;53;69;46;130;126;25;18
2019-10-23 08:45:00;16;35;5;104;108;63;37;102;99;26;17
2019-10-23 09:00:00;11;18;8;87;59;72;21;74;75;9;6
2019-10-23 09:15:00;6;17;3;81;46;50;39;84;79;9;9
2019-10-23 09:30:00;8;29;5;82;54;14;39;80;86;14;13
2019-10-23 09:45:00;12;26;4;91;60;14;23;79;70;14;11
2019-10-23 10:00:00;13;33;3;100;58;12;39;75;65;15;9
2019-10-23 10:15:00;8;21;4;101;70;18;30;59;54;13;10
