DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-10-09 00:00:00;1;0;0;9;3;3;3;5;8;1;0
2019-10-09 00:15:00;1;2;0;7;8;16;4;10;2;2;2
2019-10-09 00:30:00;0;3;0;5;4;20;4;6;8;2;2
2019-10-09 00:45:00;0;2;0;2;2;1;0;3;2;0;0
2019-10-09 01:00:00;0;1;0;5;4;3;1;5;6;2;1
2019-10-09 01:15:00;0;0;0;4;1;2;0;3;2;1;1
2019-10-09 01:30:00;1;1;1;1;2;4;1;5;5;0;0
2019-10-09 01:45:00;0;1;0;2;1;1;1;4;3;0;0
2019-10-09 02:00:00;0;0;0;1;0;8;0;1;2;1;1
2019-10-09 02:15:00;0;2;0;3;1;1;3;4;2;0;0
2019-10-09 02:30:00;0;0;0;4;1;0;1;0;0;0;0
2019-10-09 02:45:00;0;0;0;4;2;1;1;4;1;0;0
2019-10-09 03:00:00;0;2;0;5;5;3;0;3;3;1;1
2019-10-09 03:15:00;0;1;0;1;3;0;1;5;3;1;1
2019-10-09 03:30:00;1;2;0;0;1;2;2;0;0;0;0
2019-10-09 03:45:00;1;3;0;1;2;14;2;5;5;3;3
2019-10-09 04:00:00;0;0;0;5;5;42;0;2;3;3;3
2019-10-09 04:15:00;0;2;0;5;1;1;0;4;2;0;0
2019-10-09 04:30:00;1;3;0;5;1;1;1;1;1;1;1
2019-10-09 04:45:00;0;2;0;6;2;24;2;13;13;6;5
2019-10-09 05:00:00;1;7;0;13;13;24;1;22;18;6;7
2019-10-09 05:15:00;4;15;1;21;19;32;3;51;43;19;19
2019-10-09 05:30:00;2;14;2;24;18;7;7;56;59;20;16
2019-10-09 05:45:00;1;17;3;59;57;25;6;80;77;28;24
2019-10-09 06:00:00;5;25;2;54;52;14;5;53;57;10;10
2019-10-09 06:15:00;6;40;5;80;50;15;18;77;83;12;13
2019-10-09 06:30:00;10;45;3;58;47;8;22;109;127;24;24
2019-10-09 06:45:00;10;43;5;62;47;11;14;121;145;29;24
2019-10-09 07:00:00;11;38;1;83;56;17;23;150;141;25;23
