DATUM;1(TAA);2(TAFBA);3(MP3711);4(MP3712);5(MP3713);6(MP3714);7(MP3715);8(MP3716);9(MP3717);10(MP3718);11(MP3719);12(MP3720);13(MP3721);14(MP3722)
2020-11-21 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 05:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 05:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 06:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 06:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 06:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 07:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 07:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 07:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 08:00:00;1;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 08:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 08:30:00;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 08:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 09:00:00;7;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 09:15:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 09:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 09:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 10:00:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 10:15:00;3;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 10:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 10:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 11:00:00;15;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 11:15:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 11:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 11:45:00;146;86;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 12:00:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 12:15:00;14;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 12:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 12:45:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 13:00:00;9;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 13:15:00;38;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 13:30:00;9;9;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 13:45:00;15;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 14:00:00;17;8;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 14:15:00;17;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 14:30:00;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 14:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 15:00:00;17;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 15:15:00;11;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 15:30:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 15:45:00;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 16:00:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 16:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 16:30:00;27;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 16:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 17:00:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 17:15:00;14;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 17:30:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 17:45:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 18:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 18:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 18:30:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 18:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 19:00:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 19:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 19:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 19:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
