DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-01-06 00:00:00;2;3;13;4;5;6;7;3;9;7;0;0;0;0
2020-01-06 00:15:00;4;10;18;5;11;13;4;1;3;6;0;0;0;0
2020-01-06 00:30:00;4;6;21;5;7;9;2;1;2;4;0;0;0;0
2020-01-06 00:45:00;4;3;17;1;11;5;11;1;2;2;0;0;0;0
2020-01-06 01:00:00;9;4;17;2;12;4;7;4;5;6;0;0;0;0
2020-01-06 01:15:00;8;7;17;3;5;6;2;0;4;2;0;0;0;0
2020-01-06 01:30:00;5;4;6;4;12;4;4;0;5;2;0;0;0;0
2020-01-06 01:45:00;7;10;11;5;7;10;8;1;3;2;0;0;0;0
2020-01-06 02:00:00;4;3;13;4;9;5;1;1;6;3;0;0;0;0
2020-01-06 02:15:00;0;2;9;2;7;6;1;1;7;3;0;0;0;0
2020-01-06 02:30:00;1;4;4;0;5;4;1;0;1;2;0;0;0;0
2020-01-06 02:45:00;2;5;4;0;3;1;3;1;1;1;0;0;0;0
2020-01-06 03:00:00;2;2;4;0;4;2;2;0;1;0;0;0;0;0
2020-01-06 03:15:00;1;2;10;2;6;2;2;0;1;3;0;0;0;0
2020-01-06 03:30:00;1;5;2;0;2;2;0;0;0;1;0;0;0;0
2020-01-06 03:45:00;1;2;4;0;3;2;3;1;0;0;0;0;0;0
2020-01-06 04:00:00;4;2;2;0;4;3;3;0;1;2;0;0;0;0
2020-01-06 04:15:00;2;3;2;0;2;2;0;0;2;2;0;0;0;0
2020-01-06 04:30:00;3;0;6;0;3;1;1;1;1;0;0;0;0;0
2020-01-06 04:45:00;4;4;3;0;5;7;2;0;3;2;0;0;0;0
2020-01-06 05:00:00;5;4;8;0;3;5;1;1;5;4;0;0;0;0
2020-01-06 05:15:00;3;0;7;1;4;1;3;2;1;1;0;0;0;0
2020-01-06 05:30:00;5;5;4;1;3;6;6;1;3;4;0;0;0;0
2020-01-06 05:45:00;8;5;15;3;8;4;4;0;2;6;0;0;0;0
2020-01-06 06:00:00;2;3;6;0;5;4;3;2;6;5;0;0;0;0
2020-01-06 06:15:00;5;7;5;0;5;5;8;2;1;4;0;0;0;0
2020-01-06 06:30:00;3;4;15;2;4;9;8;1;3;2;0;0;0;0
2020-01-06 06:45:00;5;3;9;3;8;3;8;2;3;8;0;0;0;0
2020-01-06 07:00:00;4;4;7;0;6;9;4;0;2;4;0;0;0;0
2020-01-06 07:15:00;9;7;5;2;4;9;7;1;3;2;0;0;0;0
2020-01-06 07:30:00;15;5;10;2;9;10;11;2;2;4;0;0;0;0
2020-01-06 07:45:00;10;6;13;0;8;6;7;1;3;7;0;0;0;0
2020-01-06 08:00:00;12;3;13;6;7;8;3;0;9;6;0;0;0;0
2020-01-06 08:15:00;9;5;13;6;8;9;7;0;11;7;0;0;0;0
2020-01-06 08:30:00;29;9;15;5;12;8;8;0;11;6;0;0;0;0
2020-01-06 08:45:00;23;8;19;9;14;2;5;4;12;3;0;0;0;0
2020-01-06 09:00:00;14;11;24;7;10;9;6;0;6;5;0;0;0;0
2020-01-06 09:15:00;22;12;22;13;24;21;20;4;19;8;0;0;0;0
2020-01-06 09:30:00;20;10;34;13;21;24;14;8;15;16;0;0;0;0
2020-01-06 09:45:00;25;17;33;13;39;35;5;1;16;29;0;0;0;0
2020-01-06 10:00:00;25;18;33;15;24;16;22;5;19;19;0;0;0;0
2020-01-06 10:15:00;28;18;39;22;35;20;13;5;27;17;0;0;0;0
2020-01-06 10:30:00;16;20;35;16;22;21;14;2;24;12;0;0;0;0
2020-01-06 10:45:00;38;20;39;19;38;30;25;9;34;29;0;0;0;0
2020-01-06 11:00:00;28;17;45;18;38;25;7;4;24;26;0;0;0;0
2020-01-06 11:15:00;33;20;50;24;36;40;15;6;37;24;0;0;0;0
2020-01-06 11:30:00;36;24;40;23;46;39;26;6;40;34;0;0;0;0
2020-01-06 11:45:00;51;29;61;25;39;34;25;11;51;37;0;0;0;0
2020-01-06 12:00:00;43;22;58;25;36;33;17;9;30;29;0;0;0;0
2020-01-06 12:15:00;37;33;50;24;43;30;8;9;35;36;0;0;0;0
2020-01-06 12:30:00;36;29;52;24;41;27;26;8;41;31;0;0;0;0
2020-01-06 12:45:00;55;35;65;27;46;46;17;6;37;35;0;0;0;0
2020-01-06 13:00:00;49;35;55;25;66;39;20;11;46;32;0;0;0;0
2020-01-06 13:15:00;36;27;57;26;50;39;31;14;54;45;0;0;0;0
2020-01-06 13:30:00;52;36;66;38;62;50;26;7;48;42;0;0;0;0
2020-01-06 13:45:00;65;46;69;38;53;42;24;14;37;45;0;0;0;0
2020-01-06 14:00:00;56;28;61;29;37;37;32;12;50;32;0;0;0;0
2020-01-06 14:15:00;61;31;74;37;66;59;20;8;51;55;0;0;0;0
2020-01-06 14:30:00;46;34;52;28;66;48;29;9;50;48;0;0;0;0
2020-01-06 14:45:00;54;27;83;35;65;58;25;4;46;43;0;0;0;0
2020-01-06 15:00:00;62;30;78;40;52;39;26;12;50;40;0;0;0;0
2020-01-06 15:15:00;47;27;67;35;43;40;21;9;32;31;0;0;0;0
2020-01-06 15:30:00;58;37;63;35;57;45;22;9;37;31;0;0;0;0
2020-01-06 15:45:00;38;26;61;29;54;48;22;11;30;34;0;0;0;0
2020-01-06 16:00:00;55;37;62;31;49;38;22;8;32;32;0;0;0;0
2020-01-06 16:15:00;48;37;63;35;63;46;18;8;29;24;0;0;0;0
2020-01-06 16:30:00;51;47;77;34;65;58;40;15;21;35;0;0;0;0
2020-01-06 16:45:00;55;36;89;42;54;49;21;12;28;35;0;0;0;0
2020-01-06 17:00:00;64;42;70;44;64;40;28;18;28;34;0;0;0;0
2020-01-06 17:15:00;58;39;63;36;71;63;22;8;39;42;0;0;0;0
2020-01-06 17:30:00;55;25;64;36;60;43;19;6;31;33;0;0;0;0
2020-01-06 17:45:00;40;25;67;29;65;48;22;17;30;30;0;0;0;0
2020-01-06 18:00:00;45;26;59;27;65;42;28;5;38;31;0;0;0;0
2020-01-06 18:15:00;36;21;70;36;61;48;25;11;23;41;0;0;0;0
2020-01-06 18:30:00;31;22;67;36;46;43;20;10;33;33;0;0;0;0
2020-01-06 18:45:00;44;26;60;34;59;48;23;9;28;40;0;0;0;0
2020-01-06 19:00:00;42;28;66;35;49;39;33;9;23;24;0;0;0;0
2020-01-06 19:15:00;22;18;48;23;43;32;22;9;21;15;0;0;0;0
2020-01-06 19:30:00;34;19;53;24;54;32;24;7;20;25;0;0;0;0
2020-01-06 19:45:00;32;20;53;23;37;29;15;3;18;20;0;0;0;0
2020-01-06 20:00:00;30;28;57;20;28;25;14;5;21;24;0;0;0;0
2020-01-06 20:15:00;26;18;49;31;38;26;11;7;26;17;0;0;0;0
2020-01-06 20:30:00;30;16;47;20;37;36;14;5;18;24;0;0;0;0
2020-01-06 20:45:00;24;11;38;13;36;22;11;6;15;13;0;0;0;0
2020-01-06 21:00:00;26;14;31;13;37;25;16;4;12;7;0;0;0;0
2020-01-06 21:15:00;26;14;43;21;17;11;19;5;13;11;0;0;0;0
2020-01-06 21:30:00;23;16;45;13;12;16;11;3;12;17;0;0;0;0
2020-01-06 21:45:00;21;11;23;8;23;22;11;4;12;13;0;0;0;0
2020-01-06 22:00:00;13;9;27;9;19;18;6;7;10;15;0;0;0;0
2020-01-06 22:15:00;15;12;34;4;16;16;14;4;6;10;0;0;0;0
2020-01-06 22:30:00;11;8;16;7;19;11;10;2;12;7;0;0;0;0
2020-01-06 22:45:00;10;13;16;3;18;14;13;3;13;9;0;0;0;0
2020-01-06 23:00:00;13;6;14;3;9;8;6;1;9;9;0;0;0;0
2020-01-06 23:15:00;4;6;17;2;13;9;4;1;4;10;0;0;0;0
2020-01-06 23:30:00;7;2;19;3;7;6;1;0;2;6;0;0;0;0
2020-01-06 23:45:00;8;4;9;4;8;5;2;2;2;7;0;0;0;0
