DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-05-07 00:00:00;2;1;1;1;4;1;0
2020-05-07 00:15:00;3;3;2;5;5;2;0
2020-05-07 00:30:00;3;2;1;5;2;1;0
2020-05-07 00:45:00;4;2;2;4;4;2;0
2020-05-07 01:00:00;2;2;2;3;0;1;0
2020-05-07 01:15:00;1;2;1;0;1;1;0
2020-05-07 01:30:00;2;4;3;0;3;1;0
2020-05-07 01:45:00;2;2;1;0;4;3;0
2020-05-07 02:00:00;3;3;2;2;7;7;0
2020-05-07 02:15:00;2;3;3;0;5;4;0
2020-05-07 02:30:00;7;7;4;1;9;2;0
2020-05-07 02:45:00;1;5;6;3;4;2;0
2020-05-07 03:00:00;2;1;1;1;1;0;0
2020-05-07 03:15:00;4;4;4;6;6;4;0
2020-05-07 03:30:00;1;1;0;2;7;6;0
2020-05-07 03:45:00;3;3;2;7;5;1;0
2020-05-07 04:00:00;5;4;3;4;6;1;0
2020-05-07 04:15:00;7;4;4;3;7;3;0
2020-05-07 04:30:00;7;8;7;4;7;6;0
2020-05-07 04:45:00;6;5;4;2;13;5;0
2020-05-07 05:00:00;19;12;5;4;19;11;0
2020-05-07 05:15:00;32;26;15;13;29;13;0
2020-05-07 05:30:00;44;18;11;11;35;21;0
2020-05-07 05:45:00;35;26;22;8;52;25;0
2020-05-07 06:00:00;37;19;17;13;42;18;0
2020-05-07 06:15:00;63;37;29;16;50;27;0
2020-05-07 06:30:00;67;45;43;20;69;31;0
2020-05-07 06:45:00;84;53;47;27;91;41;1
2020-05-07 07:00:00;74;53;48;35;65;19;1
2020-05-07 07:15:00;95;59;57;35;74;42;0
2020-05-07 07:30:00;73;54;46;36;82;25;0
2020-05-07 07:45:00;82;47;46;46;80;44;2
2020-05-07 08:00:00;72;41;37;37;67;22;0
2020-05-07 08:15:00;74;42;34;29;65;43;0
2020-05-07 08:30:00;64;37;32;39;77;31;1
2020-05-07 08:45:00;62;47;41;103;90;45;0
2020-05-07 09:00:00;67;35;30;29;70;47;2
2020-05-07 09:15:00;86;64;56;96;73;40;0
2020-05-07 09:30:00;73;49;41;32;68;45;1
2020-05-07 09:45:00;84;46;41;35;79;48;3
2020-05-07 10:00:00;69;44;37;89;92;42;5
2020-05-07 10:15:00;72;44;40;31;70;64;3
2020-05-07 10:30:00;89;54;51;36;85;49;0
2020-05-07 10:45:00;71;52;49;41;92;47;1
2020-05-07 11:00:00;80;51;39;53;88;58;4
2020-05-07 11:15:00;52;44;39;29;80;61;4
2020-05-07 11:30:00;84;61;40;56;80;48;1
2020-05-07 11:45:00;85;45;43;36;93;60;1
2020-05-07 12:00:00;73;50;42;45;91;59;4
2020-05-07 12:15:00;70;49;44;34;108;51;4
2020-05-07 12:30:00;75;71;55;65;89;46;3
2020-05-07 12:45:00;77;53;42;29;92;52;3
2020-05-07 13:00:00;88;53;50;56;99;56;4
2020-05-07 13:15:00;89;58;48;39;87;48;1
2020-05-07 13:30:00;87;54;45;40;97;61;5
2020-05-07 13:45:00;87;68;58;35;92;54;0
2020-05-07 14:00:00;86;59;55;89;95;77;2
2020-05-07 14:15:00;99;69;59;33;98;61;5
2020-05-07 14:30:00;86;67;64;54;101;65;6
2020-05-07 14:45:00;102;60;56;35;100;60;2
2020-05-07 15:00:00;102;47;43;56;85;44;7
2020-05-07 15:15:00;78;45;44;48;104;63;8
2020-05-07 15:30:00;75;52;51;49;105;52;3
2020-05-07 15:45:00;93;62;52;47;84;53;3
2020-05-07 16:00:00;90;50;50;58;109;63;3
2020-05-07 16:15:00;92;60;53;58;107;71;2
2020-05-07 16:30:00;80;63;61;56;102;63;2
2020-05-07 16:45:00;68;54;50;55;82;45;6
2020-05-07 17:00:00;79;40;44;309;123;49;4
2020-05-07 17:15:00;65;39;37;42;81;48;3
2020-05-07 17:30:00;67;39;39;36;80;40;4
2020-05-07 17:45:00;57;43;37;25;77;35;2
2020-05-07 18:00:00;57;41;31;25;79;42;1
2020-05-07 18:15:00;55;28;20;12;59;22;1
2020-05-07 18:30:00;31;22;15;16;55;33;0
2020-05-07 18:45:00;45;25;22;17;46;18;2
2020-05-07 19:00:00;35;30;21;9;47;15;0
2020-05-07 19:15:00;35;21;16;12;42;12;1
2020-05-07 19:30:00;25;15;12;13;34;12;0
2020-05-07 19:45:00;18;14;9;10;38;13;0
2020-05-07 20:00:00;20;9;7;7;33;15;0
2020-05-07 20:15:00;24;16;14;12;29;12;0
2020-05-07 20:30:00;19;15;8;6;17;6;0
2020-05-07 20:45:00;21;13;6;6;21;8;0
2020-05-07 21:00:00;22;18;10;5;22;11;0
2020-05-07 21:15:00;18;14;11;3;26;7;0
2020-05-07 21:30:00;18;12;6;3;11;5;0
2020-05-07 21:45:00;20;13;11;3;20;6;0
2020-05-07 22:00:00;15;14;11;7;15;10;0
2020-05-07 22:15:00;19;11;7;3;25;6;0
2020-05-07 22:30:00;12;9;4;7;14;6;0
2020-05-07 22:45:00;13;6;2;8;12;4;0
2020-05-07 23:00:00;7;5;2;0;7;2;0
2020-05-07 23:15:00;6;1;0;5;8;4;0
2020-05-07 23:30:00;5;7;4;0;8;2;0
2020-05-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
