DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-09-29 00:00:00;0;0;2;0;0;6;0;0;0;0;0;0;0;0
2020-09-29 00:15:00;0;0;2;0;0;8;0;0;0;0;0;0;0;0
2020-09-29 00:30:00;0;0;4;0;0;7;0;0;0;0;0;0;0;0
2020-09-29 00:45:00;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-09-29 01:00:00;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-09-29 01:15:00;0;0;3;0;0;5;0;0;0;0;0;0;0;0
2020-09-29 01:30:00;0;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-09-29 01:45:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-09-29 02:00:00;0;0;3;0;0;5;0;0;0;0;0;0;0;0
2020-09-29 02:15:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-09-29 02:30:00;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-29 02:45:00;0;0;4;0;0;2;0;0;0;0;0;0;0;0
2020-09-29 03:00:00;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-29 03:15:00;2;0;6;0;0;4;0;0;0;0;0;0;0;0
2020-09-29 03:30:00;0;0;5;0;0;3;0;0;0;0;0;0;0;0
2020-09-29 03:45:00;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-09-29 04:00:00;1;0;7;0;0;4;0;0;0;0;0;0;0;0
2020-09-29 04:15:00;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-09-29 04:30:00;0;0;9;1;1;5;0;0;0;0;0;0;0;0
2020-09-29 04:45:00;0;0;36;0;1;6;0;0;0;0;0;0;0;0
2020-09-29 05:00:00;0;0;63;2;3;9;0;0;0;0;0;0;0;0
2020-09-29 05:15:00;1;0;131;5;6;13;0;0;0;0;0;0;0;0
2020-09-29 05:30:00;0;0;158;2;2;7;0;0;0;0;0;0;0;0
2020-09-29 05:45:00;2;0;145;3;6;62;0;0;0;0;0;0;0;0
2020-09-29 06:00:00;0;0;108;4;5;66;0;0;0;0;0;0;0;0
2020-09-29 06:15:00;0;0;159;4;4;80;0;1;0;0;0;0;1;0
2020-09-29 06:30:00;1;0;263;9;13;59;0;0;0;0;0;0;0;0
2020-09-29 06:45:00;1;0;263;7;11;72;0;1;0;0;0;0;1;0
2020-09-29 07:00:00;3;0;270;16;16;64;0;0;0;0;0;0;0;0
2020-09-29 07:15:00;3;0;269;42;42;92;0;0;0;0;0;0;0;0
2020-09-29 07:30:00;8;0;169;52;53;128;0;1;0;0;1;0;2;0
2020-09-29 07:45:00;6;0;146;51;51;128;0;0;0;0;1;0;2;0
2020-09-29 08:00:00;8;0;184;60;60;126;0;0;0;0;0;0;1;0
2020-09-29 08:15:00;5;0;256;41;42;140;0;1;0;0;1;0;0;0
2020-09-29 08:30:00;4;0;201;15;19;110;0;2;0;0;0;0;0;0
2020-09-29 08:45:00;2;0;165;4;8;90;0;1;0;0;0;0;1;0
2020-09-29 09:00:00;2;0;128;12;13;102;0;0;0;0;0;0;0;0
2020-09-29 09:15:00;2;0;144;14;15;78;0;0;0;0;0;0;1;0
2020-09-29 09:30:00;2;0;139;4;10;99;0;4;0;0;0;0;0;0
2020-09-29 09:45:00;2;0;146;5;6;119;0;3;0;0;0;0;0;0
2020-09-29 10:00:00;2;0;129;8;16;106;0;2;0;0;1;0;0;0
2020-09-29 10:15:00;2;0;140;16;16;114;0;2;0;0;0;0;0;0
2020-09-29 10:30:00;2;0;131;7;14;115;0;1;0;0;0;0;1;0
2020-09-29 10:45:00;3;0;129;7;9;115;0;1;0;0;1;0;2;0
2020-09-29 11:00:00;2;0;111;12;14;123;0;2;0;0;0;0;1;0
2020-09-29 11:15:00;3;0;123;5;13;133;0;2;0;0;0;0;0;0
2020-09-29 11:30:00;2;0;147;9;11;154;0;1;0;0;0;0;1;0
2020-09-29 11:45:00;3;0;110;10;13;143;0;3;0;0;1;0;0;0
