DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-02-09 00:00:00;3;3;2;1;0;0;0;0
2020-02-09 00:15:00;0;3;0;0;0;0;0;0
2020-02-09 00:30:00;1;1;0;0;0;0;0;0
2020-02-09 00:45:00;0;4;3;1;1;0;0;0
2020-02-09 01:00:00;0;0;1;0;0;0;0;0
2020-02-09 01:15:00;0;0;0;0;0;0;0;0
2020-02-09 01:30:00;0;1;2;1;0;0;0;0
2020-02-09 01:45:00;0;4;0;0;1;0;0;0
2020-02-09 02:00:00;0;1;0;2;0;0;0;0
2020-02-09 02:15:00;0;1;1;0;0;0;0;0
2020-02-09 02:30:00;0;0;0;0;0;0;0;0
2020-02-09 02:45:00;0;2;0;0;0;0;0;0
2020-02-09 03:00:00;0;0;0;0;0;0;0;0
2020-02-09 03:15:00;0;1;0;0;0;0;0;0
2020-02-09 03:30:00;0;1;0;0;0;0;0;0
2020-02-09 03:45:00;0;1;0;0;0;0;0;0
2020-02-09 04:00:00;0;0;1;0;0;0;0;0
2020-02-09 04:15:00;1;1;1;1;0;0;0;0
2020-02-09 04:30:00;0;2;1;0;1;0;0;0
2020-02-09 04:45:00;0;0;0;0;0;0;0;0
2020-02-09 05:00:00;0;1;1;0;0;0;0;0
2020-02-09 05:15:00;0;1;1;1;0;0;0;0
2020-02-09 05:30:00;0;1;2;0;0;0;0;0
2020-02-09 05:45:00;0;0;0;0;0;0;0;0
2020-02-09 06:00:00;0;1;0;0;0;0;0;0
2020-02-09 06:15:00;0;1;1;2;0;0;0;0
2020-02-09 06:30:00;0;0;5;2;0;0;0;0
2020-02-09 06:45:00;0;2;15;8;0;0;0;0
2020-02-09 07:00:00;0;1;1;0;0;0;0;0
2020-02-09 07:15:00;1;5;2;1;0;0;0;0
2020-02-09 07:30:00;1;3;0;0;0;0;0;0
2020-02-09 07:45:00;0;4;0;0;0;0;0;0
2020-02-09 08:00:00;0;6;2;1;0;0;0;0
2020-02-09 08:15:00;0;12;1;0;0;0;0;0
2020-02-09 08:30:00;0;1;3;0;0;0;0;0
2020-02-09 08:45:00;2;1;1;1;0;0;0;0
2020-02-09 09:00:00;0;2;0;0;0;0;0;0
2020-02-09 09:15:00;0;4;12;2;0;0;0;0
2020-02-09 09:30:00;0;23;14;5;0;0;0;0
2020-02-09 09:45:00;0;6;5;2;0;0;0;0
2020-02-09 10:00:00;2;7;4;0;3;0;0;0
2020-02-09 10:15:00;0;5;5;1;0;0;0;0
2020-02-09 10:30:00;0;4;1;0;1;0;0;0
2020-02-09 10:45:00;0;3;1;1;2;0;0;0
2020-02-09 11:00:00;1;5;8;3;0;0;0;0
2020-02-09 11:15:00;1;6;3;0;0;0;0;0
2020-02-09 11:30:00;0;5;3;2;0;0;0;0
2020-02-09 11:45:00;0;4;4;1;0;0;0;0
2020-02-09 12:00:00;0;6;7;3;2;0;0;0
2020-02-09 12:15:00;0;7;17;3;1;0;0;0
2020-02-09 12:30:00;1;6;14;4;1;0;0;0
2020-02-09 12:45:00;0;8;14;6;0;0;0;0
2020-02-09 13:00:00;2;25;9;2;0;0;0;0
2020-02-09 13:15:00;1;12;7;1;4;0;0;0
2020-02-09 13:30:00;0;13;13;3;2;0;0;0
2020-02-09 13:45:00;0;7;2;1;0;0;0;0
2020-02-09 14:00:00;0;10;7;3;1;0;0;0
2020-02-09 14:15:00;0;4;6;1;2;0;0;0
2020-02-09 14:30:00;0;11;5;2;1;0;0;0
2020-02-09 14:45:00;3;12;10;3;3;0;0;0
2020-02-09 15:00:00;0;7;5;5;0;0;0;0
2020-02-09 15:15:00;1;11;5;1;1;0;0;0
2020-02-09 15:30:00;0;11;4;2;0;0;0;0
2020-02-09 15:45:00;1;19;4;1;1;0;0;0
2020-02-09 16:00:00;0;17;4;3;0;0;0;0
2020-02-09 16:15:00;0;5;1;2;2;0;0;0
2020-02-09 16:30:00;0;5;7;2;1;0;0;0
2020-02-09 16:45:00;0;17;2;0;1;0;0;0
2020-02-09 17:00:00;0;4;4;1;0;0;0;0
2020-02-09 17:15:00;0;8;6;3;0;0;0;0
2020-02-09 17:30:00;0;7;5;1;0;0;0;0
2020-02-09 17:45:00;0;11;2;2;0;0;0;0
2020-02-09 18:00:00;2;11;8;3;2;0;0;0
2020-02-09 18:15:00;0;7;10;1;1;0;0;0
2020-02-09 18:30:00;0;3;5;2;0;0;0;0
2020-02-09 18:45:00;0;6;1;0;0;0;0;0
2020-02-09 19:00:00;0;3;4;4;0;0;0;0
2020-02-09 19:15:00;1;12;4;1;0;0;0;0
2020-02-09 19:30:00;0;5;3;2;0;0;0;0
2020-02-09 19:45:00;0;5;3;1;0;0;0;0
2020-02-09 20:00:00;0;2;2;1;0;0;0;0
2020-02-09 20:15:00;0;3;4;1;1;0;0;0
2020-02-09 20:30:00;0;2;4;1;0;0;0;0
2020-02-09 20:45:00;0;2;2;0;0;0;0;0
2020-02-09 21:00:00;0;4;6;0;0;0;0;0
2020-02-09 21:15:00;0;0;2;0;0;0;0;0
2020-02-09 21:30:00;1;3;6;2;0;0;0;0
2020-02-09 21:45:00;0;3;2;3;0;0;0;0
2020-02-09 22:00:00;0;10;4;1;1;0;0;0
2020-02-09 22:15:00;1;1;1;1;0;0;0;0
2020-02-09 22:30:00;0;2;2;1;1;0;0;0
2020-02-09 22:45:00;0;3;0;0;0;0;0;0
2020-02-09 23:00:00;0;0;2;1;0;0;0;0
2020-02-09 23:15:00;0;1;1;0;0;0;0;0
2020-02-09 23:30:00;0;1;1;0;0;0;0;0
2020-02-09 23:45:00;0;1;0;0;0;0;0;0
