DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-03-10 00:00:00;0;5;2;3;0;0;0
2020-03-10 00:15:00;0;4;1;7;9;2;2
2020-03-10 00:30:00;0;8;0;5;4;0;0
2020-03-10 00:45:00;0;8;5;1;1;1;1
2020-03-10 01:00:00;0;4;3;5;4;0;0
2020-03-10 01:15:00;0;2;1;3;3;0;0
2020-03-10 01:30:00;0;3;1;6;2;0;0
2020-03-10 01:45:00;0;3;1;5;6;0;0
2020-03-10 02:00:00;0;6;1;4;1;0;0
2020-03-10 02:15:00;0;1;1;1;0;0;0
2020-03-10 02:30:00;0;0;1;3;0;0;0
2020-03-10 02:45:00;0;4;2;7;3;0;0
2020-03-10 03:00:00;0;3;2;7;2;0;0
2020-03-10 03:15:00;0;2;1;7;1;0;0
2020-03-10 03:30:00;0;3;1;3;2;0;0
2020-03-10 03:45:00;0;5;4;7;3;0;0
2020-03-10 04:00:00;0;7;2;5;1;0;0
2020-03-10 04:15:00;0;6;3;13;3;0;0
2020-03-10 04:30:00;0;15;4;12;2;0;0
2020-03-10 04:45:00;0;25;13;14;8;0;0
2020-03-10 05:00:00;0;47;34;24;24;0;0
2020-03-10 05:15:00;3;79;75;40;30;0;0
2020-03-10 05:30:00;2;68;67;38;32;1;1
2020-03-10 05:45:00;5;67;70;52;45;2;2
2020-03-10 06:00:00;4;72;75;72;73;5;5
2020-03-10 06:15:00;3;94;117;62;70;4;4
2020-03-10 06:30:00;6;116;148;76;80;7;7
2020-03-10 06:45:00;12;112;138;63;78;3;3
2020-03-10 07:00:00;6;145;192;75;67;5;5
2020-03-10 07:15:00;38;156;191;80;86;6;6
2020-03-10 07:30:00;31;191;163;78;94;5;5
2020-03-10 07:45:00;23;170;163;103;110;5;5
2020-03-10 08:00:00;4;126;135;97;91;6;5
2020-03-10 08:15:00;4;113;102;99;96;3;4
2020-03-10 08:30:00;7;111;117;80;94;5;5
2020-03-10 08:45:00;14;103;101;112;108;2;2
2020-03-10 09:00:00;37;105;115;91;88;4;4
2020-03-10 09:15:00;6;98;105;87;94;2;2
2020-03-10 09:30:00;6;100;101;87;95;5;5
2020-03-10 09:45:00;7;102;113;98;87;3;3
2020-03-10 10:00:00;1;106;105;106;104;3;3
2020-03-10 10:15:00;10;100;114;102;108;4;4
2020-03-10 10:30:00;4;107;83;100;93;4;4
2020-03-10 10:45:00;0;86;89;124;92;3;3
2020-03-10 11:00:00;13;90;109;97;104;4;4
2020-03-10 11:15:00;0;91;87;115;126;3;2
2020-03-10 11:30:00;2;106;107;99;117;6;7
2020-03-10 11:45:00;1;105;97;109;121;2;2
2020-03-10 12:00:00;6;88;85;87;104;4;4
2020-03-10 12:15:00;12;92;93;101;107;3;3
2020-03-10 12:30:00;6;78;96;119;107;4;4
2020-03-10 12:45:00;16;111;96;104;114;4;4
2020-03-10 13:00:00;9;122;104;103;112;2;2
2020-03-10 13:15:00;75;125;114;104;125;9;9
2020-03-10 13:30:00;25;134;119;113;117;6;6
2020-03-10 13:45:00;18;89;106;121;119;2;2
2020-03-10 14:00:00;7;76;71;72;78;2;2
2020-03-10 14:15:00;5;115;107;116;146;4;3
2020-03-10 14:30:00;4;104;99;142;154;5;6
2020-03-10 14:45:00;14;115;128;132;162;2;2
2020-03-10 15:00:00;5;102;68;124;162;4;4
2020-03-10 15:15:00;18;117;110;128;137;3;3
2020-03-10 15:30:00;19;112;99;141;150;4;4
2020-03-10 15:45:00;18;123;115;155;186;5;5
2020-03-10 16:00:00;25;114;116;143;183;2;2
2020-03-10 16:15:00;10;110;102;160;193;4;4
2020-03-10 16:30:00;9;119;103;162;183;3;3
2020-03-10 16:45:00;31;111;98;162;183;7;7
2020-03-10 17:00:00;20;117;115;145;185;4;4
2020-03-10 17:15:00;14;110;96;162;174;2;2
2020-03-10 17:30:00;10;110;114;141;168;4;4
2020-03-10 17:45:00;29;118;106;145;181;5;5
2020-03-10 18:00:00;11;113;100;122;160;4;3
2020-03-10 18:15:00;15;108;107;145;138;3;4
2020-03-10 18:30:00;11;95;81;117;121;5;5
2020-03-10 18:45:00;4;90;89;99;103;2;2
2020-03-10 19:00:00;12;92;87;86;90;4;4
2020-03-10 19:15:00;0;103;81;80;85;4;4
2020-03-10 19:30:00;4;71;66;76;62;4;4
2020-03-10 19:45:00;29;69;68;76;66;2;2
2020-03-10 20:00:00;3;69;61;77;74;3;3
2020-03-10 20:15:00;0;60;38;70;74;2;2
2020-03-10 20:30:00;1;43;35;58;47;2;2
2020-03-10 20:45:00;0;50;52;62;56;2;2
2020-03-10 21:00:00;3;61;80;67;60;3;3
2020-03-10 21:15:00;1;41;56;61;36;1;1
2020-03-10 21:30:00;0;39;38;61;52;1;1
2020-03-10 21:45:00;3;19;21;74;68;0;0
2020-03-10 22:00:00;0;27;24;89;74;2;2
2020-03-10 22:15:00;0;25;20;74;64;1;1
2020-03-10 22:30:00;4;19;14;63;46;2;2
2020-03-10 22:45:00;0;15;20;58;41;1;1
2020-03-10 23:00:00;0;15;12;21;15;2;2
2020-03-10 23:15:00;0;23;8;23;15;2;2
2020-03-10 23:30:00;0;14;10;21;10;1;1
