DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-03-03 00:00:00;0;3;3;8;4;0;0
2020-03-03 00:15:00;0;8;5;9;3;3;3
2020-03-03 00:30:00;0;9;10;9;5;0;0
2020-03-03 00:45:00;0;6;5;4;1;1;1
2020-03-03 01:00:00;0;2;5;7;1;0;0
2020-03-03 01:15:00;0;0;3;8;2;0;0
2020-03-03 01:30:00;0;5;1;7;2;0;0
2020-03-03 01:45:00;0;3;1;5;3;0;0
2020-03-03 02:00:00;0;4;4;5;3;0;0
2020-03-03 02:15:00;0;2;2;4;3;0;0
2020-03-03 02:30:00;0;1;1;2;1;0;0
2020-03-03 02:45:00;0;5;1;4;1;0;0
2020-03-03 03:00:00;0;1;0;6;8;0;0
2020-03-03 03:15:00;0;4;0;10;0;0;0
2020-03-03 03:30:00;0;5;3;8;1;0;0
2020-03-03 03:45:00;0;4;4;7;0;0;0
2020-03-03 04:00:00;0;10;3;6;7;0;0
2020-03-03 04:15:00;0;5;8;15;4;0;0
2020-03-03 04:30:00;0;22;9;14;6;0;0
2020-03-03 04:45:00;0;36;7;13;6;0;0
2020-03-03 05:00:00;0;54;54;26;18;0;0
2020-03-03 05:15:00;7;85;78;28;20;0;0
2020-03-03 05:30:00;0;69;45;43;39;1;1
2020-03-03 05:45:00;2;47;68;56;59;2;2
2020-03-03 06:00:00;4;57;73;58;68;5;5
2020-03-03 06:15:00;7;87;76;81;85;4;3
2020-03-03 06:30:00;3;111;116;55;76;7;8
2020-03-03 06:45:00;17;115;82;64;71;4;4
2020-03-03 07:00:00;3;153;170;57;61;4;4
2020-03-03 07:15:00;21;163;176;83;81;7;7
2020-03-03 07:30:00;16;129;165;99;100;3;3
2020-03-03 07:45:00;39;175;171;103;140;6;6
2020-03-03 08:00:00;22;148;161;91;100;6;6
2020-03-03 08:15:00;17;121;125;102;105;4;4
2020-03-03 08:30:00;8;123;135;110;106;4;4
2020-03-03 08:45:00;12;105;99;96;106;3;3
2020-03-03 09:00:00;6;97;106;74;87;4;3
2020-03-03 09:15:00;7;97;93;77;81;2;3
2020-03-03 09:30:00;15;95;129;91;105;5;5
2020-03-03 09:45:00;14;119;102;88;99;3;3
2020-03-03 10:00:00;7;97;86;81;136;1;1
2020-03-03 10:15:00;6;74;98;64;141;5;5
2020-03-03 10:30:00;26;100;95;124;111;4;4
2020-03-03 10:45:00;9;105;97;118;119;3;3
2020-03-03 11:00:00;1;104;119;119;123;2;2
2020-03-03 11:15:00;15;99;90;114;98;5;5
2020-03-03 11:30:00;13;102;93;124;110;5;5
2020-03-03 11:45:00;13;84;104;113;104;3;3
2020-03-03 12:00:00;2;68;104;102;115;4;4
2020-03-03 12:15:00;53;37;157;98;128;2;2
2020-03-03 12:30:00;32;61;110;120;109;6;5
2020-03-03 12:45:00;5;100;108;123;135;3;4
2020-03-03 13:00:00;9;129;100;120;118;2;2
2020-03-03 13:15:00;25;104;113;113;117;9;9
2020-03-03 13:30:00;16;119;116;108;106;4;4
2020-03-03 13:45:00;14;127;102;114;111;4;4
2020-03-03 14:00:00;5;114;111;117;116;4;4
2020-03-03 14:15:00;29;100;103;115;136;3;2
2020-03-03 14:30:00;6;112;101;123;140;5;6
2020-03-03 14:45:00;12;97;90;146;164;2;2
2020-03-03 15:00:00;13;90;82;121;137;3;3
2020-03-03 15:15:00;22;88;91;141;164;4;4
2020-03-03 15:30:00;70;89;90;130;157;4;4
2020-03-03 15:45:00;11;111;107;149;187;4;4
2020-03-03 16:00:00;9;122;103;145;205;3;3
2020-03-03 16:15:00;14;112;104;150;174;4;4
2020-03-03 16:30:00;25;119;101;159;176;5;5
2020-03-03 16:45:00;23;119;113;166;181;4;4
2020-03-03 17:00:00;18;134;135;151;166;4;4
2020-03-03 17:15:00;7;123;106;159;185;3;3
2020-03-03 17:30:00;17;111;113;160;170;4;4
2020-03-03 17:45:00;8;98;102;146;174;5;5
2020-03-03 18:00:00;14;116;116;134;136;4;4
2020-03-03 18:15:00;11;101;100;140;148;3;2
2020-03-03 18:30:00;3;94;89;120;120;4;5
2020-03-03 18:45:00;11;99;91;115;128;4;4
2020-03-03 19:00:00;37;101;102;97;101;3;3
2020-03-03 19:15:00;15;77;78;105;83;4;4
2020-03-03 19:30:00;2;73;84;66;54;3;3
2020-03-03 19:45:00;4;55;62;76;80;3;3
2020-03-03 20:00:00;6;52;57;71;68;3;3
2020-03-03 20:15:00;6;49;48;93;62;2;2
2020-03-03 20:30:00;0;51;53;69;59;3;3
2020-03-03 20:45:00;0;43;56;63;50;1;1
2020-03-03 21:00:00;10;65;75;52;46;3;3
2020-03-03 21:15:00;0;42;49;74;62;1;1
2020-03-03 21:30:00;1;38;42;57;39;1;1
2020-03-03 21:45:00;2;26;23;57;57;1;1
2020-03-03 22:00:00;3;30;0;68;66;2;2
2020-03-03 22:15:00;0;27;13;75;52;2;2
2020-03-03 22:30:00;0;21;19;45;40;2;2
2020-03-03 22:45:00;0;25;17;49;38;1;1
2020-03-03 23:00:00;2;18;11;24;16;2;2
2020-03-03 23:15:00;0;19;16;25;10;1;1
2020-03-03 23:30:00;1;12;15;16;11;1;1
