DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-09-28 00:00:00;8;2;12;0;0;0;0;0;0
2020-09-28 00:15:00;14;9;13;0;0;0;0;0;0
2020-09-28 00:30:00;7;7;16;1;1;0;0;0;0
2020-09-28 00:45:00;2;1;9;0;0;0;0;0;0
2020-09-28 01:00:00;8;4;6;0;1;0;0;0;0
2020-09-28 01:15:00;3;1;5;0;0;0;0;0;0
2020-09-28 01:30:00;7;4;5;1;1;0;0;0;0
2020-09-28 01:45:00;3;1;4;0;0;0;0;0;0
2020-09-28 02:00:00;7;4;7;0;0;0;0;0;0
2020-09-28 02:15:00;1;0;3;0;0;0;0;0;0
2020-09-28 02:30:00;6;3;6;0;0;0;0;0;0
2020-09-28 02:45:00;0;1;4;0;0;0;0;0;0
2020-09-28 03:00:00;5;1;5;1;1;0;0;0;0
2020-09-28 03:15:00;1;1;6;0;0;0;0;0;0
2020-09-28 03:30:00;5;2;5;0;0;0;0;0;0
2020-09-28 03:45:00;5;1;5;0;0;0;0;0;0
2020-09-28 04:00:00;10;6;17;0;0;0;0;0;0
2020-09-28 04:15:00;14;7;15;0;0;0;0;0;0
2020-09-28 04:30:00;15;4;23;0;0;0;0;0;0
2020-09-28 04:45:00;21;7;37;0;0;0;0;0;0
2020-09-28 05:00:00;36;10;94;0;0;0;0;0;0
2020-09-28 05:15:00;57;20;115;2;2;0;0;0;0
2020-09-28 05:30:00;66;9;106;1;1;0;0;0;0
2020-09-28 05:45:00;58;20;114;0;0;0;0;0;0
2020-09-28 06:00:00;60;25;118;1;1;0;0;0;0
2020-09-28 06:15:00;71;30;149;1;1;0;0;0;0
2020-09-28 06:30:00;117;38;165;1;2;0;0;0;0
2020-09-28 06:45:00;85;35;179;1;1;1;0;0;0
2020-09-28 07:00:00;85;35;222;1;1;0;0;0;0
2020-09-28 07:15:00;100;61;233;6;6;0;0;0;0
2020-09-28 07:30:00;128;68;234;4;4;2;0;0;0
2020-09-28 07:45:00;114;77;255;0;0;1;0;0;0
2020-09-28 08:00:00;96;52;204;1;1;0;0;0;0
2020-09-28 08:15:00;89;58;182;1;1;0;0;0;0
2020-09-28 08:30:00;101;58;203;1;1;2;0;0;0
2020-09-28 08:45:00;133;66;194;1;1;0;0;0;0
2020-09-28 09:00:00;102;49;173;1;1;2;0;0;0
2020-09-28 09:15:00;120;55;190;1;1;1;0;0;0
2020-09-28 09:30:00;95;52;226;1;1;0;0;0;0
2020-09-28 09:45:00;130;63;210;1;2;0;0;0;0
2020-09-28 10:00:00;126;63;199;1;1;1;0;0;0
2020-09-28 10:15:00;138;67;176;2;2;0;0;0;0
2020-09-28 10:30:00;138;74;189;4;2;3;0;0;0
2020-09-28 10:45:00;142;75;189;2;2;0;0;0;0
2020-09-28 11:00:00;114;70;181;2;2;3;0;0;0
2020-09-28 11:15:00;136;63;182;2;2;0;0;0;0
2020-09-28 11:30:00;126;70;181;1;1;2;0;0;0
2020-09-28 11:45:00;168;69;186;1;1;0;0;0;0
2020-09-28 12:00:00;127;62;189;1;1;2;0;0;0
2020-09-28 12:15:00;131;66;188;1;1;0;0;0;0
2020-09-28 12:30:00;137;66;224;0;0;2;0;0;0
2020-09-28 12:45:00;147;81;193;2;2;0;0;0;0
2020-09-28 13:00:00;169;94;199;2;2;0;0;0;0
2020-09-28 13:15:00;170;78;239;1;2;3;0;0;0
2020-09-28 13:30:00;167;63;218;4;3;0;0;0;0
2020-09-28 13:45:00;136;61;193;3;2;3;0;0;0
2020-09-28 14:00:00;157;62;200;1;1;0;0;0;0
2020-09-28 14:15:00;145;66;223;1;1;2;0;0;0
2020-09-28 14:30:00;180;86;217;3;2;0;0;0;0
2020-09-28 14:45:00;162;74;213;1;1;4;0;0;0
2020-09-28 15:00:00;156;62;198;1;1;3;0;0;0
2020-09-28 15:15:00;177;66;218;2;2;0;0;0;0
2020-09-28 15:30:00;160;84;230;3;3;0;0;0;0
2020-09-28 15:45:00;142;72;235;2;2;1;0;0;0
2020-09-28 16:00:00;177;90;226;1;1;2;0;0;0
2020-09-28 16:15:00;187;88;223;2;2;2;0;0;0
2020-09-28 16:30:00;168;83;225;1;1;2;0;0;0
2020-09-28 16:45:00;187;90;228;1;1;0;0;0;0
2020-09-28 17:00:00;162;78;204;1;2;1;0;0;0
