DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-09-08 00:00:00;2;4;0;0;0;0;0;0
2020-09-08 00:15:00;5;0;0;1;0;0;0;0
2020-09-08 00:30:00;4;3;0;0;0;0;0;0
2020-09-08 00:45:00;3;2;0;2;0;0;0;0
2020-09-08 01:00:00;2;2;0;0;0;0;0;0
2020-09-08 01:15:00;1;6;0;0;0;0;0;0
2020-09-08 01:30:00;2;2;0;0;0;0;0;0
2020-09-08 01:45:00;0;5;0;1;0;0;0;0
2020-09-08 02:00:00;1;0;0;0;0;0;0;0
2020-09-08 02:15:00;1;0;0;0;0;0;0;0
2020-09-08 02:30:00;0;1;2;3;0;0;0;0
2020-09-08 02:45:00;3;0;0;0;0;0;0;0
2020-09-08 03:00:00;0;0;1;1;0;0;0;0
2020-09-08 03:15:00;2;1;2;1;0;0;0;0
2020-09-08 03:30:00;2;3;0;0;0;0;0;0
2020-09-08 03:45:00;1;0;2;0;0;0;0;0
2020-09-08 04:00:00;1;3;0;0;0;0;0;0
2020-09-08 04:15:00;1;3;1;0;0;0;0;0
2020-09-08 04:30:00;5;1;2;0;0;0;0;0
2020-09-08 04:45:00;8;5;0;2;0;0;0;0
2020-09-08 05:00:00;9;6;1;2;0;0;0;0
2020-09-08 05:15:00;18;7;1;0;0;0;0;0
2020-09-08 05:30:00;15;22;3;0;0;0;0;0
2020-09-08 05:45:00;29;29;0;0;0;0;0;0
2020-09-08 06:00:00;27;33;5;2;0;0;0;0
2020-09-08 06:15:00;25;35;3;3;0;0;0;0
2020-09-08 06:30:00;54;30;3;2;0;0;0;0
2020-09-08 06:45:00;48;49;3;1;0;0;0;0
2020-09-08 07:00:00;43;41;0;0;0;0;0;0
2020-09-08 07:15:00;54;76;3;3;0;0;0;0
2020-09-08 07:30:00;68;82;5;1;0;0;1;0
2020-09-08 07:45:00;72;37;4;1;0;0;0;0
2020-09-08 08:00:00;97;67;8;6;0;0;5;0
2020-09-08 08:15:00;64;43;3;1;0;0;1;0
2020-09-08 08:30:00;50;44;3;1;0;0;1;0
2020-09-08 08:45:00;44;45;4;4;0;0;0;0
2020-09-08 09:00:00;58;45;5;4;0;0;0;0
2020-09-08 09:15:00;42;47;5;4;0;0;1;0
2020-09-08 09:30:00;56;49;0;0;0;0;0;0
2020-09-08 09:45:00;51;36;2;4;0;0;0;0
2020-09-08 10:00:00;58;37;5;4;0;0;0;0
2020-09-08 10:15:00;38;34;1;0;0;0;0;0
2020-09-08 10:30:00;46;44;0;0;0;0;1;0
2020-09-08 10:45:00;41;46;1;1;0;0;0;0
2020-09-08 11:00:00;60;54;1;3;0;0;0;0
2020-09-08 11:15:00;61;44;4;5;0;0;1;1
2020-09-08 11:30:00;55;41;0;0;0;0;0;0
2020-09-08 11:45:00;48;53;3;1;0;0;3;0
2020-09-08 12:00:00;55;35;3;3;0;0;1;0
2020-09-08 12:15:00;60;55;2;2;0;0;8;1
2020-09-08 12:30:00;49;43;3;0;0;0;0;0
2020-09-08 12:45:00;66;51;3;1;0;0;3;4
2020-09-08 13:00:00;68;44;3;8;0;0;1;0
2020-09-08 13:15:00;79;40;1;0;0;0;2;0
2020-09-08 13:30:00;63;36;1;1;0;0;1;0
2020-09-08 13:45:00;71;51;3;1;0;0;0;0
2020-09-08 14:00:00;49;37;4;3;0;0;0;0
2020-09-08 14:15:00;69;65;7;3;0;0;2;1
2020-09-08 14:30:00;46;48;2;2;0;0;2;1
2020-09-08 14:45:00;41;45;1;2;0;0;0;0
2020-09-08 15:00:00;74;71;1;1;0;0;1;1
2020-09-08 15:15:00;65;51;2;2;0;0;0;0
2020-09-08 15:30:00;70;72;7;6;0;0;5;0
2020-09-08 15:45:00;75;55;5;0;0;0;8;3
2020-09-08 16:00:00;85;30;2;3;0;0;10;16
2020-09-08 16:15:00;73;43;6;2;0;0;6;0
2020-09-08 16:30:00;94;84;3;2;0;0;18;0
2020-09-08 16:45:00;73;43;2;3;0;0;0;0
2020-09-08 17:00:00;47;50;2;2;0;0;0;0
2020-09-08 17:15:00;58;48;2;5;0;0;0;0
2020-09-08 17:30:00;63;44;3;4;0;0;0;0
2020-09-08 17:45:00;51;51;1;0;0;0;0;0
2020-09-08 18:00:00;48;31;1;2;0;0;0;0
2020-09-08 18:15:00;59;52;4;4;0;0;2;1
2020-09-08 18:30:00;47;45;2;0;0;0;0;0
2020-09-08 18:45:00;51;36;5;2;0;0;0;0
2020-09-08 19:00:00;44;34;2;1;0;0;0;0
2020-09-08 19:15:00;47;35;2;0;0;0;0;0
2020-09-08 19:30:00;43;39;1;1;0;0;2;0
2020-09-08 19:45:00;25;38;0;0;0;0;0;0
2020-09-08 20:00:00;35;30;1;0;0;0;0;0
2020-09-08 20:15:00;27;28;1;1;0;0;0;0
2020-09-08 20:30:00;24;19;0;2;0;0;0;0
2020-09-08 20:45:00;31;34;1;2;0;0;1;1
2020-09-08 21:00:00;17;16;2;4;0;0;0;0
2020-09-08 21:15:00;23;12;3;4;0;0;0;0
2020-09-08 21:30:00;22;12;1;1;0;0;0;0
2020-09-08 21:45:00;11;20;0;0;0;0;0;0
2020-09-08 22:00:00;14;15;3;4;0;0;0;0
2020-09-08 22:15:00;11;18;1;0;0;0;0;0
2020-09-08 22:30:00;10;9;0;1;0;0;0;0
2020-09-08 22:45:00;12;6;1;1;0;0;0;0
2020-09-08 23:00:00;11;6;1;1;0;0;0;0
2020-09-08 23:15:00;4;5;2;1;0;0;0;0
2020-09-08 23:30:00;5;2;0;1;0;0;0;0
