DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-11-26 00:00:00;3;0;0;0;1;0;1;0;0;0;5
2019-11-26 00:15:00;2;0;0;0;0;0;0;0;0;0;1
2019-11-26 00:30:00;6;2;0;0;0;0;0;0;0;0;5
2019-11-26 00:45:00;2;0;0;0;0;0;0;0;0;0;1
2019-11-26 01:00:00;4;0;0;0;0;0;0;0;0;0;5
2019-11-26 01:15:00;2;0;0;0;0;0;0;0;0;0;4
2019-11-26 01:30:00;6;2;0;0;0;0;0;0;0;0;2
2019-11-26 01:45:00;3;0;0;0;0;0;0;0;0;0;1
2019-11-26 02:00:00;4;0;0;0;1;0;1;0;0;0;3
2019-11-26 02:15:00;0;0;0;0;0;0;0;0;0;0;3
2019-11-26 02:30:00;4;1;0;0;0;0;0;0;0;0;5
2019-11-26 02:45:00;4;2;0;0;0;0;0;0;0;0;4
2019-11-26 03:00:00;3;1;0;0;0;0;0;0;0;0;2
2019-11-26 03:15:00;1;0;0;0;0;0;0;0;0;0;5
2019-11-26 03:30:00;3;1;0;0;0;0;0;0;0;0;2
2019-11-26 03:45:00;7;2;0;0;1;0;1;0;0;3;1
2019-11-26 04:00:00;3;4;0;0;0;0;0;0;0;0;8
2019-11-26 04:15:00;5;1;1;1;0;0;0;0;0;1;6
2019-11-26 04:30:00;10;2;1;1;2;1;2;0;0;1;13
2019-11-26 04:45:00;17;1;8;8;0;2;0;0;1;2;17
2019-11-26 05:00:00;61;2;8;8;1;0;1;0;1;3;40
2019-11-26 05:15:00;108;6;30;30;0;5;0;1;1;13;88
2019-11-26 05:30:00;115;14;63;63;3;2;4;1;1;58;69
2019-11-26 05:45:00;110;8;69;71;11;8;10;6;14;89;71
2019-11-26 06:00:00;83;3;50;46;14;10;15;7;11;60;78
2019-11-26 06:15:00;57;3;56;59;6;0;6;0;6;49;51
2019-11-26 06:30:00;93;7;65;61;9;5;9;3;7;47;52
2019-11-26 06:45:00;77;10;48;40;4;6;4;1;6;36;52
2019-11-26 07:00:00;86;8;39;37;7;4;7;1;6;35;62
2019-11-26 07:15:00;55;6;16;14;11;4;12;5;8;30;36
2019-11-26 07:30:00;69;5;16;19;6;4;6;4;8;25;53
2019-11-26 07:45:00;55;10;12;12;8;1;8;1;7;33;58
2019-11-26 08:00:00;56;5;19;20;12;5;14;4;6;39;58
2019-11-26 08:15:00;72;2;17;17;12;3;12;3;9;21;38
2019-11-26 08:30:00;84;14;12;13;7;4;8;4;10;16;39
2019-11-26 08:45:00;86;3;21;20;9;5;9;5;4;9;43
2019-11-26 11:45:00;25;4;3;3;9;3;11;3;6;2;20
2019-11-26 12:00:00;59;7;12;12;22;11;22;11;22;6;54
2019-11-26 12:15:00;43;0;9;8;15;3;16;3;9;5;52
2019-11-26 12:30:00;47;6;18;17;20;7;20;7;14;9;57
2019-11-26 12:45:00;60;4;7;6;19;10;19;8;9;4;47
2019-11-26 13:00:00;66;4;9;9;16;11;17;10;5;5;47
2019-11-26 13:15:00;91;7;6;6;16;13;18;13;12;9;72
2019-11-26 13:30:00;88;5;19;18;16;8;16;8;9;9;95
2019-11-26 13:45:00;105;8;17;16;30;17;29;17;27;13;83
2019-11-26 14:00:00;109;11;7;6;34;27;34;25;38;11;74
2019-11-26 14:15:00;137;25;2;3;30;36;36;35;36;4;100
2019-11-26 14:30:00;86;17;5;5;27;25;32;24;26;10;69
2019-11-26 14:45:00;80;6;9;10;55;46;54;46;59;12;55
2019-11-26 15:00:00;73;24;17;15;54;47;55;48;44;9;57
2019-11-26 15:15:00;92;18;6;7;71;49;74;49;54;11;63
2019-11-26 15:30:00;78;10;10;9;70;63;69;62;49;15;50
2019-11-26 15:45:00;81;7;2;2;61;49;62;47;42;8;54
2019-11-26 16:00:00;69;11;7;7;49;45;51;58;46;13;70
2019-11-26 16:15:00;85;14;8;8;66;48;66;46;52;7;70
2019-11-26 16:30:00;80;8;4;3;66;49;67;49;32;6;60
2019-11-26 16:45:00;67;13;5;5;55;47;54;47;24;7;62
2019-11-26 17:00:00;70;13;2;2;51;43;57;42;25;7;56
2019-11-26 17:15:00;79;10;5;5;50;38;50;37;21;7;67
2019-11-26 17:30:00;76;14;4;4;53;32;52;31;18;7;53
2019-11-26 17:45:00;65;11;7;8;32;25;34;24;23;5;52
2019-11-26 18:00:00;56;9;4;3;38;25;38;26;19;2;41
2019-11-26 18:15:00;51;5;1;0;35;21;37;22;15;1;49
2019-11-26 18:30:00;47;7;2;2;25;11;26;11;13;0;51
2019-11-26 18:45:00;34;3;0;0;16;11;20;10;7;3;35
2019-11-26 19:00:00;48;3;0;0;22;4;22;3;7;0;34
2019-11-26 19:15:00;47;3;2;2;13;4;13;3;11;0;40
2019-11-26 19:30:00;16;1;4;4;9;3;9;3;2;0;33
2019-11-26 19:45:00;31;1;0;0;13;5;14;4;10;0;39
2019-11-26 20:00:00;25;3;1;1;9;1;9;1;1;0;33
2019-11-26 20:15:00;19;3;0;0;7;0;8;0;2;0;46
2019-11-26 20:30:00;20;3;3;3;5;1;5;0;3;1;32
2019-11-26 20:45:00;37;0;2;2;1;1;2;1;2;4;46
2019-11-26 21:00:00;74;5;5;6;3;1;3;0;1;1;63
2019-11-26 21:15:00;75;4;5;6;0;0;0;0;5;4;76
2019-11-26 21:30:00;83;7;1;1;3;3;3;2;2;3;38
2019-11-26 21:45:00;125;8;4;4;11;7;12;6;5;3;66
2019-11-26 22:00:00;75;10;1;1;6;2;6;2;6;0;74
2019-11-26 22:15:00;9;0;1;0;2;0;3;0;3;0;44
2019-11-26 22:30:00;13;1;0;1;6;1;6;1;3;0;19
2019-11-26 22:45:00;7;1;0;0;2;0;2;0;1;0;11
2019-11-26 23:00:00;7;3;1;1;0;0;0;0;0;0;11
2019-11-26 23:15:00;9;1;0;0;1;1;2;1;1;0;6
2019-11-26 23:30:00;9;2;0;0;0;0;0;0;0;0;5
