DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-11-05 00:00:00;0;0;0;0;0;0;0;0;0;0;1
2019-11-05 00:15:00;0;0;0;0;0;0;0;0;0;0;0
2019-11-05 00:30:00;2;1;0;0;0;0;0;0;0;0;0
2019-11-05 00:45:00;0;0;0;0;0;0;0;0;0;0;0
2019-11-05 01:00:00;0;0;0;0;0;0;0;0;0;0;1
2019-11-05 01:15:00;1;1;0;0;0;0;0;0;0;0;0
2019-11-05 01:30:00;1;1;0;0;0;0;0;0;0;0;0
2019-11-05 01:45:00;0;0;0;0;0;0;0;0;0;0;1
2019-11-05 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2019-11-05 02:15:00;1;0;0;0;0;0;0;0;0;0;0
2019-11-05 02:30:00;2;1;0;0;0;0;0;0;0;0;2
2019-11-05 02:45:00;0;0;0;0;0;0;0;0;0;0;1
2019-11-05 03:00:00;2;0;0;0;0;0;0;0;0;0;0
2019-11-05 03:15:00;0;0;1;1;0;0;0;0;0;0;2
2019-11-05 03:30:00;1;1;1;1;0;1;0;0;0;1;1
2019-11-05 03:45:00;0;0;0;0;0;0;0;0;0;0;2
2019-11-05 04:00:00;0;0;1;1;0;0;0;0;0;0;1
2019-11-05 04:15:00;1;0;1;1;0;1;0;0;0;1;3
2019-11-05 04:30:00;2;0;4;4;1;0;1;0;0;1;3
2019-11-05 04:45:00;1;0;8;8;0;1;0;0;3;2;10
2019-11-05 05:00:00;4;0;11;13;1;3;1;1;2;10;41
2019-11-05 05:15:00;7;0;43;41;1;2;2;0;4;13;53
2019-11-05 05:30:00;12;3;69;68;0;9;0;0;2;65;51
2019-11-05 05:45:00;21;2;96;94;3;12;3;1;7;71;45
2019-11-05 06:00:00;8;3;88;86;7;8;8;4;9;57;31
2019-11-05 06:15:00;5;0;72;75;3;4;4;0;4;50;34
2019-11-05 06:30:00;8;0;80;79;2;4;2;2;12;39;37
2019-11-05 06:45:00;11;1;59;56;2;6;4;1;8;31;35
2019-11-05 07:00:00;14;2;68;67;1;0;4;1;11;31;49
2019-11-05 07:15:00;16;0;37;37;3;0;4;0;6;24;47
2019-11-05 07:30:00;15;0;42;41;3;3;5;1;15;25;46
2019-11-05 07:45:00;22;0;26;27;4;1;8;0;9;17;40
2019-11-05 08:00:00;21;0;19;19;3;3;4;2;13;30;45
2019-11-05 08:15:00;24;5;25;24;7;2;8;1;9;15;47
2019-11-05 08:30:00;19;2;17;17;3;2;4;1;11;14;28
2019-11-05 08:45:00;27;3;15;15;3;1;4;1;12;7;22
2019-11-05 09:00:00;22;3;15;15;7;1;7;1;12;5;14
2019-11-05 09:15:00;20;1;12;12;7;2;7;2;7;6;20
2019-11-05 09:30:00;18;2;8;7;7;1;6;1;7;7;14
2019-11-05 09:45:00;24;2;8;5;5;0;5;0;8;7;20
2019-11-05 10:00:00;21;0;8;9;14;3;14;3;16;5;13
2019-11-05 10:15:00;20;1;10;11;8;2;11;2;9;4;12
2019-11-05 10:30:00;16;0;14;14;5;3;5;3;14;4;11
2019-11-05 10:45:00;14;0;4;4;5;1;5;1;10;4;9
2019-11-05 11:00:00;21;0;4;4;8;4;11;5;9;2;17
2019-11-05 11:15:00;26;1;7;8;9;1;12;1;4;2;11
2019-11-05 11:30:00;21;2;6;5;11;1;10;1;5;3;9
2019-11-05 11:45:00;12;3;7;7;15;0;19;0;9;7;7
2019-11-05 12:00:00;22;0;13;13;27;6;25;7;15;4;10
2019-11-05 12:15:00;15;3;8;7;16;10;18;11;9;9;22
2019-11-05 12:30:00;23;0;10;9;20;7;23;6;12;5;21
2019-11-05 12:45:00;27;2;8;9;15;7;15;7;12;4;18
2019-11-05 13:00:00;16;1;6;5;23;7;27;7;19;5;32
2019-11-05 13:15:00;23;0;6;6;20;9;22;9;14;6;44
2019-11-05 13:30:00;33;5;19;19;23;5;24;4;21;3;45
2019-11-05 13:45:00;27;4;7;7;29;23;30;21;29;14;48
2019-11-05 14:00:00;89;9;9;9;39;37;41;38;44;11;38
2019-11-05 14:15:00;86;9;9;10;35;30;35;31;28;9;29
2019-11-05 14:30:00;54;6;4;4;45;45;46;45;46;7;27
2019-11-05 14:45:00;42;4;11;11;48;43;46;43;50;3;17
2019-11-05 15:00:00;59;9;10;10;71;63;73;63;66;6;25
2019-11-05 15:15:00;47;7;8;8;73;62;74;62;63;11;34
2019-11-05 15:30:00;55;4;13;13;70;71;74;72;66;3;27
2019-11-05 15:45:00;43;2;5;6;64;51;63;50;47;9;36
2019-11-05 16:00:00;48;5;5;5;65;49;64;51;46;9;41
2019-11-05 16:15:00;57;2;4;4;63;56;64;54;35;11;35
2019-11-05 16:30:00;45;3;1;1;58;47;60;46;33;6;28
2019-11-05 16:45:00;48;10;8;8;69;38;71;38;36;3;31
2019-11-05 17:00:00;50;3;1;1;56;48;57;49;37;6;27
2019-11-05 17:15:00;48;3;3;3;73;54;73;53;27;6;29
2019-11-05 17:30:00;48;6;5;5;51;40;48;38;30;7;26
2019-11-05 17:45:00;38;3;4;4;59;36;57;38;22;3;32
2019-11-05 18:00:00;38;0;2;2;33;18;35;18;14;2;27
2019-11-05 18:15:00;34;1;3;3;36;15;34;15;13;1;27
2019-11-05 18:30:00;33;1;1;1;31;16;30;15;17;2;20
2019-11-05 18:45:00;17;3;0;0;23;10;25;10;15;1;16
2019-11-05 19:00:00;22;2;1;1;18;2;19;2;8;1;16
2019-11-05 19:15:00;17;0;0;0;14;0;14;0;1;0;16
2019-11-05 19:30:00;20;0;1;1;12;1;13;1;7;2;15
2019-11-05 19:45:00;10;0;0;0;8;1;8;1;0;0;17
2019-11-05 20:00:00;9;0;0;0;5;1;5;1;2;0;19
2019-11-05 20:15:00;4;1;1;1;5;0;6;0;4;0;13
2019-11-05 20:30:00;6;0;4;4;5;2;5;0;1;1;16
2019-11-05 20:45:00;6;1;1;1;3;0;3;1;3;2;16
2019-11-05 21:00:00;9;0;1;1;0;0;0;0;1;1;36
2019-11-05 21:15:00;13;0;4;3;2;2;3;1;0;3;49
