DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-11-06 00:00:00;1;1;1;0;0;4;5;0;0;0;0;0
2019-11-06 00:15:00;0;3;4;0;3;3;6;0;0;0;0;0
2019-11-06 00:30:00;1;4;4;1;3;0;5;0;0;0;0;0
2019-11-06 00:45:00;0;0;0;0;3;0;0;0;0;0;0;0
2019-11-06 01:00:00;1;2;2;0;0;0;2;0;0;0;0;0
2019-11-06 01:15:00;1;2;2;0;0;0;1;0;0;0;0;0
2019-11-06 01:30:00;1;2;2;0;0;2;5;0;0;0;0;0
2019-11-06 01:45:00;2;3;2;2;3;1;5;0;1;0;0;0
2019-11-06 02:00:00;1;0;1;0;1;1;1;0;0;0;0;0
2019-11-06 02:15:00;0;2;2;0;0;0;1;0;0;0;0;0
2019-11-06 02:30:00;0;0;1;1;1;1;3;0;0;0;0;0
2019-11-06 02:45:00;1;0;0;0;0;1;1;0;0;0;0;0
2019-11-06 03:00:00;0;0;0;1;0;0;1;0;0;0;0;0
2019-11-06 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-06 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-06 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-06 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-06 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-06 04:30:00;1;1;2;0;0;0;3;0;0;1;0;0
2019-11-06 04:45:00;3;2;3;0;1;2;5;0;0;0;0;0
2019-11-06 05:00:00;0;4;5;1;1;0;13;0;0;1;0;0
2019-11-06 05:15:00;4;5;6;0;0;3;20;0;0;0;0;0
2019-11-06 05:30:00;8;10;15;3;0;6;38;0;0;1;254;0
2019-11-06 05:45:00;26;24;36;1;1;5;18;0;0;0;0;0
2019-11-06 06:00:00;22;25;30;1;3;3;23;0;1;1;0;0
2019-11-06 06:15:00;13;9;16;2;0;0;21;0;2;3;0;0
2019-11-06 06:30:00;14;5;12;1;0;5;18;1;3;2;0;0
2019-11-06 06:45:00;14;16;25;1;1;9;33;0;2;7;0;0
2019-11-06 07:00:00;22;17;27;1;0;11;52;0;0;6;0;0
2019-11-06 07:15:00;35;27;39;0;1;20;56;0;1;3;0;0
2019-11-06 07:30:00;39;29;52;0;1;14;53;0;1;3;0;1
2019-11-06 07:45:00;41;31;50;1;4;21;64;0;4;6;0;0
2019-11-06 08:00:00;34;31;48;1;4;12;40;0;11;5;0;1
2019-11-06 08:15:00;44;44;51;1;2;14;51;1;9;0;0;1
2019-11-06 08:30:00;35;45;52;5;6;12;43;0;5;0;0;2
2019-11-06 08:45:00;44;49;65;6;10;11;35;0;7;1;0;0
2019-11-06 09:00:00;41;73;80;3;16;12;37;0;9;2;0;1
2019-11-06 09:15:00;65;61;76;2;12;12;41;0;11;2;0;1
2019-11-06 09:30:00;47;54;64;7;8;17;38;1;11;1;0;0
2019-11-06 09:45:00;68;77;78;12;19;20;45;5;26;0;0;1
2019-11-06 10:00:00;58;54;91;10;17;20;49;3;17;0;0;1
2019-11-06 10:15:00;53;68;84;10;15;23;62;6;19;0;0;2
2019-11-06 10:30:00;78;53;65;14;15;28;54;4;21;1;0;1
2019-11-06 10:45:00;64;67;74;18;25;23;58;3;17;0;0;0
2019-11-06 11:00:00;62;61;88;10;19;34;76;5;22;1;0;2
2019-11-06 11:15:00;57;68;89;21;16;37;82;7;21;1;0;6
2019-11-06 11:30:00;58;71;75;16;15;40;86;0;18;3;0;0
2019-11-06 11:45:00;58;66;76;15;22;39;86;5;24;0;0;4
2019-11-06 12:00:00;62;68;119;21;19;34;77;4;21;1;0;1
2019-11-06 12:15:00;49;58;64;24;29;41;104;5;25;0;0;0
2019-11-06 12:30:00;40;58;65;35;20;33;94;5;18;2;0;10
2019-11-06 12:45:00;43;50;92;27;19;48;93;5;15;0;0;0
2019-11-06 13:00:00;49;56;70;28;21;37;96;3;15;0;0;0
2019-11-06 13:15:00;42;53;64;25;19;33;92;3;17;1;0;2
2019-11-06 13:30:00;39;53;66;22;17;29;81;7;12;1;0;0
2019-11-06 13:45:00;50;64;78;14;17;28;76;6;19;0;0;9
2019-11-06 14:00:00;56;63;67;10;12;30;61;2;11;1;0;0
2019-11-06 14:15:00;72;91;94;17;19;28;78;6;14;4;0;1
2019-11-06 14:30:00;72;64;74;17;23;28;67;5;24;2;0;6
2019-11-06 14:45:00;71;70;84;8;24;35;78;2;19;3;0;0
2019-11-06 15:00:00;66;70;110;13;25;29;70;1;18;1;0;1
2019-11-06 15:15:00;89;87;96;18;25;26;69;3;20;3;0;0
2019-11-06 15:30:00;85;77;115;22;23;21;60;7;17;4;0;4
2019-11-06 15:45:00;69;76;87;21;18;29;62;8;23;3;0;1
2019-11-06 16:00:00;72;90;98;23;29;29;79;4;12;2;0;5
2019-11-06 16:15:00;97;115;131;19;17;42;80;3;24;1;0;3
2019-11-06 16:30:00;98;100;108;21;18;37;98;4;22;2;0;0
2019-11-06 16:45:00;60;77;83;27;24;37;80;9;27;4;0;9
2019-11-06 17:00:00;71;92;105;27;23;32;71;4;19;2;0;5
2019-11-06 17:15:00;86;100;117;25;24;50;99;4;21;1;0;6
2019-11-06 17:30:00;86;91;98;25;24;33;76;6;31;1;0;3
2019-11-06 17:45:00;83;95;130;23;14;30;80;6;26;6;0;3
2019-11-06 18:00:00;41;65;67;28;27;28;65;3;20;3;0;0
2019-11-06 18:15:00;64;74;82;33;27;34;66;3;27;2;0;0
2019-11-06 18:30:00;53;65;84;23;19;34;84;4;24;0;0;1
2019-11-06 18:45:00;42;65;73;25;15;29;73;4;21;0;0;3
2019-11-06 19:00:00;37;51;58;26;24;28;67;1;16;0;0;5
2019-11-06 19:15:00;30;55;70;23;21;28;63;2;11;2;0;1
2019-11-06 19:30:00;23;35;46;21;13;21;81;2;9;0;0;2
2019-11-06 19:45:00;15;24;34;25;18;15;67;2;10;1;0;0
2019-11-06 20:00:00;13;30;43;25;36;25;73;1;14;0;0;2
2019-11-06 20:15:00;10;19;30;18;11;13;56;0;0;0;0;1
2019-11-06 20:30:00;9;17;23;5;7;15;48;2;5;0;0;0
2019-11-06 20:45:00;9;18;18;4;4;12;45;0;2;0;0;0
