DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-04-03 00:00:00;0;0;0;0;2;5;3;0;0;0;0;0;0
2020-04-03 00:15:00;4;2;0;1;2;4;5;2;1;1;1;2;0
2020-04-03 00:30:00;6;1;3;0;1;2;0;0;0;3;2;0;3
2020-04-03 00:45:00;6;4;1;0;1;5;3;1;0;0;1;0;1
2020-04-03 01:00:00;2;1;0;0;1;2;3;1;1;0;1;1;0
2020-04-03 01:15:00;3;1;0;1;1;1;0;1;1;1;2;1;0
2020-04-03 01:30:00;1;0;0;0;0;5;2;0;0;2;2;0;0
2020-04-03 01:45:00;1;0;0;0;1;7;1;1;0;0;1;0;0
2020-04-03 02:00:00;2;2;0;0;0;6;4;0;0;1;2;0;0
2020-04-03 02:15:00;2;1;0;3;0;9;5;0;0;0;0;0;0
2020-04-03 02:30:00;2;1;0;0;0;11;6;0;0;0;1;0;0
2020-04-03 02:45:00;6;0;0;0;2;8;5;1;0;0;2;0;0
2020-04-03 03:00:00;7;1;0;0;1;6;6;0;0;0;2;1;0
2020-04-03 03:15:00;4;0;1;4;1;5;3;2;2;1;2;0;1
2020-04-03 03:30:00;3;0;1;0;0;8;7;1;0;4;4;3;1
2020-04-03 03:45:00;6;1;1;2;4;6;5;0;0;0;1;0;1
2020-04-03 04:00:00;2;2;1;1;1;8;6;0;1;2;4;0;1
2020-04-03 04:15:00;4;3;0;1;2;14;7;1;1;1;1;0;0
2020-04-03 04:30:00;3;1;0;3;5;15;14;6;3;4;3;0;0
2020-04-03 04:45:00;5;0;1;4;4;16;13;4;1;5;4;0;1
2020-04-03 05:00:00;11;3;0;4;9;15;10;2;2;1;2;1;0
2020-04-03 05:15:00;14;4;3;17;16;16;17;6;1;2;1;0;3
2020-04-03 05:30:00;22;13;4;10;19;34;29;6;0;1;3;0;4
2020-04-03 05:45:00;29;10;4;10;13;53;67;23;13;3;0;1;4
2020-04-03 06:00:00;22;9;7;16;16;42;36;15;8;3;3;0;7
2020-04-03 06:15:00;36;18;5;25;24;38;33;13;9;8;5;2;5
2020-04-03 06:30:00;30;22;13;45;41;65;66;40;31;17;8;4;13
2020-04-03 06:45:00;38;30;17;54;30;70;86;45;31;17;11;2;16
2020-04-03 07:00:00;43;47;10;25;31;65;60;37;32;29;19;4;11
2020-04-03 07:15:00;55;36;10;26;32;85;77;32;26;18;16;9;10
2020-04-03 07:30:00;49;32;9;37;32;72;74;38;24;27;20;4;9
2020-04-03 07:45:00;36;40;23;37;43;66;72;42;26;32;22;7;21
2020-04-03 08:00:00;36;23;12;38;29;46;43;24;16;17;20;8;12
2020-04-03 08:15:00;43;28;14;32;27;58;63;34;19;19;22;6;15
2020-04-03 08:30:00;45;19;8;34;24;61;63;27;21;23;27;12;7
2020-04-03 08:45:00;45;32;9;46;27;64;66;39;24;27;34;14;10
2020-04-03 09:00:00;40;17;11;38;31;67;59;30;22;29;28;8;11
2020-04-03 09:15:00;59;42;22;40;22;72;68;29;16;34;49;12;21
2020-04-03 09:30:00;58;40;19;44;38;59;59;25;13;32;33;9;20
2020-04-03 09:45:00;45;33;16;43;40;73;62;45;18;33;34;13;16
2020-04-03 10:00:00;49;27;12;44;31;56;64;31;18;35;33;8;12
2020-04-03 10:15:00;49;43;8;40;33;56;54;28;22;47;38;13;10
2020-04-03 10:30:00;52;29;24;46;30;78;64;47;31;38;44;12;14
2020-04-03 10:45:00;54;47;28;47;35;71;59;32;22;38;48;18;23
2020-04-03 11:00:00;53;27;15;34;34;69;66;34;19;57;43;9;13
2020-04-03 11:15:00;65;42;17;57;28;73;71;32;21;55;48;14;17
2020-04-03 11:30:00;55;44;22;51;33;66;60;29;20;48;40;15;20
2020-04-03 11:45:00;55;30;18;41;30;64;61;38;27;36;40;19;17
2020-04-03 12:00:00;64;53;18;44;31;59;65;49;36;57;53;10;18
2020-04-03 12:15:00;54;36;15;48;28;68;69;47;28;70;58;18;14
2020-04-03 12:30:00;58;55;18;39;33;71;73;47;32;58;59;11;16
2020-04-03 12:45:00;51;42;21;35;31;79;81;46;38;66;52;15;18
2020-04-03 13:00:00;64;49;22;34;31;72;66;28;28;54;39;15;18
2020-04-03 13:15:00;41;35;29;39;45;82;77;39;23;48;41;26;26
2020-04-03 13:30:00;57;40;13;40;34;75;68;35;23;48;43;10;13
2020-04-03 13:45:00;62;42;18;28;32;72;66;38;38;66;52;17;20
2020-04-03 14:00:00;72;55;22;47;26;60;62;30;21;60;38;20;21
2020-04-03 14:15:00;56;46;16;37;33;78;71;38;21;51;45;16;16
2020-04-03 14:30:00;57;42;17;46;36;70;66;36;22;46;42;20;13
2020-04-03 14:45:00;56;41;20;39;33;49;62;31;27;56;34;21;20
2020-04-03 15:00:00;54;50;14;28;30;46;65;30;25;56;36;17;13
2020-04-03 15:15:00;72;37;10;46;31;68;50;31;30;50;43;19;9
2020-04-03 15:30:00;67;53;19;28;37;71;46;39;27;55;41;20;16
2020-04-03 15:45:00;50;38;12;28;37;63;44;29;22;38;36;16;12
2020-04-03 16:00:00;52;46;19;36;37;62;49;30;19;49;46;13;18
2020-04-03 16:15:00;44;47;13;28;33;60;42;29;24;48;31;12;9
2020-04-03 16:30:00;56;29;13;32;28;56;41;27;24;45;36;11;10
2020-04-03 16:45:00;38;20;11;41;25;50;36;30;18;44;42;14;10
2020-04-03 17:00:00;47;28;18;37;22;48;43;26;20;45;40;12;18
2020-04-03 17:15:00;54;42;7;39;25;50;27;24;25;41;53;18;7
2020-04-03 17:30:00;38;19;13;30;29;55;36;28;16;42;44;14;13
2020-04-03 17:45:00;30;18;7;23;30;44;30;20;16;49;52;13;7
2020-04-03 18:00:00;39;25;12;19;16;35;30;24;20;42;39;15;12
2020-04-03 18:15:00;29;10;6;25;18;38;28;19;15;34;27;14;6
2020-04-03 18:30:00;26;13;11;24;18;23;16;16;17;37;33;10;11
2020-04-03 18:45:00;19;6;9;21;25;25;13;18;21;35;34;12;6
2020-04-03 19:00:00;23;13;5;14;14;21;17;11;10;24;27;5;5
2020-04-03 19:15:00;19;11;2;17;19;22;15;12;14;42;30;5;2
2020-04-03 19:30:00;18;10;1;14;12;20;14;14;14;30;29;7;1
2020-04-03 19:45:00;15;3;3;3;15;17;11;7;10;18;22;7;2
2020-04-03 20:00:00;20;10;3;8;7;22;16;10;12;21;16;5;3
